mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
206	206	206	206a	1645/2	1645/2	1.0	1/2	1/2	2/2	6	1	1/4			1/4	1		-6	54	Gb3	3	5561
206	206	206	206a	1645/2	1645/2	1.0	1/2	1/2	2/2	7	1	1/4			1/4	1		-4	56	Ab3	3	5563
206	206	206	206a	1645/2	1645/2	1.0	1/2	1/2	2/2	6	1	1/4			1/4	1		-5	61	Db4	4	5561
206	206	206	206a	1645/2	1645/2	0.25	1/2	1/2	2/2	14	1	1/16			1/16	1		7	73	C#5	5	5578
206	206	206	206a	1645/2	1645/2	1.0	1/2	1/2	2/2	14	2	1/4			1/4	1		7	73	C#5	5	5582
206	206	206	206a	3291/4	3291/4	0.25	9/16	9/16	2/2	14	1	1/16			1/16	1		8	68	G#4	4	5579
206	206	206	206a	823	823	0.5	5/8	5/8	2/2	20	1	1/8			1/8	1		4	40	E2	2	5590
206	206	206	206a	823	823	0.5	5/8	5/8	2/2	18	1	1/8			1/8	1		4	52	E3	3	5585
206	206	206	206a	823	823	0.25	5/8	5/8	2/2	14	1	1/16			1/16	1		6	66	F#4	4	5580
206	206	206	206a	3293/4	3293/4	0.25	11/16	11/16	2/2	14	1	1/16			1/16	1		8	68	G#4	4	5581
206	206	206	206a	1647/2	1647/2	0.5	3/4	3/4	2/2	20	1	1/8			1/8	1		4	40	E2	2	5591
206	206	206	206a	1647/2	1647/2	0.5	3/4	3/4	2/2	18	1	1/8			1/8	1		4	52	E3	3	5586
206	206	206	206a	1647/2	1647/2	1.0	3/4	3/4	2/2	6	1	1/4			1/4	1		-6	54	Gb3	3	5562
206	206	206	206a	1647/2	1647/2	1.0	3/4	3/4	2/2	7	1	1/4			1/4	1		-4	56	Ab3	3	5564
206	206	206	206a	1647/2	1647/2	1.0	3/4	3/4	2/2	6	1	1/4			1/4	1		0	60	C4	4	5562
206	206	206	206a	1647/2	1647/2	0.25	3/4	3/4	2/2	13	2	1/16			1/16	1		12	72	B#4	4	5569
206	206	206	206a	1647/2	1647/2	1.0	3/4	3/4	2/2	13	1	1/4			1/4	1		12	72	B#4	4	5568
206	206	206	206a	3295/4	3295/4	0.25	13/16	13/16	2/2	13	2	1/16			1/16	1		8	68	G#4	4	5570
206	206	206	206a	824	824	0.5	7/8	7/8	2/2	20	1	1/8			1/8	1		9	39	D#2	2	5592
206	206	206	206a	824	824	0.5	7/8	7/8	2/2	18	1	1/8			1/8	1		9	51	D#3	3	5587
206	206	206	206a	824	824	0.25	7/8	7/8	2/2	13	2	1/16			1/16	1		12	72	B#4	4	5571
206	206	206	206a	3297/4	3297/4	0.25	15/16	15/16	2/2	13	2	1/16			1/16	1		8	80	G#5	5	5572
207	207	207	207a	1649/2	1649/2	1.0	0	0	2/2	20	1	1/4			1/4	1		8	32	G#1	1	5629
207	207	207	207a	1649/2	1649/2	1.0	0	0	2/2	18	1	1/4			1/4	1		8	44	G#2	2	5624
207	207	207	207a	1649/2	1649/2	1.0	0	0	2/2	3	2	1/4			1/4	1		-6	54	Gb3	3	5600
207	207	207	207a	1649/2	1649/2	2.0	0	0	2/2	3	1	1/2			1/2	1		-7	59	Cb4	4	5599
207	207	207	207a	1649/2	1649/2	2.0	0	0	2/2	1	2	1/2			1/2	1		4	64	E4	4	5595
207	207	207	207a	1649/2	1649/2	2.0	0	0	2/2	2	2	1/2			1/2	1		4	64	E4	4	5598
207	207	207	207a	1649/2	1649/2	0.25	0	0	2/2	14	1	1/16			1/16	1		6	66	F#4	4	5614
207	207	207	207a	1649/2	1649/2	1.0	0	0	2/2	1	1	1/4			1/4	1		6	66	F#4	4	5593
207	207	207	207a	1649/2	1649/2	1.0	0	0	2/2	2	1	1/4			1/4	1		6	66	F#4	4	5596
207	207	207	207a	3299/4	3299/4	0.25	1/16	1/16	2/2	14	1	1/16			1/16	1		8	56	G#3	3	5615
207	207	207	207a	825	825	0.25	1/8	1/8	2/2	14	1	1/16			1/16	1		6	66	F#4	4	5616
207	207	207	207a	3301/4	3301/4	0.25	3/16	3/16	2/2	14	1	1/16			1/16	1		8	56	G#3	3	5617
207	207	207	207a	1651/2	1651/2	1.0	1/4	1/4	2/2	3	2	1/4			1/4	1		-8	52	Fb3	3	5601
207	207	207	207a	1651/2	1651/2	0.5	1/4	1/4	2/2	14	1	1/8			1/8	1		8	68	G#4	4	5618
207	207	207	207a	1651/2	1651/2	3.0	1/4	1/4	2/2	1	1	3/4			1/2	3/2		8	68	G#4	4	5594
207	207	207	207a	1651/2	1651/2	3.0	1/4	1/4	2/2	2	1	3/4			1/2	3/2		8	68	G#4	4	5597
207	207	207	207a	1651/2	1651/2	0.3333333333333333	1/4	1/4	2/2	13	1	1/12			1/8	2/3		8	80	G#5	5	5606
207	207	207	207a	1651/2	1651/2	0.3333333333333333	1/4	1/4	2/2	13	1	1/12			1/8	2/3		8	92	G#6	6	5606
207	207	207	207a	4955/6	4955/6	0.3333333333333333	1/3	1/3	2/2	13	1	1/12			1/8	2/3		8	80	G#5	5	5607
207	207	207	207a	4955/6	4955/6	0.3333333333333333	1/3	1/3	2/2	13	1	1/12			1/8	2/3		8	92	G#6	6	5607
207	207	207	207a	4957/6	4957/6	0.3333333333333333	5/12	5/12	2/2	13	1	1/12			1/8	2/3		8	80	G#5	5	5608
207	207	207	207a	4957/6	4957/6	0.3333333333333333	5/12	5/12	2/2	13	1	1/12			1/8	2/3		8	92	G#6	6	5608
207	207	207	207a	1653/2	1653/2	0.5	1/2	1/2	2/2	20	1	1/8			1/8	1		9	39	D#2	2	5630
207	207	207	207a	1653/2	1653/2	0.5	1/2	1/2	2/2	18	1	1/8			1/8	1		9	51	D#3	3	5625
207	207	207	207a	1653/2	1653/2	1.0	1/2	1/2	2/2	6	1	1/4			1/4	1		-8	52	Fb3	3	5602
207	207	207	207a	1653/2	1653/2	1.0	1/2	1/2	2/2	7	1	1/4			1/4	1		-4	56	Ab3	3	5604
207	207	207	207a	1653/2	1653/2	1.0	1/2	1/2	2/2	6	1	1/4			1/4	1		0	60	C4	4	5602
207	207	207	207a	1653/2	1653/2	0.25	1/2	1/2	2/2	14	1	1/16			1/16	1		12	72	B#4	4	5619
207	207	207	207a	1653/2	1653/2	1.0	1/2	1/2	2/2	14	2	1/4			1/4	1		12	72	B#4	4	5623
207	207	207	207a	3307/4	3307/4	0.25	9/16	9/16	2/2	14	1	1/16			1/16	1		8	68	G#4	4	5620
207	207	207	207a	827	827	0.5	5/8	5/8	2/2	20	1	1/8			1/8	1		9	39	D#2	2	5631
207	207	207	207a	827	827	0.5	5/8	5/8	2/2	18	1	1/8			1/8	1		9	51	D#3	3	5626
207	207	207	207a	827	827	0.25	5/8	5/8	2/2	14	1	1/16			1/16	1		4	64	E4	4	5621
207	207	207	207a	3309/4	3309/4	0.25	11/16	11/16	2/2	14	1	1/16			1/16	1		8	68	G#4	4	5622
207	207	207	207a	1655/2	1655/2	0.5	3/4	3/4	2/2	20	1	1/8			1/8	1		9	39	D#2	2	5632
207	207	207	207a	1655/2	1655/2	0.5	3/4	3/4	2/2	18	1	1/8			1/8	1		9	51	D#3	3	5627
207	207	207	207a	1655/2	1655/2	1.0	3/4	3/4	2/2	6	1	1/4			1/4	1		-8	52	Fb3	3	5603
207	207	207	207a	1655/2	1655/2	1.0	3/4	3/4	2/2	7	1	1/4			1/4	1		-4	56	Ab3	3	5605
207	207	207	207a	1655/2	1655/2	1.0	3/4	3/4	2/2	6	1	1/4			1/4	1		-7	59	Cb4	4	5603
207	207	207	207a	1655/2	1655/2	0.25	3/4	3/4	2/2	13	2	1/16			1/16	1		5	71	B4	4	5610
207	207	207	207a	1655/2	1655/2	1.0	3/4	3/4	2/2	13	1	1/4			1/4	1		5	71	B4	4	5609
207	207	207	207a	3311/4	3311/4	0.25	13/16	13/16	2/2	13	2	1/16			1/16	1		8	68	G#4	4	5611
207	207	207	207a	828	828	0.5	7/8	7/8	2/2	20	1	1/8			1/8	1		7	37	C#2	2	5633
207	207	207	207a	828	828	0.5	7/8	7/8	2/2	18	1	1/8			1/8	1		7	49	C#3	3	5628
207	207	207	207a	828	828	0.25	7/8	7/8	2/2	13	2	1/16			1/16	1		5	71	B4	4	5612
207	207	207	207a	3313/4	3313/4	0.25	15/16	15/16	2/2	13	2	1/16			1/16	1		8	80	G#5	5	5613
208	208	208	208a	1657/2	1657/2	1.0	0	0	2/2	20	1	1/4			1/4	1		3	33	A1	1	5675
208	208	208	208a	1657/2	1657/2	1.0	0	0	2/2	18	1	1/4			1/4	1		3	45	A2	2	5673
208	208	208	208a	1657/2	1657/2	2.0	0	0	2/2	5	1	1/2			1/2	1		6	54	F#3	3	5642
208	208	208	208a	1657/2	1657/2	1.0	0	0	2/2	1	1	1/4			1/4	1		7	61	C#4	4	5634
208	208	208	208a	1657/2	1657/2	1.0	0	0	2/2	2	1	1/4			1/4	1		7	61	C#4	4	5638
208	208	208	208a	1657/2	1657/2	1.0	0	0	2/2	15	1	1/4			1/4	1		7	61	C#4	4	5665
208	208	208	208a	1657/2	1657/2	1.0	0	0	2/2	16	1	1/4			1/4	1		7	61	C#4	4	5669
208	208	208	208a	1657/2	1657/2	0.25	0	0	2/2	14	1	1/16			1/16	1		5	71	B4	4	5655
208	208	208	208a	1657/2	1657/2	1.0	0	0	2/2	14	2	1/4			1/4	1		5	71	B4	4	5663
208	208	208	208a	3315/4	3315/4	0.25	1/16	1/16	2/2	14	1	1/16			1/16	1		6	66	F#4	4	5656
208	208	208	208a	829	829	0.25	1/8	1/8	2/2	14	1	1/16			1/16	1		9	63	D#4	4	5657
208	208	208	208a	3317/4	3317/4	0.25	3/16	3/16	2/2	14	1	1/16			1/16	1		7	61	C#4	4	5658
208	208	208	208a	1659/2	1659/2	1.0	1/4	1/4	2/2	16	1	1/4			1/4	1		12	60	B#3	3	5670
208	208	208	208a	1659/2	1659/2	1.0	1/4	1/4	2/2	1	1	1/4			1/4	1		9	63	D#4	4	5635
208	208	208	208a	1659/2	1659/2	1.0	1/4	1/4	2/2	2	1	1/4			1/4	1		9	63	D#4	4	5639
208	208	208	208a	1659/2	1659/2	1.0	1/4	1/4	2/2	15	1	1/4			1/4	1		9	63	D#4	4	5666
208	208	208	208a	1659/2	1659/2	0.25	1/4	1/4	2/2	13	1	1/16			1/16	1		3	69	A4	4	5645
208	208	208	208a	1659/2	1659/2	1.0	1/4	1/4	2/2	13	2	1/4			1/4	1		3	69	A4	4	5653
208	208	208	208a	3319/4	3319/4	0.25	5/16	5/16	2/2	13	1	1/16			1/16	1		6	66	F#4	4	5646
208	208	208	208a	830	830	0.25	3/8	3/8	2/2	13	1	1/16			1/16	1		3	69	A4	4	5647
208	208	208	208a	3321/4	3321/4	0.25	7/16	7/16	2/2	13	1	1/16			1/16	1		6	78	F#5	5	5648
208	208	208	208a	1661/2	1661/2	1.0	1/2	1/2	2/2	5	1	1/4			1/4	1		4	52	E3	3	5643
208	208	208	208a	1661/2	1661/2	1.0	1/2	1/2	2/2	16	1	1/4			1/4	1		7	61	C#4	4	5671
208	208	208	208a	1661/2	1661/2	1.0	1/2	1/2	2/2	1	1	1/4			1/4	1		4	64	E4	4	5636
208	208	208	208a	1661/2	1661/2	1.0	1/2	1/2	2/2	2	1	1/4			1/4	1		4	64	E4	4	5640
208	208	208	208a	1661/2	1661/2	1.0	1/2	1/2	2/2	15	1	1/4			1/4	1		4	64	E4	4	5667
208	208	208	208a	1661/2	1661/2	0.25	1/2	1/2	2/2	14	1	1/16			1/16	1		8	68	G#4	4	5659
208	208	208	208a	1661/2	1661/2	1.0	1/2	1/2	2/2	14	2	1/4			1/4	1		8	68	G#4	4	5664
208	208	208	208a	3323/4	3323/4	0.25	9/16	9/16	2/2	14	1	1/16			1/16	1		9	63	D#4	4	5660
208	208	208	208a	831	831	0.25	5/8	5/8	2/2	14	1	1/16			1/16	1		7	61	C#4	4	5661
208	208	208	208a	3325/4	3325/4	0.25	11/16	11/16	2/2	14	1	1/16			1/16	1		3	57	A3	3	5662
208	208	208	208a	1663/2	1663/2	1.0	3/4	3/4	2/2	20	1	1/4			1/4	1		3	33	A1	1	5676
208	208	208	208a	1663/2	1663/2	1.0	3/4	3/4	2/2	18	1	1/4			1/4	1		3	45	A2	2	5674
208	208	208	208a	1663/2	1663/2	1.0	3/4	3/4	2/2	5	1	1/4			1/4	1		9	51	D#3	3	5644
208	208	208	208a	1663/2	1663/2	1.0	3/4	3/4	2/2	16	1	1/4			1/4	1		12	60	B#3	3	5672
208	208	208	208a	1663/2	1663/2	1.0	3/4	3/4	2/2	15	1	1/4			1/4	1		9	63	D#4	4	5668
208	208	208	208a	1663/2	1663/2	0.25	3/4	3/4	2/2	13	1	1/16			1/16	1		6	66	F#4	4	5649
208	208	208	208a	1663/2	1663/2	1.0	3/4	3/4	2/2	1	1	1/4			1/4	1		6	66	F#4	4	5637
208	208	208	208a	1663/2	1663/2	1.0	3/4	3/4	2/2	2	1	1/4			1/4	1		6	66	F#4	4	5641
208	208	208	208a	1663/2	1663/2	1.0	3/4	3/4	2/2	13	2	1/4			1/4	1		6	66	F#4	4	5654
208	208	208	208a	3327/4	3327/4	0.25	13/16	13/16	2/2	13	1	1/16			1/16	1		9	63	D#4	4	5650
208	208	208	208a	832	832	0.25	7/8	7/8	2/2	13	1	1/16			1/16	1		6	66	F#4	4	5651
208	208	208	208a	3329/4	3329/4	0.25	15/16	15/16	2/2	13	1	1/16			1/16	1		9	75	D#5	5	5652
209	209	209	209a	1665/2	1665/2	1.0	0	0	2/2	20	1	1/4			1/4	1		8	32	G#1	1	5702
209	209	209	209a	1665/2	1665/2	1.0	0	0	2/2	5	1	1/4			1/4	1		8	44	G#2	2	5683
209	209	209	209a	1665/2	1665/2	1.0	0	0	2/2	14	1	1/4			1/4	1		8	44	G#2	2	5688
209	209	209	209a	1665/2	1665/2	1.0	0	0	2/2	18	1	1/4			1/4	1		8	44	G#2	2	5701
209	209	209	209a	1665/2	1665/2	1.0	0	0	2/2	3	1	1/4			1/4	1		-3	51	Eb3	3	5679
209	209	209	209a	1665/2	1665/2	1.0	0	0	2/2	14	1	1/4			1/4	1		9	51	D#3	3	5688
209	209	209	209a	1665/2	1665/2	1.0	0	0	2/2	17	1	1/4			1/4	1		9	51	D#3	3	5697
209	209	209	209a	1665/2	1665/2	1.0	0	0	2/2	13	1	1/4			1/4	1		12	60	B#3	3	5684
209	209	209	209a	1665/2	1665/2	1.0	0	0	2/2	16	1	1/4			1/4	1		12	60	B#3	3	5696
209	209	209	209a	1665/2	1665/2	1.0	0	0	2/2	1	1	1/4			1/4	1		8	68	G#4	4	5677
209	209	209	209a	1665/2	1665/2	1.0	0	0	2/2	2	1	1/4			1/4	1		8	68	G#4	4	5678
209	209	209	209a	1665/2	1665/2	1.0	0	0	2/2	13	1	1/4			1/4	1		8	68	G#4	4	5684
209	209	209	209a	1665/2	1665/2	1.0	0	0	2/2	15	1	1/4			1/4	1		8	68	G#4	4	5695
209	209	209	209a	1667/2	1667/2	1.0	1/4	1/4	2/2	3	1	1/4			1/4	1		-4	56	Ab3	3	5680
209	209	209	209a	1667/2	1667/2	1.0	1/4	1/4	2/2	17	1	1/4			1/4	1		8	56	G#3	3	5698
209	209	209	209a	1667/2	1667/2	0.3333333333333333	1/4	1/4	2/2	13	1	1/12			1/8	2/3		12	60	B#3	3	5685
209	209	209	209a	5003/6	5003/6	0.3333333333333333	1/3	1/3	2/2	13	1	1/12			1/8	2/3		9	63	D#4	4	5686
209	209	209	209a	5005/6	5005/6	0.3333333333333333	5/12	5/12	2/2	13	1	1/12			1/8	2/3		8	68	G#4	4	5687
209	209	209	209a	1669/2	1669/2	0.3333333333333333	1/2	1/2	2/2	14	1	1/12			1/8	2/3		9	51	D#3	3	5689
209	209	209	209a	1669/2	1669/2	1.0	1/2	1/2	2/2	3	1	1/4			1/4	1		0	60	C4	4	5681
209	209	209	209a	1669/2	1669/2	1.0	1/2	1/2	2/2	17	1	1/4			1/4	1		12	60	B#3	3	5699
209	209	209	209a	5009/6	5009/6	0.3333333333333333	7/12	7/12	2/2	14	1	1/12			1/8	2/3		8	56	G#3	3	5690
209	209	209	209a	5011/6	5011/6	0.3333333333333333	2/3	2/3	2/2	14	1	1/12			1/8	2/3		12	60	B#3	3	5691
209	209	209	209a	1671/2	1671/2	0.3333333333333333	3/4	3/4	2/2	14	1	1/12			1/8	2/3		9	63	D#4	4	5692
209	209	209	209a	1671/2	1671/2	1.0	3/4	3/4	2/2	3	1	1/4			1/4	1		-3	63	Eb4	4	5682
209	209	209	209a	1671/2	1671/2	1.0	3/4	3/4	2/2	17	1	1/4			1/4	1		9	63	D#4	4	5700
209	209	209	209a	5015/6	5015/6	0.3333333333333333	5/6	5/6	2/2	14	1	1/12			1/8	2/3		8	68	G#4	4	5693
209	209	209	209a	5017/6	5017/6	0.3333333333333333	11/12	11/12	2/2	14	1	1/12			1/8	2/3		12	72	B#4	4	5694
210	210	210	210a	1673/2	1673/2	4.0	0	0	2/2	20	1	1			1	1		4	28	E1	1	5738
210	210	210	210a	1673/2	1673/2	0.3333333333333333	0	0	2/2	14	1	1/12			1/8	2/3		4	40	E2	2	5722
210	210	210	210a	1673/2	1673/2	4.0	0	0	2/2	18	1	1			1	1		4	40	E2	2	5737
210	210	210	210a	1673/2	1673/2	4.0	0	0	2/2	5	1	1			1	1		-1	41	F2	2	5719
210	210	210	210a	1673/2	1673/2	0.3333333333333333	0	0	2/2	14	1	1/12			1/8	2/3		4	52	E3	3	5722
210	210	210	210a	1673/2	1673/2	4.0	0	0	2/2	3	2	1			1	1		8	56	G#3	3	5718
210	210	210	210a	1673/2	1673/2	4.0	0	0	2/2	5	1	1			1	1		2	62	D4	4	5719
210	210	210	210a	1673/2	1673/2	1.0	0	0	2/2	3	1	1/4			1/4	1		4	64	E4	4	5715
210	210	210	210a	1673/2	1673/2	1.0	0	0	2/2	17	1	1/4			1/4	1		4	64	E4	4	5734
210	210	210	210a	5021/6	5021/6	0.3333333333333333	1/12	1/12	2/2	14	1	1/12			1/8	2/3		8	56	G#3	3	5723
210	210	210	210a	837	837	0.5	1/8	1/8	2/2	1	1	1/8			1/8	1		4	64	E4	4	5703
210	210	210	210a	837	837	0.5	1/8	1/8	2/2	2	1	1/8			1/8	1		4	64	E4	4	5709
210	210	210	210a	837	837	0.5	1/8	1/8	2/2	1	1	1/8			1/8	1		4	76	E5	5	5703
210	210	210	210a	837	837	0.5	1/8	1/8	2/2	2	1	1/8			1/8	1		4	76	E5	5	5709
210	210	210	210a	5023/6	5023/6	0.3333333333333333	1/6	1/6	2/2	14	1	1/12			1/8	2/3		2	62	D4	4	5724
210	210	210	210a	1675/2	1675/2	0.3333333333333333	1/4	1/4	2/2	14	1	1/12			1/8	2/3		-1	65	F4	4	5725
210	210	210	210a	1675/2	1675/2	1.0	1/4	1/4	2/2	1	1	1/4			1/4	1	1	-1	65	F4	4	5704
210	210	210	210a	1675/2	1675/2	1.0	1/4	1/4	2/2	2	1	1/4			1/4	1	1	-1	65	F4	4	5710
210	210	210	210a	1675/2	1675/2	2.0	1/4	1/4	2/2	3	1	1/2			1/2	1		-1	65	F4	4	5716
210	210	210	210a	1675/2	1675/2	2.0	1/4	1/4	2/2	13	1	1/2			1/2	1		-1	65	F4	4	5720
210	210	210	210a	1675/2	1675/2	2.0	1/4	1/4	2/2	17	1	1/2			1/2	1		-1	65	F4	4	5735
210	210	210	210a	1675/2	1675/2	0.3333333333333333	1/4	1/4	2/2	14	1	1/12			1/8	2/3		-1	77	F5	5	5725
210	210	210	210a	1675/2	1675/2	1.0	1/4	1/4	2/2	1	1	1/4			1/4	1	1	-1	77	F5	5	5704
210	210	210	210a	1675/2	1675/2	1.0	1/4	1/4	2/2	2	1	1/4			1/4	1	1	-1	77	F5	5	5710
210	210	210	210a	1675/2	1675/2	2.0	1/4	1/4	2/2	13	1	1/2			1/2	1		-1	77	F5	5	5720
210	210	210	210a	5027/6	5027/6	0.3333333333333333	1/3	1/3	2/2	14	1	1/12			1/8	2/3		2	74	D5	5	5726
210	210	210	210a	5029/6	5029/6	0.3333333333333333	5/12	5/12	2/2	14	1	1/12			1/8	2/3		3	69	A4	4	5727
210	210	210	210a	1677/2	1677/2	0.5	1/2	1/2	2/2	1	1	1/8			1/8	1	-1	-1	65	F4	4	5705
210	210	210	210a	1677/2	1677/2	0.5	1/2	1/2	2/2	2	1	1/8			1/8	1	-1	-1	65	F4	4	5711
210	210	210	210a	1677/2	1677/2	0.3333333333333333	1/2	1/2	2/2	14	1	1/12			1/8	2/3		8	68	G#4	4	5728
210	210	210	210a	1677/2	1677/2	0.5	1/2	1/2	2/2	1	1	1/8			1/8	1	-1	-1	77	F5	5	5705
210	210	210	210a	1677/2	1677/2	0.5	1/2	1/2	2/2	2	1	1/8			1/8	1	-1	-1	77	F5	5	5711
210	210	210	210a	5033/6	5033/6	0.3333333333333333	7/12	7/12	2/2	14	1	1/12			1/8	2/3		2	62	D4	4	5729
210	210	210	210a	839	839	0.5	5/8	5/8	2/2	1	1	1/8			1/8	1		2	62	D4	4	5706
210	210	210	210a	839	839	0.5	5/8	5/8	2/2	2	1	1/8			1/8	1		2	62	D4	4	5712
210	210	210	210a	839	839	0.5	5/8	5/8	2/2	1	1	1/8			1/8	1		2	74	D5	5	5706
210	210	210	210a	839	839	0.5	5/8	5/8	2/2	2	1	1/8			1/8	1		2	74	D5	5	5712
210	210	210	210a	5035/6	5035/6	0.3333333333333333	2/3	2/3	2/2	14	1	1/12			1/8	2/3		8	56	G#3	3	5730
210	210	210	210a	1679/2	1679/2	0.3333333333333333	3/4	3/4	2/2	14	1	1/12			1/8	2/3		4	64	E4	4	5731
210	210	210	210a	1679/2	1679/2	0.5	3/4	3/4	2/2	1	1	1/8			1/8	1		4	64	E4	4	5707
210	210	210	210a	1679/2	1679/2	0.5	3/4	3/4	2/2	2	1	1/8			1/8	1		4	64	E4	4	5713
210	210	210	210a	1679/2	1679/2	1.0	3/4	3/4	2/2	3	1	1/4			1/4	1		4	64	E4	4	5717
210	210	210	210a	1679/2	1679/2	1.0	3/4	3/4	2/2	13	1	1/4			1/4	1		4	64	E4	4	5721
210	210	210	210a	1679/2	1679/2	1.0	3/4	3/4	2/2	17	1	1/4			1/4	1		4	64	E4	4	5736
210	210	210	210a	1679/2	1679/2	0.3333333333333333	3/4	3/4	2/2	14	1	1/12			1/8	2/3		4	76	E5	5	5731
210	210	210	210a	1679/2	1679/2	0.5	3/4	3/4	2/2	1	1	1/8			1/8	1		4	76	E5	5	5707
210	210	210	210a	1679/2	1679/2	0.5	3/4	3/4	2/2	2	1	1/8			1/8	1		4	76	E5	5	5713
210	210	210	210a	1679/2	1679/2	1.0	3/4	3/4	2/2	13	1	1/4			1/4	1		4	76	E5	5	5721
210	210	210	210a	5039/6	5039/6	0.3333333333333333	5/6	5/6	2/2	14	1	1/12			1/8	2/3		2	74	D5	5	5732
210	210	210	210a	840	840	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		-1	65	F4	4	5708
210	210	210	210a	840	840	0.5	7/8	7/8	2/2	2	1	1/8			1/8	1		-1	65	F4	4	5714
210	210	210	210a	840	840	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		-1	77	F5	5	5708
210	210	210	210a	840	840	0.5	7/8	7/8	2/2	2	1	1/8			1/8	1		-1	77	F5	5	5714
210	210	210	210a	5041/6	5041/6	0.3333333333333333	11/12	11/12	2/2	14	1	1/12			1/8	2/3		8	68	G#4	4	5733
211	211	211	211a	1681/2	1681/2	4.0	0	0	2/2	20	1	1			1	1		-2	34	Bb1	1	5776
211	211	211	211a	1681/2	1681/2	0.3333333333333333	0	0	2/2	14	1	1/12			1/8	2/3		-2	46	Bb2	2	5760
211	211	211	211a	1681/2	1681/2	4.0	0	0	2/2	5	1	1			1	1		-2	46	Bb2	2	5757
211	211	211	211a	1681/2	1681/2	4.0	0	0	2/2	18	1	1			1	1		-2	46	Bb2	2	5775
211	211	211	211a	1681/2	1681/2	4.0	0	0	2/2	5	1	1			1	1		4	52	E3	3	5757
211	211	211	211a	1681/2	1681/2	4.0	0	0	2/2	3	2	1			1	1	1	1	55	G3	3	5756
211	211	211	211a	1681/2	1681/2	1.0	0	0	2/2	3	1	1/4			1/4	1		2	62	D4	4	5753
211	211	211	211a	1681/2	1681/2	1.0	0	0	2/2	17	1	1/4			1/4	1		2	62	D4	4	5772
211	211	211	211a	1681/2	1681/2	0.5	0	0	2/2	1	1	1/8			1/8	1		1	67	G4	4	5739
211	211	211	211a	1681/2	1681/2	0.5	0	0	2/2	2	1	1/8			1/8	1		1	67	G4	4	5746
211	211	211	211a	1681/2	1681/2	0.5	0	0	2/2	1	1	1/8			1/8	1		1	79	G5	5	5739
211	211	211	211a	1681/2	1681/2	0.5	0	0	2/2	2	1	1/8			1/8	1		1	79	G5	5	5746
211	211	211	211a	5045/6	5045/6	0.3333333333333333	1/12	1/12	2/2	14	1	1/12			1/8	2/3		1	55	G3	3	5761
211	211	211	211a	841	841	0.5	1/8	1/8	2/2	1	1	1/8			1/8	1		2	62	D4	4	5740
211	211	211	211a	841	841	0.5	1/8	1/8	2/2	2	1	1/8			1/8	1		2	62	D4	4	5747
211	211	211	211a	841	841	0.5	1/8	1/8	2/2	1	1	1/8			1/8	1		2	74	D5	5	5740
211	211	211	211a	841	841	0.5	1/8	1/8	2/2	2	1	1/8			1/8	1		2	74	D5	5	5747
211	211	211	211a	5047/6	5047/6	0.3333333333333333	1/6	1/6	2/2	14	1	1/12			1/8	2/3		2	62	D4	4	5762
211	211	211	211a	1683/2	1683/2	0.3333333333333333	1/4	1/4	2/2	14	1	1/12			1/8	2/3		4	64	E4	4	5763
211	211	211	211a	1683/2	1683/2	1.0	1/4	1/4	2/2	1	1	1/4			1/4	1	1	4	64	E4	4	5741
211	211	211	211a	1683/2	1683/2	1.0	1/4	1/4	2/2	2	1	1/4			1/4	1	1	4	64	E4	4	5748
211	211	211	211a	1683/2	1683/2	2.0	1/4	1/4	2/2	3	1	1/2			1/2	1		4	64	E4	4	5754
211	211	211	211a	1683/2	1683/2	2.0	1/4	1/4	2/2	13	1	1/2			1/2	1		4	64	E4	4	5758
211	211	211	211a	1683/2	1683/2	2.0	1/4	1/4	2/2	17	1	1/2			1/2	1		4	64	E4	4	5773
211	211	211	211a	1683/2	1683/2	0.3333333333333333	1/4	1/4	2/2	14	1	1/12			1/8	2/3		4	76	E5	5	5763
211	211	211	211a	1683/2	1683/2	1.0	1/4	1/4	2/2	1	1	1/4			1/4	1	1	4	76	E5	5	5741
211	211	211	211a	1683/2	1683/2	1.0	1/4	1/4	2/2	2	1	1/4			1/4	1	1	4	76	E5	5	5748
211	211	211	211a	1683/2	1683/2	2.0	1/4	1/4	2/2	13	1	1/2			1/2	1		4	76	E5	5	5758
211	211	211	211a	5051/6	5051/6	0.3333333333333333	1/3	1/3	2/2	14	1	1/12			1/8	2/3		2	74	D5	5	5764
211	211	211	211a	5053/6	5053/6	0.3333333333333333	5/12	5/12	2/2	14	1	1/12			1/8	2/3		3	69	A4	4	5765
211	211	211	211a	1685/2	1685/2	0.5	1/2	1/2	2/2	1	1	1/8			1/8	1	-1	4	64	E4	4	5742
211	211	211	211a	1685/2	1685/2	0.5	1/2	1/2	2/2	2	1	1/8			1/8	1	-1	4	64	E4	4	5749
211	211	211	211a	1685/2	1685/2	0.3333333333333333	1/2	1/2	2/2	14	1	1/12			1/8	2/3		1	67	G4	4	5766
