mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	tuning	chord_id
180	180	180	180a	537	537	3.0	0	0	3/4	2	1	3/4	1/2	3/2	0	-4	92	Ab6	6		4828
180	180	180	180a	538	538	1.0	1/4	1/4	3/4	25	1	1/4	1/4	1		4	40	E2	2		4872
180	180	180	180a	538	538	1.0	1/4	1/4	3/4	24	1	1/4	1/4	1		4	52	E3	3		4869
180	180	180	180a	538	538	1.0	1/4	1/4	3/4	9	1	1/4	1/4	1		7	61	C#4	4		4840
180	180	180	180a	538	538	1.0	1/4	1/4	3/4	10	1	1/4	1/4	1		7	61	C#4	4		4843
180	180	180	180a	538	538	1.0	1/4	1/4	3/4	11	1	1/4	1/4	1		7	61	C#4	4		4846
180	180	180	180a	538	538	1.0	1/4	1/4	3/4	12	1	1/4	1/4	1		7	61	C#4	4		4849
180	180	180	180a	538	538	1.0	1/4	1/4	3/4	23	1	1/4	1/4	1		7	61	C#4	4		4866
180	180	180	180a	538	538	1.0	1/4	1/4	3/4	5	1	1/4	1/4	1		7	73	C#5	5		4832
180	180	180	180a	538	538	1.0	1/4	1/4	3/4	6	1	1/4	1/4	1		7	73	C#5	5		4835
180	180	180	180a	538	538	1.0	1/4	1/4	3/4	15	1	1/4	1/4	1		7	73	C#5	5		4854
180	180	180	180a	538	538	1.0	1/4	1/4	3/4	22	1	1/4	1/4	1		-4	80	Ab5	5		4863
180	180	180	180a	538	538	1.0	1/4	1/4	3/4	21	1	1/4	1/4	1		-4	92	Ab6	6		4860
180	180	180	180a	539	539	1.0	1/2	1/2	3/4	25	1	1/4	1/4	1		9	39	D#2	2		4873
180	180	180	180a	539	539	1.0	1/2	1/2	3/4	24	1	1/4	1/4	1		9	51	D#3	3		4870
180	180	180	180a	539	539	1.0	1/2	1/2	3/4	9	1	1/4	1/4	1		9	63	D#4	4		4841
180	180	180	180a	539	539	1.0	1/2	1/2	3/4	10	1	1/4	1/4	1		9	63	D#4	4		4844
180	180	180	180a	539	539	1.0	1/2	1/2	3/4	11	1	1/4	1/4	1		9	63	D#4	4		4847
180	180	180	180a	539	539	1.0	1/2	1/2	3/4	12	1	1/4	1/4	1		9	63	D#4	4		4850
180	180	180	180a	539	539	1.0	1/2	1/2	3/4	23	1	1/4	1/4	1		9	63	D#4	4		4867
180	180	180	180a	539	539	1.0	1/2	1/2	3/4	22	1	1/4	1/4	1		-4	68	Ab4	4		4864
180	180	180	180a	539	539	1.0	1/2	1/2	3/4	5	1	1/4	1/4	1		9	75	D#5	5		4833
180	180	180	180a	539	539	1.0	1/2	1/2	3/4	6	1	1/4	1/4	1		9	75	D#5	5		4836
180	180	180	180a	539	539	1.0	1/2	1/2	3/4	15	1	1/4	1/4	1		9	75	D#5	5		4855
180	180	180	180a	539	539	1.0	1/2	1/2	3/4	21	1	1/4	1/4	1		-4	80	Ab5	5		4861
181	181	181	181a	540	540	1.0	0	0	3/4	25	1	1/4	1/4	1		7	37	C#2	2		4922
181	181	181	181a	540	540	1.0	0	0	3/4	24	1	1/4	1/4	1		7	49	C#3	3		4919
181	181	181	181a	540	540	3.0	0	0	3/4	16	1	3/4	1/2	3/2	0	-4	56	Ab3	3		4905
181	181	181	181a	540	540	3.0	0	0	3/4	17	1	3/4	1/2	3/2	0	-4	56	Ab3	3		4906
181	181	181	181a	540	540	3.0	0	0	3/4	18	1	3/4	1/2	3/2	0	-4	56	Ab3	3		4907
181	181	181	181a	540	540	1.0	0	0	3/4	9	1	1/4	1/4	1		4	64	E4	4		4888
181	181	181	181a	540	540	1.0	0	0	3/4	10	1	1/4	1/4	1		4	64	E4	4		4891
181	181	181	181a	540	540	1.0	0	0	3/4	11	1	1/4	1/4	1		4	64	E4	4		4894
181	181	181	181a	540	540	1.0	0	0	3/4	12	1	1/4	1/4	1		4	64	E4	4		4897
181	181	181	181a	540	540	1.0	0	0	3/4	23	1	1/4	1/4	1		4	64	E4	4		4914
181	181	181	181a	540	540	3.0	0	0	3/4	13	1	3/4	1/2	3/2	0	-4	68	Ab4	4		4900
181	181	181	181a	540	540	3.0	0	0	3/4	14	1	3/4	1/2	3/2	0	-4	68	Ab4	4		4901
181	181	181	181a	540	540	1.0	0	0	3/4	5	1	1/4	1/4	1		4	76	E5	5		4878
181	181	181	181a	540	540	1.0	0	0	3/4	6	1	1/4	1/4	1		4	76	E5	5		4883
181	181	181	181a	540	540	1.0	0	0	3/4	15	1	1/4	1/4	1		4	76	E5	5		4902
181	181	181	181a	540	540	1.0	0	0	3/4	22	1	1/4	1/4	1		-4	80	Ab5	5		4911
181	181	181	181a	540	540	3.0	0	0	3/4	3	1	3/4	1/2	3/2	0	-4	80	Ab5	5		4876
181	181	181	181a	540	540	3.0	0	0	3/4	4	1	3/4	1/2	3/2	0	-4	80	Ab5	5		4877
181	181	181	181a	540	540	1.0	0	0	3/4	21	1	1/4	1/4	1		-4	92	Ab6	6		4908
181	181	181	181a	540	540	3.0	0	0	3/4	1	1	3/4	1/2	3/2	0	-4	92	Ab6	6		4874
181	181	181	181a	540	540	3.0	0	0	3/4	2	1	3/4	1/2	3/2	0	-4	92	Ab6	6		4875
181	181	181	181a	541	541	1.0	1/4	1/4	3/4	25	1	1/4	1/4	1		5	35	B1	1		4923
181	181	181	181a	541	541	1.0	1/4	1/4	3/4	24	1	1/4	1/4	1		5	47	B2	2		4920
181	181	181	181a	541	541	0.5	1/4	1/4	3/4	23	1	1/8	1/8	1		7	61	C#4	4		4915
181	181	181	181a	541	541	1.0	1/4	1/4	3/4	9	1	1/4	1/4	1		7	61	C#4	4		4889
181	181	181	181a	541	541	1.0	1/4	1/4	3/4	10	1	1/4	1/4	1		7	61	C#4	4		4892
181	181	181	181a	541	541	1.0	1/4	1/4	3/4	11	1	1/4	1/4	1		7	61	C#4	4		4895
181	181	181	181a	541	541	1.0	1/4	1/4	3/4	12	1	1/4	1/4	1		7	61	C#4	4		4898
181	181	181	181a	541	541	1.0	1/4	1/4	3/4	22	1	1/4	1/4	1		-4	68	Ab4	4		4912
181	181	181	181a	541	541	0.5	1/4	1/4	3/4	5	1	1/8	1/8	1		7	73	C#5	5		4879
181	181	181	181a	541	541	0.5	1/4	1/4	3/4	6	1	1/8	1/8	1		7	73	C#5	5		4884
181	181	181	181a	541	541	1.0	1/4	1/4	3/4	15	1	1/4	1/4	1		7	73	C#5	5		4903
181	181	181	181a	541	541	1.0	1/4	1/4	3/4	21	1	1/4	1/4	1		-4	80	Ab5	5		4909
181	181	181	181a	1083/2	1083/2	0.5	3/8	3/8	3/4	23	1	1/8	1/8	1		9	63	D#4	4		4916
181	181	181	181a	1083/2	1083/2	0.5	3/8	3/8	3/4	5	1	1/8	1/8	1		9	75	D#5	5		4880
181	181	181	181a	1083/2	1083/2	0.5	3/8	3/8	3/4	6	1	1/8	1/8	1		9	75	D#5	5		4885
181	181	181	181a	542	542	1.0	1/2	1/2	3/4	25	1	1/4	1/4	1		3	33	A1	1		4924
181	181	181	181a	542	542	1.0	1/2	1/2	3/4	24	1	1/4	1/4	1		3	45	A2	2		4921
181	181	181	181a	542	542	0.5	1/2	1/2	3/4	23	1	1/8	1/8	1		4	64	E4	4		4917
181	181	181	181a	542	542	1.0	1/2	1/2	3/4	9	1	1/4	1/4	1		4	64	E4	4		4890
181	181	181	181a	542	542	1.0	1/2	1/2	3/4	10	1	1/4	1/4	1		4	64	E4	4		4893
181	181	181	181a	542	542	1.0	1/2	1/2	3/4	11	1	1/4	1/4	1		4	64	E4	4		4896
181	181	181	181a	542	542	1.0	1/2	1/2	3/4	12	1	1/4	1/4	1		4	64	E4	4		4899
181	181	181	181a	542	542	0.5	1/2	1/2	3/4	5	1	1/8	1/8	1		4	76	E5	5		4881
181	181	181	181a	542	542	0.5	1/2	1/2	3/4	6	1	1/8	1/8	1		4	76	E5	5		4886
181	181	181	181a	542	542	1.0	1/2	1/2	3/4	15	1	1/4	1/4	1		4	76	E5	5		4904
181	181	181	181a	542	542	1.0	1/2	1/2	3/4	22	1	1/4	1/4	1		-4	80	Ab5	5		4913
181	181	181	181a	542	542	1.0	1/2	1/2	3/4	21	1	1/4	1/4	1		-4	92	Ab6	6		4910
181	181	181	181a	1085/2	1085/2	0.5	5/8	5/8	3/4	23	1	1/8	1/8	1		6	66	F#4	4		4918
181	181	181	181a	1085/2	1085/2	0.5	5/8	5/8	3/4	5	1	1/8	1/8	1		6	78	F#5	5		4882
181	181	181	181a	1085/2	1085/2	0.5	5/8	5/8	3/4	6	1	1/8	1/8	1		6	78	F#5	5		4887
182	182	182	182a	543	543	1.0	0	0	3/4	25	1	1/4	1/4	1		8	32	G#1	1		4948
182	182	182	182a	543	543	1.0	0	0	3/4	24	1	1/4	1/4	1		8	44	G#2	2		4947
182	182	182	182a	543	543	1.0	0	0	3/4	16	1	1/4	1/4	1	-1	-4	56	Ab3	3		4938
182	182	182	182a	543	543	1.0	0	0	3/4	17	1	1/4	1/4	1	-1	-4	56	Ab3	3		4939
182	182	182	182a	543	543	1.0	0	0	3/4	18	1	1/4	1/4	1	-1	-4	56	Ab3	3		4940
182	182	182	182a	543	543	1.0	0	0	3/4	9	1	1/4	1/4	1		8	68	G#4	4		4931
182	182	182	182a	543	543	1.0	0	0	3/4	10	1	1/4	1/4	1		8	68	G#4	4		4932
182	182	182	182a	543	543	1.0	0	0	3/4	11	1	1/4	1/4	1		8	68	G#4	4		4933
182	182	182	182a	543	543	1.0	0	0	3/4	12	1	1/4	1/4	1		8	68	G#4	4		4934
182	182	182	182a	543	543	1.0	0	0	3/4	13	1	1/4	1/4	1	-1	-4	68	Ab4	4		4935
182	182	182	182a	543	543	1.0	0	0	3/4	14	1	1/4	1/4	1	-1	-4	68	Ab4	4		4936
182	182	182	182a	543	543	1.0	0	0	3/4	22	1	1/4	1/4	1		-4	68	Ab4	4		4944
182	182	182	182a	543	543	1.0	0	0	3/4	23	1	1/4	1/4	1		8	68	G#4	4		4946
182	182	182	182a	543	543	1.0	0	0	3/4	3	1	1/4	1/4	1	-1	-4	80	Ab5	5		4927
182	182	182	182a	543	543	1.0	0	0	3/4	4	1	1/4	1/4	1	-1	-4	80	Ab5	5		4928
182	182	182	182a	543	543	1.0	0	0	3/4	5	1	1/4	1/4	1		8	80	G#5	5		4929
182	182	182	182a	543	543	1.0	0	0	3/4	6	1	1/4	1/4	1		8	80	G#5	5		4930
182	182	182	182a	543	543	1.0	0	0	3/4	15	1	1/4	1/4	1		8	80	G#5	5		4937
182	182	182	182a	543	543	1.0	0	0	3/4	21	1	1/4	1/4	1		-4	80	Ab5	5		4941
182	182	182	182a	543	543	1.0	0	0	3/4	1	1	1/4	1/4	1	-1	-4	92	Ab6	6		4925
182	182	182	182a	543	543	1.0	0	0	3/4	2	1	1/4	1/4	1	-1	-4	92	Ab6	6		4926
182	182	182	182a	544	544	1.0	1/4	1/4	3/4	21	1	1/4	1/4	1		-4	92	Ab6	6		4942
182	182	182	182a	545	545	1.0	1/2	1/2	3/4	21	1	1/4	1/4	1		-4	80	Ab5	5		4943
182	182	182	182a	545	545	1.0	1/2	1/2	3/4	22	1	1/4	1/4	1		8	80	G#5	5		4945
183	183	183	183a	546	546	1.0	0	0	3/4	22	1	1/4	1/4	1		3	69	A4	4		4956
183	183	183	183a	546	546	2.0	0	0	3/4	3	1	1/2	1/2	1		7	73	C#5	5		4951
183	183	183	183a	546	546	2.0	0	0	3/4	1	1	1/2	1/2	1		7	85	C#6	6		4949
183	183	183	183a	546	546	1.0	0	0	3/4	21	1	1/4	1/4	1		-4	92	Ab6	6		4953
183	183	183	183a	547	547	1.0	1/4	1/4	3/4	21	1	1/4	1/4	1		-4	80	Ab5	5		4954
183	183	183	183a	547	547	1.0	1/4	1/4	3/4	22	1	1/4	1/4	1		8	80	G#5	5		4957
183	183	183	183a	548	548	1.0	1/2	1/2	3/4	3	1	1/4	1/4	1		9	75	D#5	5		4952
183	183	183	183a	548	548	1.0	1/2	1/2	3/4	22	1	1/4	1/4	1		6	78	F#5	5		4958
183	183	183	183a	548	548	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		9	87	D#6	6		4950
183	183	183	183a	548	548	1.0	1/2	1/2	3/4	21	1	1/4	1/4	1		-4	92	Ab6	6		4955
184	184	184	184a	549	549	1.0	0	0	3/4	22	1	1/4	1/4	1		8	68	G#4	4		4972
184	184	184	184a	549	549	2.0	0	0	3/4	13	1	1/2	1/2	1		-5	73	Db5	5		4967
184	184	184	184a	549	549	1.0	0	0	3/4	3	1	1/4	1/4	1		4	76	E5	5		4962
184	184	184	184a	549	549	1.0	0	0	3/4	21	1	1/4	1/4	1		-4	80	Ab5	5		4969
184	184	184	184a	549	549	2.0	0	0	3/4	5	1	1/2	1/2	1		-4	80	Ab5	5		4965
184	184	184	184a	549	549	1.0	0	0	3/4	1	1	1/4	1/4	1		4	88	E6	6		4959
184	184	184	184a	550	550	1.0	1/4	1/4	3/4	3	1	1/4	1/4	1		7	73	C#5	5		4963
184	184	184	184a	550	550	1.0	1/4	1/4	3/4	22	1	1/4	1/4	1		4	76	E5	5		4973
184	184	184	184a	550	550	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		7	85	C#6	6		4960
184	184	184	184a	550	550	1.0	1/4	1/4	3/4	21	1	1/4	1/4	1		-4	92	Ab6	6		4970
184	184	184	184a	551	551	1.0	1/2	1/2	3/4	13	1	1/4	1/4	1		0	72	C5	5		4968
184	184	184	184a	551	551	1.0	1/2	1/2	3/4	3	1	1/4	1/4	1		9	75	D#5	5		4964
184	184	184	184a	551	551	1.0	1/2	1/2	3/4	22	1	1/4	1/4	1		9	75	D#5	5		4974
184	184	184	184a	551	551	1.0	1/2	1/2	3/4	5	1	1/4	1/4	1		-6	78	Gb5	5		4966
184	184	184	184a	551	551	1.0	1/2	1/2	3/4	21	1	1/4	1/4	1		-4	80	Ab5	5		4971
184	184	184	184a	551	551	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		9	87	D#6	6		4961
185	185	185	185a	552	552	2.0	0	0	3/4	23	1	1/2	1/2	1		7	61	C#4	4		4997
185	185	185	185a	552	552	1.0	0	0	3/4	13	1	1/4	1/4	1		-5	73	Db5	5		4988
185	185	185	185a	552	552	1.0	0	0	3/4	22	1	1/4	1/4	1		7	73	C#5	5		4994
185	185	185	185a	552	552	1.0	0	0	3/4	3	1	1/4	1/4	1		4	76	E5	5		4980
185	185	185	185a	552	552	1.0	0	0	3/4	5	1	1/4	1/4	1		-8	76	Fb5	5		4985
185	185	185	185a	552	552	1.0	0	0	3/4	1	1	1/4	1/4	1		4	88	E6	6		4975
185	185	185	185a	552	552	1.0	0	0	3/4	21	1	1/4	1/4	1		-4	92	Ab6	6		4991
185	185	185	185a	553	553	1.0	1/4	1/4	3/4	22	1	1/4	1/4	1		5	71	B4	4		4995
185	185	185	185a	553	553	0.5	1/4	1/4	3/4	3	1	1/8	1/8	1		7	73	C#5	5		4981
185	185	185	185a	553	553	1.0	1/4	1/4	3/4	13	1	1/4	1/4	1		-5	73	Db5	5		4989
185	185	185	185a	553	553	1.0	1/4	1/4	3/4	5	1	1/4	1/4	1		-4	80	Ab5	5		4986
185	185	185	185a	553	553	1.0	1/4	1/4	3/4	21	1	1/4	1/4	1		-4	80	Ab5	5		4992
185	185	185	185a	553	553	0.5	1/4	1/4	3/4	1	1	1/8	1/8	1		7	85	C#6	6		4976
185	185	185	185a	1107/2	1107/2	0.5	3/8	3/8	3/4	3	1	1/8	1/8	1		9	75	D#5	5		4982
185	185	185	185a	1107/2	1107/2	0.5	3/8	3/8	3/4	1	1	1/8	1/8	1		9	87	D#6	6		4977
185	185	185	185a	554	554	1.0	1/2	1/2	3/4	23	1	1/4	1/4	1		9	63	D#4	4		4998
185	185	185	185a	554	554	1.0	1/2	1/2	3/4	22	1	1/4	1/4	1		3	69	A4	4		4996
185	185	185	185a	554	554	1.0	1/2	1/2	3/4	13	1	1/4	1/4	1		-5	73	Db5	5		4990
185	185	185	185a	554	554	0.5	1/2	1/2	3/4	3	1	1/8	1/8	1		4	76	E5	5		4983
185	185	185	185a	554	554	1.0	1/2	1/2	3/4	5	1	1/4	1/4	1		-6	78	Gb5	5		4987
185	185	185	185a	554	554	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1		4	88	E6	6		4978
185	185	185	185a	554	554	1.0	1/2	1/2	3/4	21	1	1/4	1/4	1		-4	92	Ab6	6		4993
185	185	185	185a	1109/2	1109/2	0.5	5/8	5/8	3/4	3	1	1/8	1/8	1		6	78	F#5	5		4984
185	185	185	185a	1109/2	1109/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		6	90	F#6	6		4979
186	186	186	186a	555	555	1.0	0	0	3/4	23	1	1/4	1/4	1		4	64	E4	4		5015
186	186	186	186a	555	555	1.0	0	0	3/4	22	1	1/4	1/4	1		8	68	G#4	4		5014
186	186	186	186a	555	555	2.0	0	0	3/4	9	1	1/2	1/2	1		-4	68	Ab4	4		5006
186	186	186	186a	555	555	1.0	0	0	3/4	13	1	1/4	1/4	1		-5	73	Db5	5		5008
186	186	186	186a	555	555	1.0	0	0	3/4	5	1	1/4	1/4	1		-8	76	Fb5	5		5001
186	186	186	186a	555	555	1.0	0	0	3/4	3	1	1/4	1/4	1		8	80	G#5	5		5000
186	186	186	186a	555	555	1.0	0	0	3/4	21	1	1/4	1/4	1		-4	80	Ab5	5		5011
186	186	186	186a	555	555	1.0	0	0	3/4	1	1	1/4	1/4	1		8	92	G#6	6		4999
186	186	186	186a	556	556	1.0	1/4	1/4	3/4	23	1	1/4	1/4	1		7	61	C#4	4		5016
186	186	186	186a	556	556	1.0	1/4	1/4	3/4	13	1	1/4	1/4	1		-5	73	Db5	5		5009
186	186	186	186a	556	556	0.5	1/4	1/4	3/4	5	1	1/8	1/8	1		-4	80	Ab5	5		5002
186	186	186	186a	556	556	1.0	1/4	1/4	3/4	21	1	1/4	1/4	1		-4	92	Ab6	6		5012
186	186	186	186a	1113/2	1113/2	0.5	3/8	3/8	3/4	5	1	1/8	1/8	1		-6	78	Gb5	5		5003
186	186	186	186a	557	557	1.0	1/2	1/2	3/4	23	1	1/4	1/4	1		9	63	D#4	4		5017
186	186	186	186a	557	557	1.0	1/2	1/2	3/4	9	1	1/4	1/4	1		-6	66	Gb4	4		5007
186	186	186	186a	557	557	1.0	1/2	1/2	3/4	13	1	1/4	1/4	1		-5	73	Db5	5		5010
186	186	186	186a	557	557	0.5	1/2	1/2	3/4	5	1	1/8	1/8	1		-8	76	Fb5	5		5004
186	186	186	186a	557	557	1.0	1/2	1/2	3/4	21	1	1/4	1/4	1		-4	80	Ab5	5		5013
186	186	186	186a	1115/2	1115/2	0.5	5/8	5/8	3/4	5	1	1/8	1/8	1		-3	75	Eb5	5		5005
187	187	187	187a	558	558	1.0	0	0	3/4	9	1	1/4	1/4	1		-8	64	Fb4	4		5019
187	187	187	187a	558	558	1.0	0	0	3/4	23	1	1/4	1/4	1		4	64	E4	4		5025
187	187	187	187a	558	558	1.0	0	0	3/4	5	1	1/4	1/4	1		-5	73	Db5	5		5018
187	187	187	187a	558	558	1.0	0	0	3/4	13	1	1/4	1/4	1		-5	73	Db5	5		5021
187	187	187	187a	558	558	1.0	0	0	3/4	21	1	1/4	1/4	1		-4	92	Ab6	6		5022
187	187	187	187a	559	559	0.5	1/4	1/4	3/4	23	1	1/8	1/8	1		7	61	C#4	4		5026
187	187	187	187a	559	559	2.0	1/4	1/4	3/4	9	1	1/2	1/2	1	1	-4	68	Ab4	4		5020
187	187	187	187a	559	559	1.0	1/4	1/4	3/4	21	1	1/4	1/4	1		-4	80	Ab5	5		5023
187	187	187	187a	1119/2	1119/2	0.5	3/8	3/8	3/4	23	1	1/8	1/8	1		9	63	D#4	4		5027
187	187	187	187a	560	560	0.5	1/2	1/2	3/4	23	1	1/8	1/8	1		4	64	E4	4		5028
187	187	187	187a	560	560	1.0	1/2	1/2	3/4	21	1	1/4	1/4	1		-4	92	Ab6	6		5024
187	187	187	187a	1121/2	1121/2	0.5	5/8	5/8	3/4	23	1	1/8	1/8	1		6	66	F#4	4		5029
188	188	188	188a	561	561	1.0	0	0	3/4	9	1	1/4	1/4	1	-1	-4	68	Ab4	4		5030
188	188	188	188a	561	561	1.0	0	0	3/4	23	1	1/4	1/4	1		8	68	G#4	4		5032
188	188	188	188a	561	561	1.0	0	0	3/4	21	1	1/4	1/4	1		-4	80	Ab5	5		5031
189	189	189	189a	564	564	1.0	0	0	3/4	25	1	1/4	1/4	1		-5	37	Db2	2		5042
189	189	189	189a	564	564	1.0	0	0	3/4	24	1	1/4	1/4	1		-5	49	Db3	3		5039
189	189	189	189a	564	564	3.0	0	0	3/4	6	1	3/4	1/2	3/2	1	-1	65	F4	4		5038
189	189	189	189a	564	564	2.0	0	0	3/4	3	1	1/2	1/2	1		-4	68	Ab4	4		5033
189	189	189	189a	564	564	2.0	0	0	3/4	4	1	1/2	1/2	1		-4	68	Ab4	4		5035
189	189	189	189a	564	564	3.0	0	0	3/4	5	1	3/4	1/2	3/2	1	-4	68	Ab4	4		5037
189	189	189	189a	565	565	1.0	1/4	1/4	3/4	25	1	1/4	1/4	1		-4	32	Ab1	1		5043
189	189	189	189a	565	565	1.0	1/4	1/4	3/4	24	1	1/4	1/4	1		-4	44	Ab2	2		5040
189	189	189	189a	566	566	1.0	1/2	1/2	3/4	25	1	1/4	1/4	1		0	36	C2	2		5044
189	189	189	189a	566	566	1.0	1/2	1/2	3/4	24	1	1/4	1/4	1		0	48	C3	3		5041
189	189	189	189a	566	566	1.0	1/2	1/2	3/4	3	1	1/4	1/4	1		-1	77	F5	5		5034
189	189	189	189a	566	566	1.0	1/2	1/2	3/4	4	1	1/4	1/4	1		-1	77	F5	5		5036
190	190	190	190a	567	567	1.0	0	0	3/4	25	1	1/4	1/4	1		-5	37	Db2	2		5061
190	190	190	190a	567	567	1.0	0	0	3/4	24	1	1/4	1/4	1		-5	49	Db3	3		5058
190	190	190	190a	567	567	2.0	0	0	3/4	9	1	1/2	1/2	1		-4	56	Ab3	3		5054
190	190	190	190a	567	567	2.0	0	0	3/4	10	1	1/2	1/2	1		-4	56	Ab3	3		5056
190	190	190	190a	567	567	2.0	0	0	3/4	6	1	1/2	1/2	1	-1	-1	65	F4	4		5052
190	190	190	190a	567	567	3.0	0	0	3/4	5	1	3/4	1/2	3/2	0	-4	68	Ab4	4		5051
190	190	190	190a	567	567	1.0	0	0	3/4	3	1	1/4	1/4	1		-3	75	Eb5	5		5045
190	190	190	190a	567	567	1.0	0	0	3/4	4	1	1/4	1/4	1		-3	75	Eb5	5		5048
190	190	190	190a	568	568	1.0	1/4	1/4	3/4	25	1	1/4	1/4	1		-4	32	Ab1	1		5062
190	190	190	190a	568	568	1.0	1/4	1/4	3/4	24	1	1/4	1/4	1		-4	44	Ab2	2		5059
190	190	190	190a	568	568	1.0	1/4	1/4	3/4	3	1	1/4	1/4	1		-5	73	Db5	5		5046
190	190	190	190a	568	568	1.0	1/4	1/4	3/4	4	1	1/4	1/4	1		-5	73	Db5	5		5049
190	190	190	190a	569	569	1.0	1/2	1/2	3/4	25	1	1/4	1/4	1		0	36	C2	2		5063
190	190	190	190a	569	569	1.0	1/2	1/2	3/4	24	1	1/4	1/4	1		0	48	C3	3		5060
190	190	190	190a	569	569	1.0	1/2	1/2	3/4	6	1	1/4	1/4	1		-4	56	Ab3	3		5053
190	190	190	190a	569	569	1.0	1/2	1/2	3/4	9	1	1/4	1/4	1		-6	66	Gb4	4		5055
190	190	190	190a	569	569	1.0	1/2	1/2	3/4	10	1	1/4	1/4	1		-6	66	Gb4	4		5057
190	190	190	190a	569	569	1.0	1/2	1/2	3/4	3	1	1/4	1/4	1		-3	75	Eb5	5		5047
190	190	190	190a	569	569	1.0	1/2	1/2	3/4	4	1	1/4	1/4	1		-3	75	Eb5	5		5050
191	191	191	191a	570	570	1.0	0	0	3/4	25	1	1/4	1/4	1		-5	37	Db2	2		5096
191	191	191	191a	570	570	1.0	0	0	3/4	24	1	1/4	1/4	1		-5	49	Db3	3		5093
191	191	191	191a	570	570	0.5	0	0	3/4	7	1	1/8	1/8	1		-4	56	Ab3	3		5070
191	191	191	191a	570	570	0.5	0	0	3/4	8	1	1/8	1/8	1		-4	56	Ab3	3		5074
191	191	191	191a	570	570	1.0	0	0	3/4	9	1	1/4	1/4	1		-3	63	Eb4	4		5078
191	191	191	191a	570	570	1.0	0	0	3/4	10	1	1/4	1/4	1		-3	63	Eb4	4		5081
191	191	191	191a	570	570	1.0	0	0	3/4	6	1	1/4	1/4	1		-1	65	F4	4		5069
191	191	191	191a	570	570	1.5	0	0	3/4	23	1	3/8	1/4	3/2		-1	65	F4	4		5089
191	191	191	191a	570	570	1.0	0	0	3/4	5	1	1/4	1/4	1	-1	-4	68	Ab4	4		5068
191	191	191	191a	570	570	2.0	0	0	3/4	3	1	1/2	1/2	1		-4	68	Ab4	4		5064
191	191	191	191a	570	570	2.0	0	0	3/4	4	1	1/2	1/2	1		-4	68	Ab4	4		5066
191	191	191	191a	570	570	2.0	0	0	3/4	22	1	1/2	1/2	1		-4	68	Ab4	4		5086
191	191	191	191a	570	570	2.0	0	0	3/4	21	1	1/2	1/2	1		-1	89	F6	6		5084
191	191	191	191a	1141/2	1141/2	0.5	1/8	1/8	3/4	7	1	1/8	1/8	1		1	55	G3	3		5071
191	191	191	191a	1141/2	1141/2	0.5	1/8	1/8	3/4	8	1	1/8	1/8	1		1	55	G3	3		5075
191	191	191	191a	571	571	1.0	1/4	1/4	3/4	25	1	1/4	1/4	1		-4	32	Ab1	1		5097
191	191	191	191a	571	571	1.0	1/4	1/4	3/4	24	1	1/4	1/4	1		-4	44	Ab2	2		5094
191	191	191	191a	571	571	1.0	1/4	1/4	3/4	7	1	1/4	1/4	1		-4	56	Ab3	3		5072
191	191	191	191a	571	571	1.0	1/4	1/4	3/4	8	1	1/4	1/4	1		-4	56	Ab3	3		5076
191	191	191	191a	571	571	1.0	1/4	1/4	3/4	9	1	1/4	1/4	1		-5	61	Db4	4		5079
191	191	191	191a	571	571	1.0	1/4	1/4	3/4	10	1	1/4	1/4	1		-5	61	Db4	4		5082
191	191	191	191a	1143/2	1143/2	0.5	3/8	3/8	3/4	23	1	1/8	1/8	1		-6	66	Gb4	4		5090
191	191	191	191a	572	572	1.0	1/2	1/2	3/4	25	1	1/4	1/4	1		0	36	C2	2		5098
191	191	191	191a	572	572	1.0	1/2	1/2	3/4	24	1	1/4	1/4	1		0	48	C3	3		5095
191	191	191	191a	572	572	0.5	1/2	1/2	3/4	23	1	1/8	1/8	1		-4	56	Ab3	3		5091
191	191	191	191a	572	572	1.0	1/2	1/2	3/4	7	1	1/4	1/4	1		-4	56	Ab3	3		5073
191	191	191	191a	572	572	1.0	1/2	1/2	3/4	8	1	1/4	1/4	1		-4	56	Ab3	3		5077
191	191	191	191a	572	572	1.0	1/2	1/2	3/4	9	1	1/4	1/4	1		-3	63	Eb4	4		5080
191	191	191	191a	572	572	1.0	1/2	1/2	3/4	10	1	1/4	1/4	1		-3	63	Eb4	4		5083
191	191	191	191a	572	572	0.5	1/2	1/2	3/4	22	1	1/8	1/8	1		-2	70	Bb4	4		5087
191	191	191	191a	572	572	1.0	1/2	1/2	3/4	3	1	1/4	1/4	1		-6	78	Gb5	5		5065
191	191	191	191a	572	572	1.0	1/2	1/2	3/4	4	1	1/4	1/4	1		-6	78	Gb5	5		5067
191	191	191	191a	572	572	1.0	1/2	1/2	3/4	21	1	1/4	1/4	1		-3	87	Eb6	6		5085
