mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	GradualTempoChange	GradualTempoChange_(poco a poco accelerando)	GradualTempoChange_(sempre accelerando)	GradualTempoChange_ritard.	GradualTempoChange_[poco a poco accel.]	GradualTempoChange_[sempre accel.]	Ottava:8vb	Trill:trill	diminuendo_line	HairPin:3_dimin.	HairPin:3_diminuendo	HairPin:3_dim.)	HairPin:3_dim. sempre	HairPin:3_sempre dim.	HairPin:3_(dim.)	decrescendo_hairpin	crescendo_hairpin	crescendo_line	HairPin:2_crescendo	HairPin:2_poco a poco cresc.	HairPin:2_sempre cresc.	HairPin:2_poco a poco crescendo	HairPin:2_(cresc.)	HairPin:2_crescendo sempre	HairPin:2_(sempre cresc.)	HairPin:2_poco a poco accel. et cresc.
176	176	176	176a	527	527	0.0	1/2	1/2	Dynamic	3/4	22	1	0					ff
176	176	176	176a	527	527	1.0	1/2	1/2	Chord	3/4	22	1	1/4	1/4	1	4754			articStaccatissimoAbove
177	177	177	177a	528	528	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	4755			articMarcatoAbove
177	177	177	177a	528	528	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	4756			articMarcatoAbove
177	177	177	177a	528	528	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	4757			articMarcatoAbove
177	177	177	177a	528	528	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	4758			articMarcatoAbove
177	177	177	177a	528	528	3.0	0	0	Chord	3/4	13	1	3/4	1/2	3/2	4759			articMarcatoAbove
177	177	177	177a	528	528	3.0	0	0	Chord	3/4	14	1	3/4	1/2	3/2	4760			articMarcatoAbove
177	177	177	177a	528	528	1.0	0	0	Chord	3/4	21	1	1/4	1/4	1	4761			articStaccatissimoAbove
177	177	177	177a	529	529	1.0	1/4	1/4	Chord	3/4	21	1	1/4	1/4	1	4762			articStaccatissimoAbove
177	177	177	177a	530	530	1.0	1/2	1/2	Chord	3/4	21	1	1/4	1/4	1	4763			articStaccatissimoAbove
177	177	177	177a	528	528	1.0	0	0	Chord	3/4	22	1	1/4	1/4	1	4764			articStaccatissimoAbove
177	177	177	177a	529	529	1.0	1/4	1/4	Chord	3/4	22	1	1/4	1/4	1	4765			articStaccatissimoAbove
177	177	177	177a	530	530	1.0	1/2	1/2	Chord	3/4	22	1	1/4	1/4	1	4766			articStaccatissimoAbove
178	178	178	178a	531	531	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	4767
178	178	178	178a	531	531	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	4768
178	178	178	178a	531	531	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	4769
178	178	178	178a	531	531	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	4770
178	178	178	178a	533	533	0.0	1/2	1/2	Dynamic	3/4	7	1	0					ff
178	178	178	178a	533	533	1.0	1/2	1/2	Chord	3/4	7	1	1/4	1/4	1	4771
178	178	178	178a	533	533	0.0	1/2	1/2	Dynamic	3/4	8	1	0					ff
178	178	178	178a	533	533	1.0	1/2	1/2	Chord	3/4	8	1	1/4	1/4	1	4772
178	178	178	178a	531	531	3.0	0	0	Chord	3/4	13	1	3/4	1/2	3/2	4773
178	178	178	178a	531	531	3.0	0	0	Chord	3/4	14	1	3/4	1/2	3/2	4774
178	178	178	178a	533	533	0.0	1/2	1/2	Dynamic	3/4	16	1	0					ff
178	178	178	178a	533	533	1.0	1/2	1/2	Chord	3/4	16	1	1/4	1/4	1	4775			articAccentAbove
178	178	178	178a	533	533	0.0	1/2	1/2	Dynamic	3/4	17	1	0					ff
178	178	178	178a	533	533	1.0	1/2	1/2	Chord	3/4	17	1	1/4	1/4	1	4776			articAccentAbove
178	178	178	178a	533	533	0.0	1/2	1/2	Dynamic	3/4	18	1	0					ff
178	178	178	178a	533	533	1.0	1/2	1/2	Chord	3/4	18	1	1/4	1/4	1	4777			articAccentAbove
178	178	178	178a	531	531	1.0	0	0	Chord	3/4	21	1	1/4	1/4	1	4778			articStaccatissimoAbove
178	178	178	178a	532	532	1.0	1/4	1/4	Chord	3/4	21	1	1/4	1/4	1	4779			articStaccatissimoAbove
178	178	178	178a	533	533	1.0	1/2	1/2	Chord	3/4	21	1	1/4	1/4	1	4780			articStaccatissimoAbove
178	178	178	178a	531	531	1.0	0	0	Chord	3/4	22	1	1/4	1/4	1	4781			articStaccatissimoAbove
178	178	178	178a	532	532	1.0	1/4	1/4	Chord	3/4	22	1	1/4	1/4	1	4782			articStaccatissimoAbove
178	178	178	178a	533	533	1.0	1/2	1/2	Chord	3/4	22	1	1/4	1/4	1	4783			articStaccatissimoAbove
178	178	178	178a	533	533	0.0	1/2	1/2	Dynamic	3/4	24	1	0					ff
178	178	178	178a	533	533	1.0	1/2	1/2	Chord	3/4	24	1	1/4	1/4	1	4784			articStaccatissimoAbove
178	178	178	178a	533	533	0.0	1/2	1/2	Dynamic	3/4	25	1	0					ff
178	178	178	178a	533	533	1.0	1/2	1/2	Chord	3/4	25	1	1/4	1/4	1	4785			articStaccatissimoAbove
179	179	179	179a	534	534	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	4786
179	179	179	179a	534	534	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	4787
179	179	179	179a	534	534	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	4788
179	179	179	179a	534	534	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	4789
179	179	179	179a	534	534	0.0	0	0	Dynamic	3/4	5	1	0					ff
179	179	179	179a	534	534	2.0	0	0	Chord	3/4	5	1	1/2	1/2	1	4790	a							386
179	179	179	179a	536	536	1.0	1/2	1/2	Chord	3/4	5	1	1/4	1/4	1	4791								386
179	179	179	179a	534	534	0.0	0	0	Dynamic	3/4	6	1	0					ff
179	179	179	179a	534	534	2.0	0	0	Chord	3/4	6	1	1/2	1/2	1	4792								387
179	179	179	179a	536	536	1.0	1/2	1/2	Chord	3/4	6	1	1/4	1/4	1	4793								387
179	179	179	179a	534	534	1.0	0	0	Chord	3/4	7	1	1/4	1/4	1	4794
179	179	179	179a	536	536	1.0	1/2	1/2	Chord	3/4	7	1	1/4	1/4	1	4795
179	179	179	179a	534	534	1.0	0	0	Chord	3/4	8	1	1/4	1/4	1	4796
179	179	179	179a	536	536	1.0	1/2	1/2	Chord	3/4	8	1	1/4	1/4	1	4797
179	179	179	179a	534	534	0.0	0	0	Dynamic	3/4	9	1	0					ff
179	179	179	179a	534	534	2.0	0	0	Chord	3/4	9	1	1/2	1/2	1	4798								388
179	179	179	179a	536	536	1.0	1/2	1/2	Chord	3/4	9	1	1/4	1/4	1	4799								388
179	179	179	179a	534	534	0.0	0	0	Dynamic	3/4	10	1	0					ff
179	179	179	179a	534	534	2.0	0	0	Chord	3/4	10	1	1/2	1/2	1	4800								389
179	179	179	179a	536	536	1.0	1/2	1/2	Chord	3/4	10	1	1/4	1/4	1	4801								389
179	179	179	179a	534	534	0.0	0	0	Dynamic	3/4	11	1	0					ff
179	179	179	179a	534	534	2.0	0	0	Chord	3/4	11	1	1/2	1/2	1	4802								390
179	179	179	179a	536	536	1.0	1/2	1/2	Chord	3/4	11	1	1/4	1/4	1	4803								390
179	179	179	179a	534	534	0.0	0	0	Dynamic	3/4	12	1	0					ff
179	179	179	179a	534	534	2.0	0	0	Chord	3/4	12	1	1/2	1/2	1	4804								391
179	179	179	179a	536	536	1.0	1/2	1/2	Chord	3/4	12	1	1/4	1/4	1	4805								391
179	179	179	179a	534	534	3.0	0	0	Chord	3/4	13	1	3/4	1/2	3/2	4806
179	179	179	179a	534	534	3.0	0	0	Chord	3/4	14	1	3/4	1/2	3/2	4807
179	179	179	179a	534	534	0.0	0	0	Dynamic	3/4	15	1	0					ff
179	179	179	179a	534	534	2.0	0	0	Chord	3/4	15	1	1/2	1/2	1	4808								392
179	179	179	179a	536	536	1.0	1/2	1/2	Chord	3/4	15	1	1/4	1/4	1	4809								392
179	179	179	179a	534	534	3.0	0	0	Chord	3/4	16	1	3/4	1/2	3/2	4810			articMarcatoAbove
179	179	179	179a	534	534	3.0	0	0	Chord	3/4	17	1	3/4	1/2	3/2	4811			articMarcatoAbove
179	179	179	179a	534	534	3.0	0	0	Chord	3/4	18	1	3/4	1/2	3/2	4812			articMarcatoAbove
179	179	179	179a	534	534	1.0	0	0	Chord	3/4	21	1	1/4	1/4	1	4813			articStaccatissimoAbove
179	179	179	179a	535	535	1.0	1/4	1/4	Chord	3/4	21	1	1/4	1/4	1	4814			articStaccatissimoAbove
179	179	179	179a	536	536	1.0	1/2	1/2	Chord	3/4	21	1	1/4	1/4	1	4815			articStaccatissimoAbove
179	179	179	179a	534	534	1.0	0	0	Chord	3/4	22	1	1/4	1/4	1	4816			articStaccatissimoAbove
179	179	179	179a	535	535	1.0	1/4	1/4	Chord	3/4	22	1	1/4	1/4	1	4817			articStaccatissimoAbove
179	179	179	179a	536	536	1.0	1/2	1/2	Chord	3/4	22	1	1/4	1/4	1	4818			articStaccatissimoAbove
179	179	179	179a	534	534	0.0	0	0	Dynamic	3/4	23	1	0					ff
179	179	179	179a	534	534	2.0	0	0	Chord	3/4	23	1	1/2	1/2	1	4819								393
179	179	179	179a	536	536	1.0	1/2	1/2	Chord	3/4	23	1	1/4	1/4	1	4820								393
179	179	179	179a	534	534	1.0	0	0	Chord	3/4	24	1	1/4	1/4	1	4821			articStaccatissimoAbove
179	179	179	179a	535	535	1.0	1/4	1/4	Chord	3/4	24	1	1/4	1/4	1	4822			articStaccatissimoAbove
179	179	179	179a	536	536	1.0	1/2	1/2	Chord	3/4	24	1	1/4	1/4	1	4823			articStaccatissimoAbove
179	179	179	179a	534	534	1.0	0	0	Chord	3/4	25	1	1/4	1/4	1	4824			articStaccatissimoAbove
179	179	179	179a	535	535	1.0	1/4	1/4	Chord	3/4	25	1	1/4	1/4	1	4825			articStaccatissimoAbove
179	179	179	179a	536	536	1.0	1/2	1/2	Chord	3/4	25	1	1/4	1/4	1	4826			articStaccatissimoAbove
180	180	180	180a	537	537	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	4827
180	180	180	180a	537	537	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	4828
180	180	180	180a	537	537	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	4829
180	180	180	180a	537	537	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	4830
180	180	180	180a	537	537	1.0	0	0	Chord	3/4	5	1	1/4	1/4	1	4831			articStaccatissimoAbove
180	180	180	180a	538	538	1.0	1/4	1/4	Chord	3/4	5	1	1/4	1/4	1	4832			articStaccatissimoAbove
180	180	180	180a	539	539	1.0	1/2	1/2	Chord	3/4	5	1	1/4	1/4	1	4833			articStaccatissimoAbove
180	180	180	180a	537	537	1.0	0	0	Chord	3/4	6	1	1/4	1/4	1	4834			articStaccatissimoAbove
180	180	180	180a	538	538	1.0	1/4	1/4	Chord	3/4	6	1	1/4	1/4	1	4835			articStaccatissimoAbove
180	180	180	180a	539	539	1.0	1/2	1/2	Chord	3/4	6	1	1/4	1/4	1	4836			articStaccatissimoAbove
180	180	180	180a	537	537	1.0	0	0	Chord	3/4	7	1	1/4	1/4	1	4837
180	180	180	180a	537	537	1.0	0	0	Chord	3/4	8	1	1/4	1/4	1	4838
180	180	180	180a	537	537	1.0	0	0	Chord	3/4	9	1	1/4	1/4	1	4839			articStaccatissimoAbove
180	180	180	180a	538	538	1.0	1/4	1/4	Chord	3/4	9	1	1/4	1/4	1	4840			articStaccatissimoAbove
180	180	180	180a	539	539	1.0	1/2	1/2	Chord	3/4	9	1	1/4	1/4	1	4841			articStaccatissimoAbove
180	180	180	180a	537	537	1.0	0	0	Chord	3/4	10	1	1/4	1/4	1	4842			articStaccatissimoAbove
180	180	180	180a	538	538	1.0	1/4	1/4	Chord	3/4	10	1	1/4	1/4	1	4843			articStaccatissimoAbove
180	180	180	180a	539	539	1.0	1/2	1/2	Chord	3/4	10	1	1/4	1/4	1	4844			articStaccatissimoAbove
180	180	180	180a	537	537	1.0	0	0	Chord	3/4	11	1	1/4	1/4	1	4845			articStaccatissimoAbove
180	180	180	180a	538	538	1.0	1/4	1/4	Chord	3/4	11	1	1/4	1/4	1	4846			articStaccatissimoAbove
180	180	180	180a	539	539	1.0	1/2	1/2	Chord	3/4	11	1	1/4	1/4	1	4847			articStaccatissimoAbove
180	180	180	180a	537	537	1.0	0	0	Chord	3/4	12	1	1/4	1/4	1	4848			articStaccatissimoAbove
180	180	180	180a	538	538	1.0	1/4	1/4	Chord	3/4	12	1	1/4	1/4	1	4849			articStaccatissimoAbove
180	180	180	180a	539	539	1.0	1/2	1/2	Chord	3/4	12	1	1/4	1/4	1	4850			articStaccatissimoAbove
180	180	180	180a	537	537	3.0	0	0	Chord	3/4	13	1	3/4	1/2	3/2	4851
180	180	180	180a	537	537	3.0	0	0	Chord	3/4	14	1	3/4	1/2	3/2	4852
180	180	180	180a	537	537	1.0	0	0	Chord	3/4	15	1	1/4	1/4	1	4853			articStaccatissimoAbove
180	180	180	180a	538	538	1.0	1/4	1/4	Chord	3/4	15	1	1/4	1/4	1	4854			articStaccatissimoAbove
180	180	180	180a	539	539	1.0	1/2	1/2	Chord	3/4	15	1	1/4	1/4	1	4855			articStaccatissimoAbove
180	180	180	180a	537	537	3.0	0	0	Chord	3/4	16	1	3/4	1/2	3/2	4856
180	180	180	180a	537	537	3.0	0	0	Chord	3/4	17	1	3/4	1/2	3/2	4857
180	180	180	180a	537	537	3.0	0	0	Chord	3/4	18	1	3/4	1/2	3/2	4858
180	180	180	180a	537	537	1.0	0	0	Chord	3/4	21	1	1/4	1/4	1	4859			articStaccatissimoAbove
180	180	180	180a	538	538	1.0	1/4	1/4	Chord	3/4	21	1	1/4	1/4	1	4860			articStaccatissimoAbove
180	180	180	180a	539	539	1.0	1/2	1/2	Chord	3/4	21	1	1/4	1/4	1	4861			articStaccatissimoAbove
180	180	180	180a	537	537	1.0	0	0	Chord	3/4	22	1	1/4	1/4	1	4862			articStaccatissimoAbove
180	180	180	180a	538	538	1.0	1/4	1/4	Chord	3/4	22	1	1/4	1/4	1	4863			articStaccatissimoAbove
180	180	180	180a	539	539	1.0	1/2	1/2	Chord	3/4	22	1	1/4	1/4	1	4864			articStaccatissimoAbove
180	180	180	180a	537	537	1.0	0	0	Chord	3/4	23	1	1/4	1/4	1	4865			articStaccatissimoAbove
180	180	180	180a	538	538	1.0	1/4	1/4	Chord	3/4	23	1	1/4	1/4	1	4866			articStaccatissimoAbove
180	180	180	180a	539	539	1.0	1/2	1/2	Chord	3/4	23	1	1/4	1/4	1	4867			articStaccatissimoAbove
180	180	180	180a	537	537	1.0	0	0	Chord	3/4	24	1	1/4	1/4	1	4868			articStaccatissimoAbove
180	180	180	180a	538	538	1.0	1/4	1/4	Chord	3/4	24	1	1/4	1/4	1	4869			articStaccatissimoAbove
180	180	180	180a	539	539	1.0	1/2	1/2	Chord	3/4	24	1	1/4	1/4	1	4870			articStaccatissimoAbove
180	180	180	180a	537	537	1.0	0	0	Chord	3/4	25	1	1/4	1/4	1	4871			articStaccatissimoAbove
180	180	180	180a	538	538	1.0	1/4	1/4	Chord	3/4	25	1	1/4	1/4	1	4872			articStaccatissimoAbove
180	180	180	180a	539	539	1.0	1/2	1/2	Chord	3/4	25	1	1/4	1/4	1	4873			articStaccatissimoAbove
181	181	181	181a	540	540	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	4874
181	181	181	181a	540	540	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	4875
181	181	181	181a	540	540	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	4876
181	181	181	181a	540	540	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	4877
181	181	181	181a	540	540	1.0	0	0	Chord	3/4	5	1	1/4	1/4	1	4878			articStaccatissimoAbove
181	181	181	181a	541	541	0.5	1/4	1/4	Chord	3/4	5	1	1/8	1/8	1	4879								394
181	181	181	181a	1083/2	1083/2	0.5	3/8	3/8	Chord	3/4	5	1	1/8	1/8	1	4880								394
181	181	181	181a	542	542	0.5	1/2	1/2	Chord	3/4	5	1	1/8	1/8	1	4881								394
181	181	181	181a	1085/2	1085/2	0.5	5/8	5/8	Chord	3/4	5	1	1/8	1/8	1	4882								394
181	181	181	181a	540	540	1.0	0	0	Chord	3/4	6	1	1/4	1/4	1	4883			articStaccatissimoAbove
181	181	181	181a	541	541	0.5	1/4	1/4	Chord	3/4	6	1	1/8	1/8	1	4884								395
181	181	181	181a	1083/2	1083/2	0.5	3/8	3/8	Chord	3/4	6	1	1/8	1/8	1	4885								395
181	181	181	181a	542	542	0.5	1/2	1/2	Chord	3/4	6	1	1/8	1/8	1	4886								395
181	181	181	181a	1085/2	1085/2	0.5	5/8	5/8	Chord	3/4	6	1	1/8	1/8	1	4887								395
181	181	181	181a	540	540	1.0	0	0	Chord	3/4	9	1	1/4	1/4	1	4888			articStaccatissimoAbove
181	181	181	181a	541	541	1.0	1/4	1/4	Chord	3/4	9	1	1/4	1/4	1	4889			articStaccatissimoAbove
181	181	181	181a	542	542	1.0	1/2	1/2	Chord	3/4	9	1	1/4	1/4	1	4890			articStaccatissimoAbove
181	181	181	181a	540	540	1.0	0	0	Chord	3/4	10	1	1/4	1/4	1	4891			articStaccatissimoAbove
181	181	181	181a	541	541	1.0	1/4	1/4	Chord	3/4	10	1	1/4	1/4	1	4892			articStaccatissimoAbove
181	181	181	181a	542	542	1.0	1/2	1/2	Chord	3/4	10	1	1/4	1/4	1	4893			articStaccatissimoAbove
181	181	181	181a	540	540	1.0	0	0	Chord	3/4	11	1	1/4	1/4	1	4894			articStaccatissimoAbove
181	181	181	181a	541	541	1.0	1/4	1/4	Chord	3/4	11	1	1/4	1/4	1	4895			articStaccatissimoAbove
181	181	181	181a	542	542	1.0	1/2	1/2	Chord	3/4	11	1	1/4	1/4	1	4896			articStaccatissimoAbove
181	181	181	181a	540	540	1.0	0	0	Chord	3/4	12	1	1/4	1/4	1	4897			articStaccatissimoAbove
181	181	181	181a	541	541	1.0	1/4	1/4	Chord	3/4	12	1	1/4	1/4	1	4898			articStaccatissimoAbove
181	181	181	181a	542	542	1.0	1/2	1/2	Chord	3/4	12	1	1/4	1/4	1	4899			articStaccatissimoAbove
181	181	181	181a	540	540	3.0	0	0	Chord	3/4	13	1	3/4	1/2	3/2	4900
181	181	181	181a	540	540	3.0	0	0	Chord	3/4	14	1	3/4	1/2	3/2	4901
181	181	181	181a	540	540	1.0	0	0	Chord	3/4	15	1	1/4	1/4	1	4902			articStaccatissimoAbove
181	181	181	181a	541	541	1.0	1/4	1/4	Chord	3/4	15	1	1/4	1/4	1	4903			articStaccatissimoAbove
181	181	181	181a	542	542	1.0	1/2	1/2	Chord	3/4	15	1	1/4	1/4	1	4904			articStaccatissimoAbove
181	181	181	181a	540	540	3.0	0	0	Chord	3/4	16	1	3/4	1/2	3/2	4905
181	181	181	181a	540	540	3.0	0	0	Chord	3/4	17	1	3/4	1/2	3/2	4906
181	181	181	181a	540	540	3.0	0	0	Chord	3/4	18	1	3/4	1/2	3/2	4907
181	181	181	181a	540	540	1.0	0	0	Chord	3/4	21	1	1/4	1/4	1	4908			articStaccatissimoAbove
181	181	181	181a	541	541	1.0	1/4	1/4	Chord	3/4	21	1	1/4	1/4	1	4909			articStaccatissimoAbove
181	181	181	181a	542	542	1.0	1/2	1/2	Chord	3/4	21	1	1/4	1/4	1	4910			articStaccatissimoAbove
181	181	181	181a	540	540	1.0	0	0	Chord	3/4	22	1	1/4	1/4	1	4911			articStaccatissimoAbove
181	181	181	181a	541	541	1.0	1/4	1/4	Chord	3/4	22	1	1/4	1/4	1	4912			articStaccatissimoAbove
181	181	181	181a	542	542	1.0	1/2	1/2	Chord	3/4	22	1	1/4	1/4	1	4913			articStaccatissimoAbove
181	181	181	181a	540	540	1.0	0	0	Chord	3/4	23	1	1/4	1/4	1	4914			articStaccatissimoAbove
181	181	181	181a	541	541	0.5	1/4	1/4	Chord	3/4	23	1	1/8	1/8	1	4915								396
181	181	181	181a	1083/2	1083/2	0.5	3/8	3/8	Chord	3/4	23	1	1/8	1/8	1	4916								396
181	181	181	181a	542	542	0.5	1/2	1/2	Chord	3/4	23	1	1/8	1/8	1	4917								396
181	181	181	181a	1085/2	1085/2	0.5	5/8	5/8	Chord	3/4	23	1	1/8	1/8	1	4918								396
181	181	181	181a	540	540	1.0	0	0	Chord	3/4	24	1	1/4	1/4	1	4919			articStaccatissimoAbove
181	181	181	181a	541	541	1.0	1/4	1/4	Chord	3/4	24	1	1/4	1/4	1	4920			articStaccatissimoAbove
181	181	181	181a	542	542	1.0	1/2	1/2	Chord	3/4	24	1	1/4	1/4	1	4921			articStaccatissimoAbove
181	181	181	181a	540	540	1.0	0	0	Chord	3/4	25	1	1/4	1/4	1	4922			articStaccatissimoAbove
181	181	181	181a	541	541	1.0	1/4	1/4	Chord	3/4	25	1	1/4	1/4	1	4923			articStaccatissimoAbove
181	181	181	181a	542	542	1.0	1/2	1/2	Chord	3/4	25	1	1/4	1/4	1	4924			articStaccatissimoAbove
182	182	182	182a	543	543	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	4925			articStaccatissimoAbove
182	182	182	182a	543	543	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	4926			articStaccatissimoAbove
182	182	182	182a	543	543	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	4927			articStaccatissimoAbove
182	182	182	182a	543	543	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	4928			articStaccatissimoAbove
182	182	182	182a	543	543	1.0	0	0	Chord	3/4	5	1	1/4	1/4	1	4929			articStaccatissimoAbove
182	182	182	182a	543	543	1.0	0	0	Chord	3/4	6	1	1/4	1/4	1	4930			articStaccatissimoAbove
182	182	182	182a	543	543	1.0	0	0	Chord	3/4	9	1	1/4	1/4	1	4931			articStaccatissimoAbove
182	182	182	182a	543	543	1.0	0	0	Chord	3/4	10	1	1/4	1/4	1	4932			articStaccatissimoAbove
182	182	182	182a	543	543	1.0	0	0	Chord	3/4	11	1	1/4	1/4	1	4933			articStaccatissimoAbove
182	182	182	182a	543	543	1.0	0	0	Chord	3/4	12	1	1/4	1/4	1	4934			articStaccatissimoAbove
182	182	182	182a	543	543	1.0	0	0	Chord	3/4	13	1	1/4	1/4	1	4935
182	182	182	182a	543	543	1.0	0	0	Chord	3/4	14	1	1/4	1/4	1	4936
182	182	182	182a	543	543	1.0	0	0	Chord	3/4	15	1	1/4	1/4	1	4937			articStaccatissimoAbove
182	182	182	182a	543	543	1.0	0	0	Chord	3/4	16	1	1/4	1/4	1	4938			articStaccatissimoAbove
182	182	182	182a	543	543	1.0	0	0	Chord	3/4	17	1	1/4	1/4	1	4939			articStaccatissimoAbove
182	182	182	182a	543	543	1.0	0	0	Chord	3/4	18	1	1/4	1/4	1	4940			articStaccatissimoAbove
182	182	182	182a	543	543	1.0	0	0	Chord	3/4	21	1	1/4	1/4	1	4941			articStaccatissimoAbove
182	182	182	182a	544	544	0.0	1/4	1/4	Dynamic	3/4	21	1	0					pp
182	182	182	182a	544	544	1.0	1/4	1/4	Chord	3/4	21	1	1/4	1/4	1	4942	Y		articStaccatissimoAbove
182	182	182	182a	545	545	1.0	1/2	1/2	Chord	3/4	21	1	1/4	1/4	1	4943			articStaccatissimoAbove
182	182	182	182a	543	543	1.0	0	0	Chord	3/4	22	1	1/4	1/4	1	4944			articStaccatissimoAbove
182	182	182	182a	545	545	0.0	1/2	1/2	Dynamic	3/4	22	1	0					pp
182	182	182	182a	545	545	1.0	1/2	1/2	Chord	3/4	22	1	1/4	1/4	1	4945			articStaccatissimoAbove
182	182	182	182a	543	543	1.0	0	0	Chord	3/4	23	1	1/4	1/4	1	4946			articStaccatissimoAbove
182	182	182	182a	543	543	1.0	0	0	Chord	3/4	24	1	1/4	1/4	1	4947			articStaccatissimoAbove
182	182	182	182a	543	543	1.0	0	0	Chord	3/4	25	1	1/4	1/4	1	4948			articStaccatissimoAbove
183	183	183	183a	546	546	0.0	0	0	Dynamic	3/4	1	1	0					pp
183	183	183	183a	546	546	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	4949	a							397
183	183	183	183a	548	548	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	4950			articStaccatissimoAbove					397
183	183	183	183a	546	546	0.0	0	0	Dynamic	3/4	3	1	0					pp
183	183	183	183a	546	546	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	4951								398
183	183	183	183a	548	548	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	4952								398
183	183	183	183a	546	546	1.0	0	0	Chord	3/4	21	1	1/4	1/4	1	4953			articStaccatissimoAbove
183	183	183	183a	547	547	1.0	1/4	1/4	Chord	3/4	21	1	1/4	1/4	1	4954			articStaccatissimoAbove
183	183	183	183a	548	548	1.0	1/2	1/2	Chord	3/4	21	1	1/4	1/4	1	4955			articStaccatissimoAbove
183	183	183	183a	546	546	1.0	0	0	Chord	3/4	22	1	1/4	1/4	1	4956			articStaccatissimoAbove
183	183	183	183a	547	547	1.0	1/4	1/4	Chord	3/4	22	1	1/4	1/4	1	4957			articStaccatissimoAbove
183	183	183	183a	548	548	1.0	1/2	1/2	Chord	3/4	22	1	1/4	1/4	1	4958			articStaccatissimoAbove
184	184	184	184a	549	549	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	4959			articStaccatissimoAbove
184	184	184	184a	550	550	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	4960			articStaccatissimoAbove
184	184	184	184a	551	551	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	4961			articStaccatissimoAbove
184	184	184	184a	549	549	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	4962			articStaccatissimoAbove
184	184	184	184a	550	550	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	4963			articStaccatissimoAbove
184	184	184	184a	551	551	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	4964			articStaccatissimoAbove
184	184	184	184a	549	549	0.0	0	0	Dynamic	3/4	5	1	0					pp
184	184	184	184a	549	549	2.0	0	0	Chord	3/4	5	1	1/2	1/2	1	4965	a							399
184	184	184	184a	551	551	1.0	1/2	1/2	Chord	3/4	5	1	1/4	1/4	1	4966								399
184	184	184	184a	549	549	0.0	0	0	Dynamic	3/4	13	1	0					pp
184	184	184	184a	549	549	0.0	0	0	Spanner	3/4	13	1	0																				49
184	184	184	184a	549	549	2.0	0	0	Chord	3/4	13	1	1/2	1/2	1	4967								400									49
184	184	184	184a	551	551	1.0	1/2	1/2	Chord	3/4	13	1	1/4	1/4	1	4968								400									49
184	184	184	184a	549	549	1.0	0	0	Chord	3/4	21	1	1/4	1/4	1	4969			articStaccatissimoAbove
184	184	184	184a	550	550	1.0	1/4	1/4	Chord	3/4	21	1	1/4	1/4	1	4970			articStaccatissimoAbove
184	184	184	184a	551	551	1.0	1/2	1/2	Chord	3/4	21	1	1/4	1/4	1	4971			articStaccatissimoAbove
184	184	184	184a	549	549	1.0	0	0	Chord	3/4	22	1	1/4	1/4	1	4972			articStaccatissimoAbove
184	184	184	184a	550	550	1.0	1/4	1/4	Chord	3/4	22	1	1/4	1/4	1	4973			articStaccatissimoAbove
184	184	184	184a	551	551	1.0	1/2	1/2	Chord	3/4	22	1	1/4	1/4	1	4974			articStaccatissimoAbove
