mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
88	80	118	80b	213	159	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	817
88	80	118	80b	213	159	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	817
88	80	118	80b	213	159	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1		7	73	C#5	5	815
88	80	118	80b	213	159	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		4	76	E5	5	810
88	80	118	80b	853/4	637/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		3	81	A5	5	811
88	80	118	80b	427/2	319/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		4	76	E5	5	812
88	80	118	80b	427/2	319/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		4	88	E6	6	812
88	80	118	80b	214	160	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	818
88	80	118	80b	214	160	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		0	72	C5	5	818
88	80	118	80b	214	160	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		4	76	E5	5	813
88	80	118	80b	214	160	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		4	88	E6	6	813
89	81	119	81b	429/2	321/2	0.5		0	0	2/4	2	1	1/8		1/8	1		8	68	G#4	4	823
89	81	119	81b	429/2	321/2	0.5		0	0	2/4	2	1	1/8		1/8	1		2	74	D5	5	823
89	81	119	81b	429/2	321/2	0.5		0	0	2/4	1	1	1/8		1/8	1		-1	77	F5	5	819
89	81	119	81b	429/2	321/2	0.5		0	0	2/4	1	1	1/8		1/8	1		-1	89	F6	6	819
89	81	119	81b	215	161	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	824
89	81	119	81b	215	161	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		0	72	C5	5	824
89	81	119	81b	215	161	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		4	76	E5	5	820
89	81	119	81b	215	161	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		4	88	E6	6	820
89	81	119	81b	431/2	323/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	64	E4	4	825
89	81	119	81b	431/2	323/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		5	71	B4	4	825
89	81	119	81b	431/2	323/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		2	74	D5	5	821
89	81	119	81b	431/2	323/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		2	86	D6	6	821
89	81	119	81b	216	162	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		-1	65	F4	4	826
89	81	119	81b	216	162	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	826
89	81	119	81b	216	162	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		0	72	C5	5	822
89	81	119	81b	216	162	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		0	84	C6	6	822
90	82	120	82b	433/2	325/2	0.5		0	0	2/4	2	1	1/8		1/8	1		7	61	C#4	4	831
90	82	120	82b	433/2	325/2	0.5		0	0	2/4	2	1	1/8		1/8	1		1	67	G4	4	831
90	82	120	82b	433/2	325/2	0.5		0	0	2/4	1	1	1/8		1/8	1		-2	70	Bb4	4	827
90	82	120	82b	433/2	325/2	0.5		0	0	2/4	1	1	1/8		1/8	1		-2	82	Bb5	5	827
90	82	120	82b	217	163	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		2	62	D4	4	832
90	82	120	82b	217	163	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		-1	65	F4	4	832
90	82	120	82b	217	163	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	828
90	82	120	82b	217	163	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	828
90	82	120	82b	435/2	327/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		5	59	B3	3	833
90	82	120	82b	435/2	327/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		2	62	D4	4	833
90	82	120	82b	435/2	327/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		-1	65	F4	4	833
90	82	120	82b	435/2	327/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		8	68	G#4	4	829
90	82	120	82b	435/2	327/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		8	80	G#5	5	829
90	82	120	82b	218	164	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		0	60	C4	4	834
90	82	120	82b	218	164	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	834
90	82	120	82b	218	164	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	830
90	82	120	82b	218	164	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	830
91	83	121	83b	437/2	329/2	0.5		0	0	2/4	2	1	1/8		1/8	1		5	59	B3	3	839
91	83	121	83b	437/2	329/2	0.5		0	0	2/4	2	1	1/8		1/8	1		2	62	D4	4	839
91	83	121	83b	437/2	329/2	0.5		0	0	2/4	2	1	1/8		1/8	1		-1	65	F4	4	839
91	83	121	83b	437/2	329/2	0.5		0	0	2/4	1	1	1/8		1/8	1		8	68	G#4	4	835
91	83	121	83b	437/2	329/2	0.5		0	0	2/4	1	1	1/8		1/8	1		8	80	G#5	5	835
91	83	121	83b	219	165	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		0	60	C4	4	840
91	83	121	83b	219	165	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	840
91	83	121	83b	219	165	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	836
91	83	121	83b	219	165	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	836
91	83	121	83b	439/2	331/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		2	62	D4	4	841
91	83	121	83b	439/2	331/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		-1	65	F4	4	841
91	83	121	83b	439/2	331/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		8	68	G#4	4	841
91	83	121	83b	439/2	331/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		5	71	B4	4	837
91	83	121	83b	439/2	331/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		5	83	B5	5	837
91	83	121	83b	220	166	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		9	63	D#4	4	842
91	83	121	83b	220	166	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		6	66	F#4	4	842
91	83	121	83b	220	166	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	842
91	83	121	83b	220	166	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		0	72	C5	5	838
91	83	121	83b	220	166	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		0	84	C6	6	838
92	84	122	84b	441/2	333/2	0.5		0	0	2/4	2	1	1/8		1/8	1		4	64	E4	4	845
92	84	122	84b	221	167	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		0	72	C5	5	843
92	84	122	84b	221	167	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		4	76	E5	5	843
92	84	122	84b	221	167	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	843
92	84	122	84b	443/2	335/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	52	E3	3	846
92	84	122	84b	222	168	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		5	71	B4	4	844
92	84	122	84b	222	168	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	844
92	84	122	84b	222	168	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		4	76	E5	5	844
92	84	122	84b	222	168	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		8	80	G#5	5	844
93	85	123	85b	445/2	337/2	0.5		0	0	2/4	2	1	1/8		1/8	1		3	45	A2	2	848
93	85	123	85b	445/2	337/2	0.5		0	0	2/4	2	1	1/8		1/8	1		3	57	A3	3	848
93	85	123	85b	223	169	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	847
93	85	123	85b	223	169	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		0	72	C5	5	847
93	85	123	85b	223	169	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		4	76	E5	5	847
93	85	123	85b	223	169	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	847
94	85	124	85b	447/2	339/2	1.0		0	1/4	2/4	2	2	1/4		1/4	1		3	45	A2	2	852
94	85	124	85b	447/2	339/2	0.5		0	1/4	2/4	2	1	1/8		1/8	1		7	49	C#3	3	850
94	85	124	85b	224	170	0.5		1/8	3/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	851
94	85	124	85b	224	170	0.5		1/8	3/8	2/4	1	1	1/8		1/8	1	1	4	64	E4	4	849
95	86	125	86a	449/2	341/2	1.0		0	0	2/4	2	2	1/4		1/4	1		8	44	G#2	2	860
95	86	125	86a	449/2	341/2	0.5		0	0	2/4	2	1	1/8		1/8	1		2	50	D3	3	856
95	86	125	86a	449/2	341/2	0.5		0	0	2/4	1	1	1/8		1/8	1	-1	4	64	E4	4	853
95	86	125	86a	225	171	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	857
95	86	125	86a	225	171	1.0		1/8	1/8	2/4	1	1	1/4		1/4	1		4	64	E4	4	854
95	86	125	86a	451/2	343/2	1.0		1/4	1/4	2/4	2	2	1/4		1/4	1		3	45	A2	2	861
95	86	125	86a	451/2	343/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		7	49	C#3	3	858
95	86	125	86a	226	172	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	859
95	86	125	86a	226	172	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	4	64	E4	4	855
96	87	126	87a	453/2	345/2	2.0		0	0	2/4	2	2	1/2		1/2	1		4	40	E2	2	880
96	87	126	87a	453/2	345/2	0.5		0	0	2/4	2	1	1/8		1/8	1		5	47	B2	2	876
96	87	126	87a	453/2	345/2	0.25		0	0	2/4	1	1	1/16		1/16	1	-1	4	64	E4	4	862
96	87	126	87a	907/4	691/4	0.125		1/16	1/16	2/4	1	1	1/32		1/32	1		6	66	F#4	4	863
96	87	126	87a	1815/8	1383/8	0.125		3/32	3/32	2/4	1	1	1/32		1/32	1		8	68	G#4	4	864
96	87	126	87a	227	173	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	877
96	87	126	87a	227	173	0.125		1/8	1/8	2/4	1	1	1/32		1/32	1		3	69	A4	4	865
96	87	126	87a	1817/8	1385/8	0.125		5/32	5/32	2/4	1	1	1/32		1/32	1		5	71	B4	4	866
96	87	126	87a	909/4	693/4	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		7	73	C#5	5	867
96	87	126	87a	1819/8	1387/8	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		2	74	D5	5	868
96	87	126	87a	455/2	347/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		5	47	B2	2	878
96	87	126	87a	455/2	347/2	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		4	76	E5	5	869
96	87	126	87a	911/4	695/4	0.125		5/16	5/16	2/4	1	1	1/32		1/32	1		6	78	F#5	5	870
96	87	126	87a	1823/8	1391/8	0.125		11/32	11/32	2/4	1	1	1/32		1/32	1		8	80	G#5	5	871
96	87	126	87a	228	174	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		7	49	C#3	3	879
96	87	126	87a	228	174	0.125		3/8	3/8	2/4	1	1	1/32		1/32	1		3	81	A5	5	872
96	87	126	87a	1825/8	1393/8	0.125		13/32	13/32	2/4	1	1	1/32		1/32	1		5	83	B5	5	873
96	87	126	87a	913/4	697/4	0.125		7/16	7/16	2/4	1	1	1/32		1/32	1		7	85	C#6	6	874
96	87	126	87a	1827/8	1395/8	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		2	86	D6	6	875
97	88	127	88a	457/2	349/2	2.0		0	0	2/4	2	2	1/2		1/2	1		7	37	C#2	2	900
97	88	127	88a	457/2	349/2	1.0		0	0	2/4	2	1	1/4		1/4	1	1	3	45	A2	2	896
97	88	127	88a	457/2	349/2	0.125		0	0	2/4	1	1	1/32		1/32	1		4	88	E6	6	881
97	88	127	88a	1829/8	1397/8	0.125		1/32	1/32	2/4	1	1	1/32		1/32	1		9	87	D#6	6	882
97	88	127	88a	915/4	699/4	0.125		1/16	1/16	2/4	1	1	1/32		1/32	1		4	88	E6	6	883
97	88	127	88a	1831/8	1399/8	0.125		3/32	3/32	2/4	1	1	1/32		1/32	1		9	87	D#6	6	884
97	88	127	88a	229	175	0.125		1/8	1/8	2/4	1	1	1/32		1/32	1		4	88	E6	6	885
97	88	127	88a	1833/8	1401/8	0.125		5/32	5/32	2/4	1	1	1/32		1/32	1		9	87	D#6	6	886
97	88	127	88a	917/4	701/4	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		4	88	E6	6	887
97	88	127	88a	1835/8	1403/8	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		9	87	D#6	6	888
97	88	127	88a	459/2	351/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1	-1	3	45	A2	2	897
97	88	127	88a	459/2	351/2	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		4	88	E6	6	889
97	88	127	88a	919/4	703/4	0.125		5/16	5/16	2/4	1	1	1/32		1/32	1		2	86	D6	6	890
97	88	127	88a	1839/8	1407/8	0.125		11/32	11/32	2/4	1	1	1/32		1/32	1		7	85	C#6	6	891
97	88	127	88a	230	176	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		5	47	B2	2	898
97	88	127	88a	230	176	0.125		3/8	3/8	2/4	1	1	1/32		1/32	1		5	83	B5	5	892
97	88	127	88a	1841/8	1409/8	0.125		13/32	13/32	2/4	1	1	1/32		1/32	1		3	81	A5	5	893
97	88	127	88a	921/4	705/4	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		7	49	C#3	3	899
97	88	127	88a	921/4	705/4	0.125		7/16	7/16	2/4	1	1	1/32		1/32	1		8	80	G#5	5	894
97	88	127	88a	1843/8	1411/8	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		6	78	F#5	5	895
98	89	128	89a	461/2	353/2	1.0		0	0	2/4	2	2	1/4		1/4	1		8	44	G#2	2	915
98	89	128	89a	461/2	353/2	0.5		0	0	2/4	2	1	1/8		1/8	1		2	50	D3	3	911
98	89	128	89a	461/2	353/2	0.5		0	0	2/4	1	1	1/8		1/8	1		4	76	E5	5	901
98	89	128	89a	231	177	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		5	47	B2	2	912
98	89	128	89a	231	177	0.125		1/8	1/8	2/4	1	1	1/32		1/32	1		4	76	E5	5	902
98	89	128	89a	1849/8	1417/8	0.125		5/32	5/32	2/4	1	1	1/32		1/32	1		6	78	F#5	5	903
98	89	128	89a	925/4	709/4	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		4	76	E5	5	904
98	89	128	89a	1851/8	1419/8	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		9	75	D#5	5	905
98	89	128	89a	463/2	355/2	1.0		1/4	1/4	2/4	2	2	1/4		1/4	1		3	45	A2	2	916
98	89	128	89a	463/2	355/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		7	49	C#3	3	913
98	89	128	89a	463/2	355/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		4	76	E5	5	906
98	89	128	89a	232	178	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	914
98	89	128	89a	232	178	0.125		3/8	3/8	2/4	1	1	1/32		1/32	1		4	76	E5	5	907
98	89	128	89a	1857/8	1425/8	0.125		13/32	13/32	2/4	1	1	1/32		1/32	1		6	78	F#5	5	908
98	89	128	89a	929/4	713/4	0.125		7/16	7/16	2/4	1	1	1/32		1/32	1		4	76	E5	5	909
98	89	128	89a	1859/8	1427/8	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		9	75	D#5	5	910
99	90	129	90a	465/2	357/2	1.0		0	0	2/4	2	2	1/4		1/4	1		4	40	E2	2	923
99	90	129	90a	465/2	357/2	0.5		0	0	2/4	2	1	1/8		1/8	1		5	47	B2	2	919
99	90	129	90a	465/2	357/2	0.5		0	0	2/4	1	1	1/8		1/8	1		4	76	E5	5	917
99	90	129	90a	233	179	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	920
99	90	129	90a	467/2	359/2	1.0		1/4	1/4	2/4	2	2	1/4		1/4	1		3	45	A2	2	924
99	90	129	90a	467/2	359/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		7	49	C#3	3	921
99	90	129	90a	234	180	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	922
99	90	129	90a	234	180	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	4	64	E4	4	918
100	91	130	91a	469/2	361/2	1.0		0	0	2/4	2	2	1/4		1/4	1		8	44	G#2	2	932
100	91	130	91a	469/2	361/2	0.5		0	0	2/4	2	1	1/8		1/8	1		2	50	D3	3	928
100	91	130	91a	469/2	361/2	0.5		0	0	2/4	1	1	1/8		1/8	1	-1	4	64	E4	4	925
100	91	130	91a	235	181	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	929
100	91	130	91a	235	181	1.0		1/8	1/8	2/4	1	1	1/4		1/4	1		4	64	E4	4	926
100	91	130	91a	471/2	363/2	1.0		1/4	1/4	2/4	2	2	1/4		1/4	1		3	45	A2	2	933
100	91	130	91a	471/2	363/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		7	49	C#3	3	930
100	91	130	91a	236	182	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	931
100	91	130	91a	236	182	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	4	64	E4	4	927
101	92	131	92a	473/2	365/2	2.0		0	0	2/4	2	2	1/2		1/2	1		4	40	E2	2	952
101	92	131	92a	473/2	365/2	0.5		0	0	2/4	2	1	1/8		1/8	1		5	47	B2	2	948
101	92	131	92a	473/2	365/2	0.25		0	0	2/4	1	1	1/16		1/16	1	-1	4	64	E4	4	934
101	92	131	92a	947/4	731/4	0.125		1/16	1/16	2/4	1	1	1/32		1/32	1		6	66	F#4	4	935
101	92	131	92a	1895/8	1463/8	0.125		3/32	3/32	2/4	1	1	1/32		1/32	1		8	68	G#4	4	936
101	92	131	92a	237	183	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	949
101	92	131	92a	237	183	0.125		1/8	1/8	2/4	1	1	1/32		1/32	1		3	69	A4	4	937
101	92	131	92a	1897/8	1465/8	0.125		5/32	5/32	2/4	1	1	1/32		1/32	1		5	71	B4	4	938
101	92	131	92a	949/4	733/4	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		7	73	C#5	5	939
101	92	131	92a	1899/8	1467/8	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		2	74	D5	5	940
101	92	131	92a	475/2	367/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		5	47	B2	2	950
101	92	131	92a	475/2	367/2	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		4	76	E5	5	941
101	92	131	92a	951/4	735/4	0.125		5/16	5/16	2/4	1	1	1/32		1/32	1		6	78	F#5	5	942
101	92	131	92a	1903/8	1471/8	0.125		11/32	11/32	2/4	1	1	1/32		1/32	1		8	80	G#5	5	943
101	92	131	92a	238	184	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		7	49	C#3	3	951
101	92	131	92a	238	184	0.125		3/8	3/8	2/4	1	1	1/32		1/32	1		3	81	A5	5	944
101	92	131	92a	1905/8	1473/8	0.125		13/32	13/32	2/4	1	1	1/32		1/32	1		5	83	B5	5	945
101	92	131	92a	953/4	737/4	0.125		7/16	7/16	2/4	1	1	1/32		1/32	1		7	85	C#6	6	946
101	92	131	92a	1907/8	1475/8	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		2	86	D6	6	947
102	93	132	93a	477/2	369/2	2.0		0	0	2/4	2	2	1/2		1/2	1		7	37	C#2	2	974
102	93	132	93a	477/2	369/2	1.0		0	0	2/4	2	1	1/4		1/4	1	1	3	45	A2	2	970
102	93	132	93a	477/2	369/2	0.125		0	0	2/4	1	1	1/32		1/32	1		4	88	E6	6	953
102	93	132	93a	1909/8	1477/8	0.125		1/32	1/32	2/4	1	1	1/32		1/32	1		9	87	D#6	6	954
102	93	132	93a	955/4	739/4	0.125		1/16	1/16	2/4	1	1	1/32		1/32	1		4	88	E6	6	955
102	93	132	93a	1911/8	1479/8	0.125		3/32	3/32	2/4	1	1	1/32		1/32	1		9	87	D#6	6	956
102	93	132	93a	239	185	0.125		1/8	1/8	2/4	1	1	1/32		1/32	1		4	88	E6	6	957
102	93	132	93a	1913/8	1481/8	0.125		5/32	5/32	2/4	1	1	1/32		1/32	1		2	86	D6	6	958
102	93	132	93a	957/4	741/4	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		7	85	C#6	6	959
102	93	132	93a	1915/8	1483/8	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		5	83	B5	5	960
102	93	132	93a	479/2	371/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1	-1	3	45	A2	2	971
102	93	132	93a	479/2	371/2	0.1111111111111111		1/4	1/4	2/4	1	1	1/36		1/32	8/9		3	81	A5	5	961
102	93	132	93a	4313/18	3341/18	0.1111111111111111		5/18	5/18	2/4	1	1	1/36		1/32	8/9		8	80	G#5	5	962
102	93	132	93a	4315/18	3343/18	0.1111111111111111		11/36	11/36	2/4	1	1	1/36		1/32	8/9		6	78	F#5	5	963
102	93	132	93a	1439/6	1115/6	0.1111111111111111		1/3	1/3	2/4	1	1	1/36		1/32	8/9		4	76	E5	5	964
102	93	132	93a	4319/18	3347/18	0.1111111111111111		13/36	13/36	2/4	1	1	1/36		1/32	8/9		2	74	D5	5	965
102	93	132	93a	240	186	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		5	47	B2	2	972
102	93	132	93a	4321/18	3349/18	0.1111111111111111		7/18	7/18	2/4	1	1	1/36		1/32	8/9		7	73	C#5	5	966
102	93	132	93a	1441/6	1117/6	0.1111111111111111		5/12	5/12	2/4	1	1	1/36		1/32	8/9		5	71	B4	4	967
102	93	132	93a	961/4	745/4	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		7	49	C#3	3	973
102	93	132	93a	4325/18	3353/18	0.1111111111111111		4/9	4/9	2/4	1	1	1/36		1/32	8/9		3	69	A4	4	968
102	93	132	93a	4327/18	3355/18	0.1111111111111111		17/36	17/36	2/4	1	1	1/36		1/32	8/9		8	68	G#4	4	969
103	94	133	94a	481/2	373/2	1.0		0	0	2/4	2	2	1/4		1/4	1		2	38	D2	2	982
103	94	133	94a	481/2	373/2	0.5		0	0	2/4	2	1	1/8		1/8	1		2	50	D3	3	978
103	94	133	94a	481/2	373/2	0.5		0	0	2/4	1	1	1/8		1/8	1		6	66	F#4	4	975
103	94	133	94a	241	187	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		7	49	C#3	3	979
103	94	133	94a	241	187	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	976
103	94	133	94a	483/2	375/2	1.0		1/4	1/4	2/4	2	2	1/4		1/4	1		4	40	E2	2	983
103	94	133	94a	483/2	375/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		5	47	B2	2	980
103	94	133	94a	242	188	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	981
103	94	133	94a	242	188	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		2	62	D4	4	977
103	94	133	94a	242	188	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		8	68	G#4	4	977
104	95	134	95a	485/2	377/2	0.5		0	0	2/4	2	2	1/8		1/8	1		3	45	A2	2	985
104	95	134	95a	485/2	377/2	0.5		0	0	2/4	1	1	1/8		1/8	1		7	61	C#4	4	984
104	95	134	95a	485/2	377/2	0.5		0	0	2/4	1	1	1/8		1/8	1		3	69	A4	4	984
104	95	134	95a	243	189	0.5		1/8	1/8	2/4	2	2	1/8		1/8	1		3	33	A1	1	986
105	95	135	95a	487/2	379/2	0.5		0	1/4	2/4	1	1	1/8		1/8	1		3	81	A5	5	987
105	95	135	95a	244	190	0.5		1/8	3/8	2/4	2	1	1/8		1/8	1		1	67	G4	4	989
105	95	135	95a	244	190	0.5		1/8	3/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	988
106	96	136	96a	489/2	381/2	0.0		0	0	2/4	1	1	0	appoggiatura	1/8	1		4	76	E5	5	990
106	96	136	96a	489/2	381/2	2.0		0	0	2/4	2	2	1/2		1/2	1	1	3	57	A3	3	1001
106	96	136	96a	489/2	381/2	0.5		0	0	2/4	2	1	1/8		1/8	1		6	66	F#4	4	997
106	96	136	96a	489/2	381/2	0.25		0	0	2/4	1	1	1/16		1/16	1		2	74	D5	5	991
106	96	136	96a	979/4	763/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	992
106	96	136	96a	245	191	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	998
106	96	136	96a	245	191	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		2	74	D5	5	993
106	96	136	96a	981/4	765/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	994
106	96	136	96a	491/2	383/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		2	62	D4	4	999
106	96	136	96a	491/2	383/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		6	78	F#5	5	995
106	96	136	96a	246	192	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	1000
106	96	136	96a	246	192	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		8	68	G#4	4	996
107	97	137	97a	493/2	385/2	0.5		0	0	2/4	2	2	1/8		1/8	1	-1	3	57	A3	3	1008
107	97	137	97a	493/2	385/2	0.5		0	0	2/4	2	1	1/8		1/8	1		7	61	C#4	4	1005
107	97	137	97a	493/2	385/2	0.5		0	0	2/4	1	1	1/8		1/8	1		5	71	B4	4	1002
107	97	137	97a	247	193	1.5		1/8	1/8	2/4	2	2	3/8		1/4	3/2	1	3	45	A2	2	1009
107	97	137	97a	247	193	1.0		1/8	1/8	2/4	1	1	1/4		1/4	1		3	69	A4	4	1003
107	97	137	97a	495/2	387/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	57	A3	3	1006
107	97	137	97a	248	194	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		1	55	G3	3	1007
107	97	137	97a	248	194	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		7	61	C#4	4	1004
108	98	138	98a	497/2	389/2	0.0		0	0	2/4	1	1	0	appoggiatura	1/8	1		4	64	E4	4	1010
108	98	138	98a	497/2	389/2	2.0		0	0	2/4	2	2	1/2		1/2	1	-1	3	45	A2	2	1021
108	98	138	98a	497/2	389/2	0.5		0	0	2/4	2	1	1/8		1/8	1		6	54	F#3	3	1017
