mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
30	27	219/4	219/4	0.125		7/16	7/16	2/4	1	1	1/32		1/32	1		2	86	D6	6	245
30	27	439/8	439/8	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		4	88	E6	6	246
31	28	55	55	0.5		0	0	2/4	2	1	1/8		1/8	1		6	66	F#4	4	258
31	28	55	55	0.5		0	0	2/4	2	1	1/8		1/8	1		3	69	A4	4	258
31	28	55	55	0.25		0	0	2/4	1	1	1/16		1/16	1		4	88	E6	6	249
31	28	221/4	221/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		2	86	D6	6	250
31	28	111/2	111/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	259
31	28	111/2	111/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	259
31	28	111/2	111/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		2	86	D6	6	251
31	28	223/4	223/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		7	85	C#6	6	252
31	28	56	56	0.0		1/4	1/4	2/4	1	1	0	appoggiatura	1/8	1		7	85	C#6	6	253
31	28	56	56	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		2	62	D4	4	260
31	28	56	56	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	69	A4	4	260
31	28	56	56	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		5	83	B5	5	254
31	28	225/4	225/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		3	81	A5	5	255
31	28	113/2	113/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	261
31	28	113/2	113/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		8	68	G#4	4	261
31	28	113/2	113/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		5	83	B5	5	256
31	28	227/4	227/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		7	85	C#6	6	257
32	29	57	57	0.5		0	0	2/4	2	1	1/8		1/8	1		3	57	A3	3	263
32	29	57	57	1.0		0	0	2/4	1	1	1/4		1/4	1		3	81	A5	5	262
32	29	115/2	115/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	264
33	29	58	58	0.25		0	1/4	2/4	1	1	1/16		1/16	1		7	73	C#5	5	265
33	29	233/4	233/4	0.25		1/16	5/16	2/4	1	1	1/16		1/16	1		11	77	E#5	5	266
33	29	117/2	117/2	0.5		1/8	3/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	269
33	29	117/2	117/2	0.25		1/8	3/8	2/4	1	1	1/16		1/16	1		6	78	F#5	5	267
33	29	235/4	235/4	0.25		3/16	7/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	268
34	30	59	59	0.5		0	0	2/4	2	1	1/8		1/8	1		8	68	G#4	4	278
34	30	59	59	0.25		0	0	2/4	1	1	1/16		1/16	1		5	71	B4	4	270
34	30	237/4	237/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		9	75	D#5	5	271
34	30	119/2	119/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		1	67	G4	4	279
34	30	119/2	119/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		4	76	E5	5	272
34	30	239/4	239/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		-2	70	Bb4	4	273
34	30	60	60	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		6	66	F#4	4	280
34	30	60	60	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		3	69	A4	4	274
34	30	241/4	241/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	275
34	30	121/2	121/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		-1	65	F4	4	281
34	30	121/2	121/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		2	74	D5	5	276
34	30	243/4	243/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		8	68	G#4	4	277
35	31	61	61	0.5		0	0	2/4	2	1	1/8		1/8	1		4	64	E4	4	290
35	31	61	61	0.25		0	0	2/4	1	1	1/16		1/16	1		13	67	F##4	4	282
35	31	245/4	245/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		12	72	B#4	4	283
35	31	123/2	123/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		9	63	D#4	4	291
35	31	123/2	123/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		7	73	C#5	5	284
35	31	247/4	247/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1	1	6	66	F#4	4	285
35	31	62	62	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		2	62	D4	4	292
35	31	62	62	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1	-1	6	66	F#4	4	286
35	31	249/4	249/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		10	70	A#4	4	287
35	31	125/2	125/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		5	71	B4	4	288
35	31	251/4	251/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		-1	65	F4	4	289
36	32	63	63	0.5		0	0	2/4	2	1	1/8		1/8	1		2	62	D4	4	301
36	32	63	63	0.25		0	0	2/4	1	1	1/16		1/16	1		4	64	E4	4	293
36	32	253/4	253/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		8	68	G#4	4	294
36	32	127/2	127/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		7	61	C#4	4	302
36	32	127/2	127/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		3	69	A4	4	295
36	32	255/4	255/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		4	64	E4	4	296
36	32	64	64	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		5	59	B3	3	303
36	32	64	64	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		2	62	D4	4	297
36	32	257/4	257/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		8	68	G#4	4	298
36	32	129/2	129/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	304
36	32	129/2	129/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		7	61	C#4	4	299
36	32	259/4	259/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		3	69	A4	4	300
37	33	65	65	0.5		0	0	2/4	2	1	1/8		1/8	1		4	64	E4	4	309
37	33	65	65	0.5		0	0	2/4	1	1	1/8		1/8	1		3	69	A4	4	305
37	33	65	65	0.5		0	0	2/4	1	1	1/8		1/8	1		7	73	C#5	5	305
37	33	131/2	131/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	310
37	33	131/2	131/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		8	68	G#4	4	306
37	33	131/2	131/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		5	71	B4	4	306
37	33	66	66	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	45	A2	2	311
37	33	66	66	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		4	52	E3	3	311
37	33	265/4	265/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	307
37	33	133/2	133/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	4	88	E6	6	308
38	34	67	67	1.0		0	0	2/4	2	1	1/4		1/4	1		8	44	G#2	2	318
38	34	67	67	1.0		0	0	2/4	2	1	1/4		1/4	1		4	52	E3	3	318
38	34	67	67	0.25		0	0	2/4	1	1	1/16		1/16	1	-1	4	88	E6	6	312
38	34	269/4	269/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		2	74	D5	5	313
38	34	135/2	135/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1	1	4	88	E6	6	314
38	34	68	68	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	45	A2	2	319
38	34	68	68	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		4	52	E3	3	319
38	34	68	68	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1	-1	4	88	E6	6	315
38	34	273/4	273/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	316
38	34	137/2	137/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	4	88	E6	6	317
39	35	69	69	1.0		0	0	2/4	2	1	1/4		1/4	1		2	50	D3	3	326
39	35	69	69	1.0		0	0	2/4	2	1	1/4		1/4	1		4	52	E3	3	326
39	35	69	69	1.0		0	0	2/4	2	1	1/4		1/4	1		8	56	G#3	3	326
39	35	69	69	0.25		0	0	2/4	1	1	1/16		1/16	1	-1	4	88	E6	6	320
39	35	277/4	277/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		5	71	B4	4	321
39	35	139/2	139/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1	1	4	88	E6	6	322
39	35	70	70	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		2	50	D3	3	327
39	35	70	70	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		4	52	E3	3	327
39	35	70	70	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		8	56	G#3	3	327
39	35	70	70	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		5	59	B3	3	327
39	35	70	70	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1	-1	4	88	E6	6	323
39	35	281/4	281/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		5	71	B4	4	324
39	35	141/2	141/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	325
40	36	71	71	1.0		0	0	2/4	2	1	1/4		1/4	1		7	49	C#3	3	342
40	36	71	71	1.0		0	0	2/4	2	1	1/4		1/4	1		4	52	E3	3	342
40	36	71	71	1.0		0	0	2/4	2	1	1/4		1/4	1		3	57	A3	3	342
40	36	71	71	1.0		0	0	2/4	2	1	1/4		1/4	1		7	61	C#4	4	342
40	36	71	71	0.125		0	0	2/4	1	1	1/32		1/32	1		3	69	A4	4	328
40	36	569/8	569/8	0.125		1/32	1/32	2/4	1	1	1/32		1/32	1		5	71	B4	4	329
40	36	285/4	285/4	0.125		1/16	1/16	2/4	1	1	1/32		1/32	1		3	69	A4	4	330
40	36	571/8	571/8	0.125		3/32	3/32	2/4	1	1	1/32		1/32	1		8	68	G#4	4	331
40	36	143/2	143/2	0.125		1/8	1/8	2/4	1	1	1/32		1/32	1		3	69	A4	4	332
40	36	573/8	573/8	0.125		5/32	5/32	2/4	1	1	1/32		1/32	1		5	71	B4	4	333
40	36	287/4	287/4	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		7	73	C#5	5	334
40	36	575/8	575/8	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		2	74	D5	5	335
40	36	72	72	0.125		1/4	1/4	2/4	1	1	1/32		1/32	1		4	76	E5	5	336
40	36	577/8	577/8	0.125		9/32	9/32	2/4	1	1	1/32		1/32	1		6	78	F#5	5	337
40	36	289/4	289/4	0.125		5/16	5/16	2/4	1	1	1/32		1/32	1		8	80	G#5	5	338
40	36	579/8	579/8	0.125		11/32	11/32	2/4	1	1	1/32		1/32	1		3	81	A5	5	339
40	36	145/2	145/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		2	50	D3	3	343
40	36	145/2	145/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		3	81	A5	5	340
40	36	291/4	291/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		6	78	F#5	5	341
41	37	73	73	0.5		0	0	2/4	2	1	1/8		1/8	1		4	52	E3	3	352
41	37	73	73	0.25		0	0	2/4	1	1	1/16		1/16	1		6	78	F#5	5	344
41	37	293/4	293/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	345
41	37	147/2	147/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	353
41	37	147/2	147/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		7	61	C#4	4	353
41	37	147/2	147/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		4	76	E5	5	346
41	37	295/4	295/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	347
41	37	74	74	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	52	E3	3	354
41	37	74	74	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		4	76	E5	5	348
41	37	297/4	297/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		2	74	D5	5	349
41	37	149/2	149/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		8	56	G#3	3	355
41	37	149/2	149/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		2	62	D4	4	355
41	37	149/2	149/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		2	74	D5	5	350
41	37	299/4	299/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		5	71	B4	4	351
42	38	75	75	0.5		0	0	2/4	2	1	1/8		1/8	1		3	57	A3	3	357
42	38	75	75	0.5		0	0	2/4	2	1	1/8		1/8	1		7	61	C#4	4	357
42	38	75	75	1.0		0	0	2/4	1	1	1/4		1/4	1		3	69	A4	4	356
42	38	151/2	151/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	45	A2	2	358
43	38	76	76	0.25		0	3/8	2/4	2	1	1/16		1/16	1		3	57	A3	3	360
43	38	76	76	0.5		0	3/8	2/4	1	1	1/8		1/8	1	1	4	64	E4	4	359
43	38	76	76	0.5		0	3/8	2/4	1	1	1/8		1/8	1	1	4	76	E5	5	359
43	38	305/4	305/4	0.25		1/16	7/16	2/4	2	1	1/16		1/16	1		1	55	G3	3	361
44	39	153/2	153/2	0.25		0	0	2/4	2	1	1/16		1/16	1		6	54	F#3	3	365
44	39	153/2	153/2	0.5		0	0	2/4	1	1	1/8		1/8	1	-1	4	64	E4	4	362
44	39	153/2	153/2	0.5		0	0	2/4	1	1	1/8		1/8	1	-1	4	76	E5	5	362
44	39	307/4	307/4	0.25		1/16	1/16	2/4	2	1	1/16		1/16	1		4	52	E3	3	366
44	39	77	77	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		6	54	F#3	3	367
44	39	77	77	1.0		1/8	1/8	2/4	1	1	1/4		1/4	1		2	62	D4	4	363
44	39	77	77	1.0		1/8	1/8	2/4	1	1	1/4		1/4	1		2	74	D5	5	363
44	39	309/4	309/4	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		8	56	G#3	3	368
44	39	155/2	155/2	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		3	57	A3	3	369
44	39	311/4	311/4	0.25		5/16	5/16	2/4	2	1	1/16		1/16	1		3	45	A2	2	370
44	39	78	78	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		5	47	B2	2	371
44	39	78	78	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	7	61	C#4	4	364
44	39	78	78	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	7	73	C#5	5	364
44	39	313/4	313/4	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		7	49	C#3	3	372
45	40	157/2	157/2	0.25		0	0	2/4	2	1	1/16		1/16	1		2	50	D3	3	376
45	40	157/2	157/2	0.5		0	0	2/4	1	1	1/8		1/8	1	-1	7	61	C#4	4	373
45	40	157/2	157/2	0.5		0	0	2/4	1	1	1/8		1/8	1	-1	7	73	C#5	5	373
45	40	315/4	315/4	0.25		1/16	1/16	2/4	2	1	1/16		1/16	1		7	49	C#3	3	377
45	40	79	79	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		2	50	D3	3	378
45	40	79	79	1.0		1/8	1/8	2/4	1	1	1/4		1/4	1		5	59	B3	3	374
45	40	79	79	1.0		1/8	1/8	2/4	1	1	1/4		1/4	1		5	71	B4	4	374
45	40	317/4	317/4	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		4	52	E3	3	379
45	40	159/2	159/2	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		2	50	D3	3	380
45	40	319/4	319/4	0.25		5/16	5/16	2/4	2	1	1/16		1/16	1		7	49	C#3	3	381
45	40	80	80	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		2	50	D3	3	382
45	40	80	80	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	4	64	E4	4	375
45	40	321/4	321/4	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		4	52	E3	3	383
46	41	161/2	161/2	0.25		0	0	2/4	2	1	1/16		1/16	1		2	50	D3	3	388
46	41	161/2	161/2	0.5		0	0	2/4	1	1	1/8		1/8	1	-1	4	64	E4	4	384
46	41	323/4	323/4	0.25		1/16	1/16	2/4	2	1	1/16		1/16	1		7	49	C#3	3	389
46	41	81	81	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		2	50	D3	3	390
46	41	81	81	1.0		1/8	1/8	2/4	1	1	1/4		1/4	1		3	57	A3	3	385
46	41	81	81	1.0		1/8	1/8	2/4	1	1	1/4		1/4	1		3	69	A4	4	385
46	41	325/4	325/4	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		4	52	E3	3	391
46	41	163/2	163/2	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		2	50	D3	3	392
46	41	327/4	327/4	0.25		5/16	5/16	2/4	2	1	1/16		1/16	1		7	49	C#3	3	393
46	41	82	82	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		5	47	B2	2	394
46	41	82	82	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		5	59	B3	3	386
46	41	82	82	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		5	71	B4	4	386
46	41	329/4	329/4	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		3	45	A2	2	395
46	41	329/4	329/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		7	61	C#4	4	387
46	41	329/4	329/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	387
47	42	165/2	165/2	0.25		0	0	2/4	2	1	1/16		1/16	1		8	44	G#2	2	399
47	42	165/2	165/2	0.5		0	0	2/4	1	1	1/8		1/8	1		2	62	D4	4	396
47	42	165/2	165/2	0.5		0	0	2/4	1	1	1/8		1/8	1		2	74	D5	5	396
47	42	331/4	331/4	0.25		1/16	1/16	2/4	2	1	1/16		1/16	1		6	42	F#2	2	400
47	42	83	83	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		4	40	E2	2	401
47	42	83	83	1.0		1/8	1/8	2/4	1	1	1/4		1/4	1		4	64	E4	4	397
47	42	83	83	1.0		1/8	1/8	2/4	1	1	1/4		1/4	1		4	76	E5	5	397
47	42	333/4	333/4	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		8	44	G#2	2	402
47	42	167/2	167/2	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		3	45	A2	2	403
47	42	335/4	335/4	0.25		5/16	5/16	2/4	2	1	1/16		1/16	1		5	47	B2	2	404
47	42	84	84	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		7	49	C#3	3	405
47	42	84	84	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	398
47	42	84	84	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	398
47	42	337/4	337/4	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		2	50	D3	3	406
48	43	169/2	169/2	0.5		0	0	2/4	2	1	1/8		1/8	1		4	52	E3	3	409
48	43	169/2	169/2	1.0		0	0	2/4	1	1	1/4		1/4	1		8	68	G#4	4	407
48	43	169/2	169/2	1.0		0	0	2/4	1	1	1/4		1/4	1		5	71	B4	4	407
48	43	85	85	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		4	64	E4	4	410
48	43	341/4	341/4	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		2	62	D4	4	411
48	43	171/2	171/2	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		7	61	C#4	4	412
48	43	343/4	343/4	0.25		5/16	5/16	2/4	2	1	1/16		1/16	1		5	59	B3	3	413
48	43	86	86	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		3	57	A3	3	414
48	43	86	86	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	4	64	E4	4	408
48	43	86	86	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	4	76	E5	5	408
48	43	345/4	345/4	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		1	55	G3	3	415
49	44	173/2	173/2	0.25		0	0	2/4	2	1	1/16		1/16	1		6	54	F#3	3	419
49	44	173/2	173/2	0.5		0	0	2/4	1	1	1/8		1/8	1	-1	4	64	E4	4	416
49	44	173/2	173/2	0.5		0	0	2/4	1	1	1/8		1/8	1	-1	4	76	E5	5	416
49	44	347/4	347/4	0.25		1/16	1/16	2/4	2	1	1/16		1/16	1		4	52	E3	3	420
49	44	87	87	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		6	54	F#3	3	421
49	44	87	87	1.0		1/8	1/8	2/4	1	1	1/4		1/4	1		2	62	D4	4	417
49	44	87	87	1.0		1/8	1/8	2/4	1	1	1/4		1/4	1		2	74	D5	5	417
49	44	349/4	349/4	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		8	56	G#3	3	422
49	44	175/2	175/2	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		3	57	A3	3	423
49	44	351/4	351/4	0.25		5/16	5/16	2/4	2	1	1/16		1/16	1		3	45	A2	2	424
49	44	88	88	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		5	47	B2	2	425
49	44	88	88	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	7	61	C#4	4	418
49	44	88	88	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	7	73	C#5	5	418
49	44	353/4	353/4	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		7	49	C#3	3	426
50	45	177/2	177/2	0.25		0	0	2/4	2	1	1/16		1/16	1		2	50	D3	3	430
50	45	177/2	177/2	0.5		0	0	2/4	1	1	1/8		1/8	1	-1	7	61	C#4	4	427
50	45	177/2	177/2	0.5		0	0	2/4	1	1	1/8		1/8	1	-1	7	73	C#5	5	427
50	45	355/4	355/4	0.25		1/16	1/16	2/4	2	1	1/16		1/16	1		7	49	C#3	3	431
50	45	89	89	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		2	50	D3	3	432
50	45	89	89	1.0		1/8	1/8	2/4	1	1	1/4		1/4	1		5	59	B3	3	428
50	45	89	89	1.0		1/8	1/8	2/4	1	1	1/4		1/4	1		5	71	B4	4	428
50	45	357/4	357/4	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		4	52	E3	3	433
50	45	179/2	179/2	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		2	50	D3	3	434
50	45	359/4	359/4	0.25		5/16	5/16	2/4	2	1	1/16		1/16	1		7	49	C#3	3	435
50	45	90	90	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		2	50	D3	3	436
50	45	90	90	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	4	64	E4	4	429
50	45	361/4	361/4	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		4	52	E3	3	437
51	46	181/2	181/2	0.25		0	0	2/4	2	1	1/16		1/16	1		2	50	D3	3	442
51	46	181/2	181/2	0.5		0	0	2/4	1	1	1/8		1/8	1	-1	4	64	E4	4	438
51	46	363/4	363/4	0.25		1/16	1/16	2/4	2	1	1/16		1/16	1		7	49	C#3	3	443
51	46	91	91	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		2	50	D3	3	444
51	46	91	91	1.0		1/8	1/8	2/4	1	1	1/4		1/4	1		3	57	A3	3	439
51	46	91	91	1.0		1/8	1/8	2/4	1	1	1/4		1/4	1		3	69	A4	4	439
51	46	365/4	365/4	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		4	52	E3	3	445
51	46	183/2	183/2	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		2	50	D3	3	446
51	46	367/4	367/4	0.25		5/16	5/16	2/4	2	1	1/16		1/16	1		7	49	C#3	3	447
51	46	92	92	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		5	47	B2	2	448
51	46	92	92	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		5	59	B3	3	440
51	46	92	92	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		5	71	B4	4	440
51	46	369/4	369/4	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		3	45	A2	2	449
51	46	369/4	369/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		7	61	C#4	4	441
51	46	369/4	369/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	441
52	47	185/2	185/2	0.25		0	0	2/4	2	1	1/16		1/16	1		2	38	D2	2	454
52	47	185/2	185/2	0.25		0	0	2/4	1	1	1/16		1/16	1		2	62	D4	4	450
52	47	185/2	185/2	0.25		0	0	2/4	1	1	1/16		1/16	1		2	74	D5	5	450
52	47	371/4	371/4	0.25		1/16	1/16	2/4	2	1	1/16		1/16	1		6	42	F#2	2	455
52	47	371/4	371/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		4	64	E4	4	451
52	47	371/4	371/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	451
52	47	93	93	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		5	47	B2	2	456
52	47	93	93	1.0		1/8	1/8	2/4	1	1	1/4		1/4	1		6	66	F#4	4	452
52	47	93	93	1.0		1/8	1/8	2/4	1	1	1/4		1/4	1		6	78	F#5	5	452
52	47	373/4	373/4	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		2	50	D3	3	457
52	47	187/2	187/2	0.25		1/4	1/4	2/4	2	1	1/16		1/16	1		4	40	E2	2	458
52	47	375/4	375/4	0.25		5/16	5/16	2/4	2	1	1/16		1/16	1		5	47	B2	2	459
52	47	94	94	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		4	52	E3	3	460
52	47	94	94	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		8	56	G#3	3	453
52	47	94	94	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		8	68	G#4	4	453
52	47	377/4	377/4	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		2	50	D3	3	461
53	48	189/2	189/2	0.25		0	0	2/4	2	1	1/16		1/16	1		7	49	C#3	3	463
53	48	189/2	189/2	0.5		0	0	2/4	1	1	1/8		1/8	1		3	57	A3	3	462
53	48	189/2	189/2	0.5		0	0	2/4	1	1	1/8		1/8	1		3	69	A4	4	462
53	48	379/4	379/4	0.25		1/16	1/16	2/4	2	1	1/16		1/16	1		5	47	B2	2	464
53	48	95	95	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	45	A2	2	465
54	48	191/2	191/2	0.16666666666666666		0	1/4	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	466
54	48	287/3	287/3	0.16666666666666666		1/24	7/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	467
54	48	575/6	575/6	0.16666666666666666		1/12	1/3	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	468
54	48	96	96	0.5		1/8	3/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	472
54	48	96	96	0.16666666666666666		1/8	3/8	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	469
