mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
62	62	244	244	2.0	0	0	4/4	2	1	1/2			1/2	1		4	52	E3	3	922
62	62	244	244	2.0	0	0	4/4	2	1	1/2			1/2	1		1	55	G3	3	922
62	62	244	244	2.0	0	0	4/4	2	1	1/2			1/2	1		0	60	C4	4	922
62	62	244	244	0.5	0	0	4/4	1	1	1/8			1/8	1		0	72	C5	5	914
62	62	244	244	0.5	0	0	4/4	1	1	1/8			1/8	1		0	84	C6	6	914
62	62	489/2	489/2	0.5	1/8	1/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	915
62	62	489/2	489/2	0.5	1/8	1/8	4/4	1	1	1/8			1/8	1		5	83	B5	5	915
62	62	245	245	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		0	72	C5	5	916
62	62	245	245	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		0	84	C6	6	916
62	62	491/2	491/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	917
62	62	491/2	491/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		2	86	D6	6	917
62	62	246	246	1.5	1/2	1/2	4/4	2	1	3/8			1/4	3/2		0	36	C2	2	923
62	62	246	246	1.5	1/2	1/2	4/4	2	1	3/8			1/4	3/2		0	48	C3	3	923
62	62	246	246	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		4	76	E5	5	918
62	62	246	246	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		4	88	E6	6	918
62	62	493/2	493/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	919
62	62	493/2	493/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		2	86	D6	6	919
62	62	247	247	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		4	76	E5	5	920
62	62	247	247	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		4	88	E6	6	920
62	62	495/2	495/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		2	38	D2	2	924
62	62	495/2	495/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		2	50	D3	3	924
62	62	495/2	495/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		-1	77	F5	5	921
62	62	495/2	495/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		-1	89	F6	6	921
63	63	248	248	1.0	0	0	4/4	2	1	1/4			1/4	1		4	40	E2	2	932
63	63	248	248	1.0	0	0	4/4	2	1	1/4			1/4	1		4	52	E3	3	932
63	63	248	248	2.0	0	0	4/4	1	2	1/2			1/2	1	1	1	79	G5	5	930
63	63	248	248	1.0	0	0	4/4	1	1	1/4			1/4	1		1	91	G6	6	925
63	63	249	249	2.0	1/4	1/4	4/4	2	1	1/2			1/2	1		1	67	G4	4	933
63	63	250	250	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1		3	57	A3	3	935
63	63	250	250	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1		0	60	C4	4	935
63	63	250	250	2.0	1/2	1/2	4/4	1	2	1/2			1/2	1		0	72	C5	5	931
63	63	250	250	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1	-1	1	79	G5	5	926
63	63	501/2	501/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		4	76	E5	5	927
63	63	251	251	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1	1	-1	65	F4	4	934
63	63	251	251	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		-1	77	F5	5	928
63	63	503/2	503/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		1	79	G5	5	929
64	64	252	252	2.0	0	0	4/4	2	2	1/2			1/2	1		1	55	G3	3	945
64	64	252	252	2.0	0	0	4/4	2	2	1/2			1/2	1		3	57	A3	3	945
64	64	252	252	2.0	0	0	4/4	2	2	1/2			1/2	1		7	61	C#4	4	945
64	64	252	252	1.5	0	0	4/4	2	1	3/8			1/4	3/2	-1	-1	65	F4	4	939
64	64	252	252	3.0	0	0	4/4	1	1	3/4			1/2	3/2		3	69	A4	4	936
64	64	252	252	3.0	0	0	4/4	1	1	3/4			1/2	3/2		3	81	A5	5	936
64	64	507/2	507/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	940
64	64	254	254	1.5	1/2	1/2	4/4	2	2	3/8			1/4	3/2		-1	53	F3	3	946
64	64	254	254	1.5	1/2	1/2	4/4	2	2	3/8			1/4	3/2		3	57	A3	3	946
64	64	254	254	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		4	64	E4	4	941
64	64	509/2	509/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		7	61	C#4	4	942
64	64	255	255	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		2	62	D4	4	943
64	64	255	255	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		5	71	B4	4	937
64	64	255	255	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		5	83	B5	5	937
64	64	511/2	511/2	0.5	7/8	7/8	4/4	2	2	1/8			1/8	1		4	52	E3	3	947
64	64	511/2	511/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	944
64	64	511/2	511/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		0	72	C5	5	938
64	64	511/2	511/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		0	84	C6	6	938
65	65	256	256	2.0	0	0	4/4	2	1	1/2			1/2	1		2	50	D3	3	954
65	65	256	256	2.0	0	0	4/4	2	1	1/2			1/2	1		3	57	A3	3	954
65	65	256	256	2.0	0	0	4/4	2	1	1/2			1/2	1		-1	65	F4	4	954
65	65	256	256	1.5	0	0	4/4	1	1	3/8			1/4	3/2		0	72	C5	5	948
65	65	256	256	1.5	0	0	4/4	1	1	3/8			1/4	3/2		0	84	C6	6	948
65	65	515/2	515/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	949
65	65	515/2	515/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		5	83	B5	5	949
65	65	258	258	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1		1	55	G3	3	957
65	65	258	258	1.5	1/2	1/2	4/4	2	1	3/8			1/4	3/2		2	62	D4	4	955
65	65	258	258	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1		-1	65	F4	4	957
65	65	258	258	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		3	69	A4	4	950
65	65	258	258	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		3	81	A5	5	950
65	65	517/2	517/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		1	67	G4	4	951
65	65	517/2	517/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		1	79	G5	5	951
65	65	259	259	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		3	69	A4	4	952
65	65	259	259	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		3	81	A5	5	952
65	65	519/2	519/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	956
65	65	519/2	519/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	953
65	65	519/2	519/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		5	83	B5	5	953
66	66	260	260	2.0	0	0	4/4	2	2	1/2			1/2	1		4	52	E3	3	969
66	66	260	260	2.0	0	0	4/4	2	2	1/2			1/2	1		1	55	G3	3	969
66	66	260	260	2.0	0	0	4/4	2	2	1/2			1/2	1		0	60	C4	4	969
66	66	260	260	0.5	0	0	4/4	1	1	1/8			1/8	1		0	72	C5	5	958
66	66	260	260	0.5	0	0	4/4	1	1	1/8			1/8	1		0	84	C6	6	958
66	66	521/2	521/2	0.5	1/8	1/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	959
66	66	521/2	521/2	0.5	1/8	1/8	4/4	1	1	1/8			1/8	1		5	83	B5	5	959
66	66	261	261	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		0	72	C5	5	960
66	66	261	261	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		0	84	C6	6	960
66	66	523/2	523/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	961
66	66	523/2	523/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		2	86	D6	6	961
66	66	262	262	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1		0	48	C3	3	970
66	66	262	262	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		4	64	E4	4	966
66	66	262	262	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		4	76	E5	5	962
66	66	262	262	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		4	88	E6	6	962
66	66	525/2	525/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	963
66	66	525/2	525/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		2	86	D6	6	963
66	66	263	263	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		0	60	C4	4	967
66	66	263	263	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		4	76	E5	5	964
66	66	263	263	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		4	88	E6	6	964
66	66	527/2	527/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	968
66	66	527/2	527/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		6	78	F#5	5	965
66	66	527/2	527/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		6	90	F#6	6	965
67	67	264	264	1.0	0	0	4/4	2	1	1/4			1/4	1		5	47	B2	2	978
67	67	264	264	1.0	0	0	4/4	2	1	1/4			1/4	1		1	55	G3	3	978
67	67	264	264	1.0	0	0	4/4	1	2	1/4			1/4	1		1	79	G5	5	976
67	67	264	264	1.0	0	0	4/4	1	2	1/4			1/4	1		1	91	G6	6	976
67	67	265	265	2.0	1/4	1/4	4/4	2	1	1/2			1/2	1		2	62	D4	4	979
67	67	265	265	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1	1	2	74	D5	5	971
67	67	266	266	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1		0	48	C3	3	981
67	67	266	266	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1		4	52	E3	3	981
67	67	266	266	2.0	1/2	1/2	4/4	1	2	1/2			1/2	1		1	67	G4	4	977
67	67	266	266	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1	-1	2	74	D5	5	972
67	67	533/2	533/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	973
67	67	267	267	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1	1	0	60	C4	4	980
67	67	267	267	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		0	72	C5	5	974
67	67	535/2	535/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	975
68	68	268	268	2.0	0	0	4/4	2	2	1/2			1/2	1		2	50	D3	3	991
68	68	268	268	2.0	0	0	4/4	2	2	1/2			1/2	1		4	52	E3	3	991
68	68	268	268	2.0	0	0	4/4	2	2	1/2			1/2	1		8	56	G#3	3	991
68	68	268	268	1.5	0	0	4/4	2	1	3/8			1/4	3/2	-1	0	60	C4	4	985
68	68	268	268	3.0	0	0	4/4	1	1	3/4			1/2	3/2		4	64	E4	4	982
68	68	268	268	3.0	0	0	4/4	1	1	3/4			1/2	3/2		4	76	E5	5	982
68	68	539/2	539/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	986
68	68	270	270	1.5	1/2	1/2	4/4	2	2	3/8			1/4	3/2		0	48	C3	3	992
68	68	270	270	1.5	1/2	1/2	4/4	2	2	3/8			1/4	3/2		4	52	E3	3	992
68	68	270	270	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		5	59	B3	3	987
68	68	541/2	541/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		8	56	G#3	3	988
68	68	271	271	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		3	57	A3	3	989
68	68	271	271	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		6	66	F#4	4	983
68	68	271	271	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		6	78	F#5	5	983
68	68	543/2	543/2	0.5	7/8	7/8	4/4	2	2	1/8			1/8	1		5	47	B2	2	993
68	68	543/2	543/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	990
68	68	543/2	543/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		1	67	G4	4	984
68	68	543/2	543/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		1	79	G5	5	984
69	69	272	272	2.0	0	0	4/4	2	2	1/2			1/2	1		3	45	A2	2	1002
69	69	272	272	2.0	0	0	4/4	2	2	1/2			1/2	1		4	52	E3	3	1002
69	69	272	272	2.0	0	0	4/4	2	2	1/2			1/2	1		0	60	C4	4	1002
69	69	272	272	1.5	0	0	4/4	1	1	3/8			1/4	3/2		1	67	G4	4	994
69	69	272	272	1.5	0	0	4/4	1	1	3/8			1/4	3/2		1	79	G5	5	994
69	69	547/2	547/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		6	66	F#4	4	995
69	69	547/2	547/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		6	78	F#5	5	995
69	69	274	274	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1		2	50	D3	3	1003
69	69	274	274	1.5	1/2	1/2	4/4	2	1	3/8			1/4	3/2		3	57	A3	3	1000
69	69	274	274	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		4	64	E4	4	996
69	69	274	274	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		4	76	E5	5	996
69	69	549/2	549/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		2	62	D4	4	997
69	69	549/2	549/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	997
69	69	275	275	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		4	64	E4	4	998
69	69	275	275	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		4	76	E5	5	998
69	69	551/2	551/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		6	54	F#3	3	1001
69	69	551/2	551/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		6	66	F#4	4	999
69	69	551/2	551/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		6	78	F#5	5	999
70	70	276	276	2.0	0	0	4/4	2	1	1/2			1/2	1		5	47	B2	2	1012
70	70	276	276	2.0	0	0	4/4	2	1	1/2			1/2	1		1	55	G3	3	1012
70	70	276	276	0.5	0	0	4/4	1	1	1/8			1/8	1		1	67	G4	4	1004
70	70	276	276	0.5	0	0	4/4	1	1	1/8			1/8	1		1	79	G5	5	1004
70	70	553/2	553/2	0.5	1/8	1/8	4/4	1	1	1/8			1/8	1		6	66	F#4	4	1005
70	70	553/2	553/2	0.5	1/8	1/8	4/4	1	1	1/8			1/8	1		6	78	F#5	5	1005
70	70	277	277	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		3	69	A4	4	1006
70	70	277	277	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		3	81	A5	5	1006
70	70	555/2	555/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		1	67	G4	4	1007
70	70	555/2	555/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		1	79	G5	5	1007
70	70	278	278	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		1	43	G2	2	1013
70	70	278	278	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		6	66	F#4	4	1008
70	70	278	278	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		6	78	F#5	5	1008
70	70	557/2	557/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		4	76	E5	5	1009
70	70	279	279	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		1	55	G3	3	1014
70	70	279	279	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		5	59	B3	3	1014
70	70	279	279	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		2	74	D5	5	1010
70	70	559/2	559/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		7	73	C#5	5	1011
71	71	280	280	2.0	0	0	4/4	2	2	1/2			1/2	1		6	54	F#3	3	1026
71	71	280	280	1.0	0	0	4/4	2	1	1/4			1/4	1		3	57	A3	3	1022
71	71	280	280	1.0	0	0	4/4	1	2	1/4			1/4	1		2	74	D5	5	1020
71	71	281	281	2.0	1/4	1/4	4/4	2	1	1/2			1/2	1		2	62	D4	4	1023
71	71	281	281	3.0	1/4	1/4	4/4	1	2	3/4			1/2	3/2		3	69	A4	4	1021
71	71	281	281	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1	1	2	74	D5	5	1015
71	71	282	282	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1		-1	53	F3	3	1027
71	71	282	282	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1	-1	2	74	D5	5	1016
71	71	565/2	565/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	1017
71	71	283	283	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		0	60	C4	4	1024
71	71	283	283	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		0	72	C5	5	1018
71	71	567/2	567/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	1025
71	71	567/2	567/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	1019
72	72	284	284	2.0	0	0	4/4	2	2	1/2			1/2	1		4	52	E3	3	1038
72	72	284	284	2.0	0	0	4/4	2	2	1/2			1/2	1		5	59	B3	3	1038
72	72	284	284	2.0	0	0	4/4	2	2	1/2			1/2	1		2	62	D4	4	1038
72	72	284	284	1.5	0	0	4/4	1	2	3/8			1/4	3/2		3	69	A4	4	1033
72	72	284	284	2.0	0	0	4/4	1	1	1/2			1/2	1	1	4	76	E5	5	1028
72	72	571/2	571/2	0.5	3/8	3/8	4/4	1	2	1/8			1/8	1		8	68	G#4	4	1034
72	72	286	286	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1		3	57	A3	3	1039
72	72	286	286	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1		0	60	C4	4	1039
72	72	286	286	1.0	1/2	1/2	4/4	1	2	1/4			1/4	1		1	67	G4	4	1035
72	72	286	286	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1	-1	4	76	E5	5	1029
72	72	573/2	573/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		0	72	C5	5	1030
72	72	287	287	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		6	66	F#4	4	1036
72	72	287	287	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		2	74	D5	5	1031
72	72	575/2	575/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	1037
72	72	575/2	575/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		4	76	E5	5	1032
73	73	288	288	2.0	0	0	4/4	2	2	1/2			1/2	1		4	52	E3	3	1052
73	73	288	288	1.5	0	0	4/4	2	1	3/8			1/4	3/2		2	62	D4	4	1047
73	73	288	288	2.0	0	0	4/4	1	2	1/2			1/2	1		10	70	A#4	4	1045
73	73	288	288	2.0	0	0	4/4	1	1	1/2			1/2	1		6	78	F#5	5	1040
73	73	579/2	579/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		7	61	C#4	4	1048
73	73	290	290	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1		1	55	G3	3	1053
73	73	290	290	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		5	59	B3	3	1049
73	73	290	290	2.0	1/2	1/2	4/4	1	2	1/2			1/2	1		5	71	B4	4	1046
73	73	290	290	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		6	78	F#5	5	1041
73	73	581/2	581/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	1042
73	73	291	291	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		4	64	E4	4	1050
73	73	291	291	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		4	76	E5	5	1043
73	73	583/2	583/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		2	62	D4	4	1051
73	73	583/2	583/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		6	78	F#5	5	1044
74	74	292	292	2.0	0	0	4/4	2	2	1/2			1/2	1		4	52	E3	3	1063
74	74	292	292	1.5	0	0	4/4	2	1	3/8			1/4	3/2		2	62	D4	4	1059
74	74	292	292	2.0	0	0	4/4	1	1	1/2			1/2	1	1	1	67	G4	4	1054
74	74	292	292	2.0	0	0	4/4	1	1	1/2			1/2	1	1	1	79	G5	5	1054
74	74	587/2	587/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		7	61	C#4	4	1060
74	74	294	294	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1		3	57	A3	3	1064
74	74	294	294	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1		0	60	C4	4	1064
74	74	294	294	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1	-1	1	67	G4	4	1055
74	74	294	294	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1	-1	1	79	G5	5	1055
74	74	589/2	589/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		4	76	E5	5	1056
74	74	295	295	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		6	66	F#4	4	1061
74	74	295	295	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		6	78	F#5	5	1057
74	74	591/2	591/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	1062
74	74	591/2	591/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		1	79	G5	5	1058
75	75	296	296	2.0	0	0	4/4	2	2	1/2			1/2	1		6	54	F#3	3	1074
75	75	296	296	2.0	0	0	4/4	2	2	1/2			1/2	1		0	60	C4	4	1074
75	75	296	296	1.5	0	0	4/4	2	1	3/8			1/4	3/2		4	64	E4	4	1070
75	75	296	296	2.0	0	0	4/4	1	1	1/2			1/2	1	1	3	69	A4	4	1065
75	75	296	296	2.0	0	0	4/4	1	1	1/2			1/2	1	1	3	81	A5	5	1065
75	75	595/2	595/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		9	63	D#4	4	1071
75	75	298	298	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1		5	59	B3	3	1075
75	75	298	298	1.5	1/2	1/2	4/4	2	1	3/8			1/4	3/2		2	62	D4	4	1072
75	75	298	298	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1	-1	3	69	A4	4	1066
75	75	298	298	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1	-1	3	81	A5	5	1066
75	75	597/2	597/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		6	66	F#4	4	1067
75	75	597/2	597/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		6	78	F#5	5	1067
75	75	299	299	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		1	67	G4	4	1068
75	75	299	299	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		1	79	G5	5	1068
75	75	599/2	599/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		7	61	C#4	4	1073
75	75	599/2	599/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		3	69	A4	4	1069
75	75	599/2	599/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		3	81	A5	5	1069
76	76	300	300	1.0	0	0	4/4	2	1	1/4			1/4	1		3	45	A2	2	1082
76	76	300	300	1.5	0	0	4/4	1	1	3/8			1/4	3/2		0	72	C5	5	1076
76	76	300	300	1.5	0	0	4/4	1	1	3/8			1/4	3/2		0	84	C6	6	1076
76	76	301	301	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		4	52	E3	3	1083
76	76	301	301	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		1	55	G3	3	1083
76	76	301	301	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		0	60	C4	4	1083
76	76	603/2	603/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	1077
76	76	603/2	603/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		5	83	B5	5	1077
76	76	302	302	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		0	48	C3	3	1084
76	76	302	302	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		3	69	A4	4	1078
76	76	302	302	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		3	81	A5	5	1078
76	76	605/2	605/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		1	67	G4	4	1079
76	76	605/2	605/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		1	79	G5	5	1079
76	76	303	303	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		6	54	F#3	3	1085
76	76	303	303	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		3	57	A3	3	1085
76	76	303	303	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		4	64	E4	4	1085
76	76	303	303	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		3	69	A4	4	1080
76	76	303	303	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		3	81	A5	5	1080
76	76	607/2	607/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	1081
76	76	607/2	607/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		5	83	B5	5	1081
77	77	304	304	1.0	0	0	4/4	2	1	1/4			1/4	1		5	47	B2	2	1092
77	77	304	304	1.5	0	0	4/4	1	1	3/8			1/4	3/2		2	74	D5	5	1086
77	77	304	304	1.5	0	0	4/4	1	1	3/8			1/4	3/2		2	86	D6	6	1086
77	77	305	305	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		-1	53	F3	3	1093
77	77	305	305	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		3	57	A3	3	1093
77	77	305	305	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		2	62	D4	4	1093
77	77	611/2	611/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		0	72	C5	5	1087
77	77	611/2	611/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		0	84	C6	6	1087
77	77	306	306	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		2	50	D3	3	1094
77	77	306	306	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		5	71	B4	4	1088
77	77	306	306	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		5	83	B5	5	1088
77	77	613/2	613/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		3	69	A4	4	1089
77	77	613/2	613/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		3	81	A5	5	1089
77	77	307	307	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		3	57	A3	3	1095
77	77	307	307	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		5	59	B3	3	1095
77	77	307	307	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		-1	65	F4	4	1095
77	77	307	307	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		5	71	B4	4	1090
77	77	307	307	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		5	83	B5	5	1090
77	77	615/2	615/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		0	72	C5	5	1091
