mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Ottava:8va	crescendo_hairpin	decrescendo_hairpin
435	435	435	435a	1817	1817	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	7501											133
435	435	435	435a	7269/4	7269/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	7502											133
435	435	435	435a	3635/2	3635/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	7503											133
435	435	435	435a	7271/4	7271/4	0.0	15/16	15/16	Spanner	4/4	2	1	0
435	435	435	435a	7271/4	7271/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	7504
436	436	436	436a	1818	1818	0.0	0	0	Dynamic	4/4	1	1	0						fp											13
436	436	436	436a	1818	1818	0.75	0	0	Chord	4/4	1	1	3/16			1/8	3/2	7505												13
436	436	436	436a	7275/4	7275/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	7506												13
436	436	436	436a	1819	1819	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	7507												13
436	436	436	436a	1820	1820	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	7508												13
436	436	436	436a	3641/2	3641/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	7509									549			13
436	436	436	436a	7283/4	7283/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	7510									549			13
436	436	436	436a	1821	1821	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	7511									549			13
436	436	436	436a	7285/4	7285/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	7512									549			13
436	436	436	436a	3643/2	3643/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	7513									549			13
436	436	436	436a	7287/4	7287/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	7514												13
436	436	436	436a	1818	1818	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	7515
436	436	436	436a	7273/4	7273/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	7516
436	436	436	436a	3637/2	3637/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	7517
436	436	436	436a	7275/4	7275/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	7518
436	436	436	436a	1819	1819	0.0	1/4	1/4	StaffText	4/4	2	1	0								"<font size=""8.185""/><i>cresc. -		-		-		-		-</i>"
436	436	436	436a	1819	1819	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	7519
436	436	436	436a	7277/4	7277/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	7520
436	436	436	436a	3639/2	3639/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	7521
436	436	436	436a	7279/4	7279/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	7522
436	436	436	436a	1820	1820	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	7523
436	436	436	436a	7281/4	7281/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	7524
436	436	436	436a	3641/2	3641/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	7525
436	436	436	436a	7283/4	7283/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	7526
436	436	436	436a	1821	1821	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	7527
436	436	436	436a	7285/4	7285/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	7528
436	436	436	436a	3643/2	3643/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	7529
436	436	436	436a	7287/4	7287/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	7530
437	437	437	437a	1822	1822	0.0	0	0	StaffText	4/4	1	1	0								"<font size=""8.185""/><i>più </i>"									13
437	437	437	437a	1822	1822	0.0	0	0	Dynamic	4/4	1	1	0						f											13
437	437	437	437a	1822	1822	3.0	0	0	Chord	4/4	1	1	3/4			1/2	3/2	7531												13
437	437	437	437a	1825	1825	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	7532												13
437	437	437	437a	3651/2	3651/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	7533												13
437	437	437	437a	1822	1822	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	7534
437	437	437	437a	1823	1823	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	7535
437	437	437	437a	7293/4	7293/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	7536
437	437	437	437a	3647/2	3647/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	7537
437	437	437	437a	7295/4	7295/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	7538
437	437	437	437a	1824	1824	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	7539
437	437	437	437a	7297/4	7297/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	7540
437	437	437	437a	3649/2	3649/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	7541
437	437	437	437a	7299/4	7299/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	7542
437	437	437	437a	1825	1825	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	7543
438	438	438	438a	1826	1826	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	7544												13
438	438	438	438a	3653/2	3653/2	0.0	1/8	1/8	Dynamic	4/4	1	1	0						ff											13
438	438	438	438a	3653/2	3653/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	7545									550			13
438	438	438	438a	1827	1827	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	7546									550			13
438	438	438	438a	3655/2	3655/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	7547									550			13
438	438	438	438a	7311/4	7311/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	7548												13
438	438	438	438a	1828	1828	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	7549									551			13
438	438	438	438a	7313/4	7313/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	7550									551			13
438	438	438	438a	3657/2	3657/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	7551									551			13
438	438	438	438a	7315/4	7315/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	7552												13
438	438	438	438a	1829	1829	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	7553									552			13
438	438	438	438a	7317/4	7317/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	7554									552			13
438	438	438	438a	3659/2	3659/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	7555									552			13
438	438	438	438a	7319/4	7319/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	7556												13
438	438	438	438a	1827	1827	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	7557		articStaccatissimoAbove
438	438	438	438a	3655/2	3655/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	7558									553
438	438	438	438a	7311/4	7311/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	7559
438	438	438	438a	1828	1828	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	7560									554
438	438	438	438a	7313/4	7313/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	7561									554
438	438	438	438a	3657/2	3657/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	7562									554
438	438	438	438a	7315/4	7315/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	7563
438	438	438	438a	1829	1829	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	7564									555
438	438	438	438a	7317/4	7317/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	7565									555
438	438	438	438a	3659/2	3659/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	7566									555
438	438	438	438a	7319/4	7319/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	7567
439	439	439	439a	1830	1830	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	7568									556			13
439	439	439	439a	7321/4	7321/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	7569									556			13
439	439	439	439a	3661/2	3661/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	7570									556			13
439	439	439	439a	7323/4	7323/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	7571												13
439	439	439	439a	1831	1831	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	7572									557			13
439	439	439	439a	7325/4	7325/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	7573									557			13
439	439	439	439a	3663/2	3663/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	7574									557			13
439	439	439	439a	7327/4	7327/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	7575												13
439	439	439	439a	1832	1832	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	7576									558			13
439	439	439	439a	7329/4	7329/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	7577									558			13
439	439	439	439a	3665/2	3665/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	7578									558			13
439	439	439	439a	7331/4	7331/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	7579												13
439	439	439	439a	1833	1833	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	7580									559			13
439	439	439	439a	7333/4	7333/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	7581									559			13
439	439	439	439a	3667/2	3667/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	7582									559			13
439	439	439	439a	7335/4	7335/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	7583												13
439	439	439	439a	1830	1830	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	7584									560
439	439	439	439a	7321/4	7321/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	7585									560
439	439	439	439a	3661/2	3661/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	7586									560
439	439	439	439a	7323/4	7323/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	7587
439	439	439	439a	1831	1831	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	7588									561
439	439	439	439a	7325/4	7325/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	7589									561
439	439	439	439a	3663/2	3663/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	7590									561
439	439	439	439a	7327/4	7327/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	7591
439	439	439	439a	1832	1832	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	7592									562
439	439	439	439a	7329/4	7329/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	7593									562
439	439	439	439a	3665/2	3665/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	7594									562
439	439	439	439a	7331/4	7331/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	7595
439	439	439	439a	1833	1833	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	7596									563
439	439	439	439a	7333/4	7333/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	7597									563
439	439	439	439a	3667/2	3667/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	7598									563
439	439	439	439a	7335/4	7335/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	7599
440	440	440	440a	1834	1834	0.0	0	0	StaffText	4/4	1	1	0								"<font size=""8.185""/><i>più</i><font size=""8.185""/> ff"									13
440	440	440	440a	1834	1834	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	7600												13
440	440	440	440a	1835	1835	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	7601												13
440	440	440	440a	7341/4	7341/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	7602									564			13
440	440	440	440a	3671/2	3671/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	7603									564			13
440	440	440	440a	7343/4	7343/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	7604									564			13
440	440	440	440a	1836	1836	0.0	1/2	1/2	Spanner	4/4	1	1	0														564	5		13
440	440	440	440a	1836	1836	0.2	1/2	1/2	Chord	4/4	1	1	1/20			1/16	4/5	7605									564	5		13
440	440	440	440a	9181/5	9181/5	0.2	11/20	11/20	Chord	4/4	1	1	1/20			1/16	4/5	7606									564	5		13
440	440	440	440a	9182/5	9182/5	0.2	3/5	3/5	Chord	4/4	1	1	1/20			1/16	4/5	7607									564	5		13
440	440	440	440a	9183/5	9183/5	0.2	13/20	13/20	Chord	4/4	1	1	1/20			1/16	4/5	7608									564	5		13
440	440	440	440a	9184/5	9184/5	0.2	7/10	7/10	Chord	4/4	1	1	1/20			1/16	4/5	7609									564	5		13
440	440	440	440a	1837	1837	0.2	3/4	3/4	Chord	4/4	1	1	1/20			1/16	4/5	7610									564	5		13
440	440	440	440a	9186/5	9186/5	0.2	4/5	4/5	Chord	4/4	1	1	1/20			1/16	4/5	7611									564	5		13
440	440	440	440a	9187/5	9187/5	0.2	17/20	17/20	Chord	4/4	1	1	1/20			1/16	4/5	7612									564	5		13
440	440	440	440a	9188/5	9188/5	0.2	9/10	9/10	Chord	4/4	1	1	1/20			1/16	4/5	7613									564	5		13
440	440	440	440a	9189/5	9189/5	0.2	19/20	19/20	Chord	4/4	1	1	1/20			1/16	4/5	7614									564	5		13
440	440	440	440a	1834	1834	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	7615
440	440	440	440a	1835	1835	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	7616
440	440	440	440a	3671/2	3671/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	7617									565
440	440	440	440a	1836	1836	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	7618									565
440	440	440	440a	3673/2	3673/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	7619									565
440	440	440	440a	1837	1837	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	7620									565
440	440	440	440a	3675/2	3675/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	7621									565
441	441	441	441a	1838	1838	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	7622										5		13
441	441	441	441a	3677/2	3677/2	0.0	1/8	1/8	Spanner	4/4	1	1	0																	13
441	441	441	441a	3679/2	3679/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	7623												13
441	441	441	441a	1840	1840	0.0	1/2	1/2	Dynamic	4/4	1	1	0						f											13
441	441	441	441a	1840	1840	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	7624												13
441	441	441	441a	1841	1841	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12			1/8	2/3	7625												13
441	441	441	441a	5524/3	5524/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12			1/8	2/3	7626												13
441	441	441	441a	5525/3	5525/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12			1/8	2/3	7627												13
441	441	441	441a	1838	1838	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	7628
442	442	442	442a	1842	1842	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	7629									566			13
442	442	442	442a	3685/2	3685/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	7630												13
442	442	442	442a	1843	1843	0.0	1/4	1/4	Dynamic	4/4	1	1	0						mf											13
442	442	442	442a	1843	1843	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	7631												13
442	442	442	442a	1844	1844	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	7632												13
442	442	442	442a	3689/2	3689/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	7633												13
442	442	442	442a	1845	1845	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12			1/8	2/3	7634		articStaccatoAbove										13
442	442	442	442a	5536/3	5536/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12			1/8	2/3	7635		articStaccatoAbove										13
442	442	442	442a	5537/3	5537/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12			1/8	2/3	7636		articStaccatoAbove										13
442	442	442	442a	1843	1843	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	7637
442	442	442	442a	1844	1844	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	7638
443	443	443	443a	1846	1846	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	7639												13
443	443	443	443a	1848	1848	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	7640												13
443	443	443	443a	1847	1847	1.0	1/4	1/4	Chord	4/4	1	2	1/4			1/4	1	7641												13
443	443	443	443a	1849	1849	1.0	3/4	3/4	Chord	4/4	1	2	1/4			1/4	1	7642												13
443	443	443	443a	1847	1847	0.0	1/4	1/4	Dynamic	4/4	2	1	0						p
443	443	443	443a	1847	1847	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	7643
443	443	443	443a	473229/256	473229/256	0.0	653/1024	653/1024	StaffText	4/4	2	1	0								"<font size=""8.185""/><i>cresc. -		-		-		-		-		-</i>"
443	443	443	443a	1849	1849	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	7644
444	444	444	444a	1850	1850	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	7645												13
444	444	444	444a	1851	1851	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12			1/8	2/3	7646												13
444	444	444	444a	5554/3	5554/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12			1/8	2/3	7647												13
444	444	444	444a	5555/3	5555/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12			1/8	2/3	7648												13
444	444	444	444a	1852	1852	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	7649												13
444	444	444	444a	1851	1851	1.0	1/4	1/4	Chord	4/4	1	2	1/4			1/4	1	7650												13
444	444	444	444a	1853	1853	1.0	3/4	3/4	Chord	4/4	1	2	1/4			1/4	1	7651												13
444	444	444	444a	1851	1851	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	7652
444	444	444	444a	1853	1853	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	7653
445	445	445	445a	1854	1854	0.0	0	0	Dynamic	4/4	1	1	0						f											13
445	445	445	445a	1854	1854	0.75	0	0	Chord	4/4	1	1	3/16			1/8	3/2	7654												13
445	445	445	445a	7419/4	7419/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	7655												13
445	445	445	445a	1855	1855	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	7656												13
445	445	445	445a	1856	1856	1.5	1/2	1/2	Chord	4/4	1	1	3/8			1/4	3/2	7657												13
445	445	445	445a	3715/2	3715/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	7658												13
445	445	445	445a	1855	1855	1.0	1/4	1/4	Chord	4/4	1	2	1/4			1/4	1	7659												13
445	445	445	445a	1855	1855	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	7660
446	446	446	446a	1858	1858	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	7661												13
446	446	446	446a	3717/2	3717/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	7662												13
446	446	446	446a	7439/4	7439/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	7663												13
446	446	446	446a	1860	1860	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	7664												13
446	446	446	446a	1861	1861	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	7665												13
446	446	446	446a	1859	1859	0.0	1/4	1/4	Dynamic	4/4	2	1	0						p
446	446	446	446a	1859	1859	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	7666									567
446	446	446	446a	7437/4	7437/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	7667									567
446	446	446	446a	3719/2	3719/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	7668									567
446	446	446	446a	7439/4	7439/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	7669
446	446	446	446a	7441/4	7441/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	7670									568
446	446	446	446a	3721/2	3721/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	7671									568
446	446	446	446a	7443/4	7443/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	7672									568
446	446	446	446a	1861	1861	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	7673									568
446	446	446	446a	7445/4	7445/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	7674									568
446	446	446	446a	3723/2	3723/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	7675									568
446	446	446	446a	7447/4	7447/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	7676
446	446	446	446a	1860	1860	2.0	1/2	1/2	Chord	4/4	2	2	1/2			1/2	1	7677									569
447	447	447	447a	1862	1862	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	7678												13
447	447	447	447a	1863	1863	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	7679												13
447	447	447	447a	3727/2	3727/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	7680												13
447	447	447	447a	1864	1864	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	7681												13
447	447	447	447a	7457/4	7457/4	0.0	9/16	9/16	StaffText	4/4	1	1	0								"<font size=""8.185""/><i>cresc. -		-		-		-		-		-		-		</i>"									13
447	447	447	447a	1865	1865	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12			1/8	2/3	7682												13
447	447	447	447a	5596/3	5596/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12			1/8	2/3	7683		articStaccatoBelow										13
447	447	447	447a	5597/3	5597/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12			1/8	2/3	7684		articStaccatoBelow										13
447	447	447	447a	7449/4	7449/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	7685									570
447	447	447	447a	3725/2	3725/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	7686									570
447	447	447	447a	7451/4	7451/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	7687									570
447	447	447	447a	1863	1863	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	7688									570
447	447	447	447a	7453/4	7453/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	7689									570
447	447	447	447a	3727/2	3727/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	7690									570
447	447	447	447a	7455/4	7455/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	7691
447	447	447	447a	7457/4	7457/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	7692									571
447	447	447	447a	3729/2	3729/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	7693									571
447	447	447	447a	7459/4	7459/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	7694									571
447	447	447	447a	1865	1865	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	7695									571
447	447	447	447a	7461/4	7461/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	7696									571
447	447	447	447a	3731/2	3731/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	7697									571
447	447	447	447a	7463/4	7463/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	7698
447	447	447	447a	1862	1862	2.0	0	0	Chord	4/4	2	2	1/2			1/2	1	7699									569
447	447	447	447a	1864	1864	2.0	1/2	1/2	Chord	4/4	2	2	1/2			1/2	1	7700									569
448	448	448	448a	1868	1868	2.0	1/2	1/2	Chord	4/4	1	1	1/2			1/2	1	7701												13
448	448	448	448a	1869	1869	0.0	3/4	3/4	Dynamic	4/4	1	1	0						f											13
448	448	448	448a	1866	1866	1.0	0	0	Chord	4/4	1	2	1/4			1/4	1	7702												13
448	448	448	448a	1867	1867	0.75	1/4	1/4	Chord	4/4	1	2	3/16			1/8	3/2	7703												13
448	448	448	448a	7471/4	7471/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16			1/16	1	7704												13
448	448	448	448a	7475/4	7475/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16			1/16	1	7705												13
448	448	448	448a	1869	1869	1.0	3/4	3/4	Chord	4/4	1	2	1/4			1/4	1	7706												13
448	448	448	448a	7465/4	7465/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	7707
448	448	448	448a	3733/2	3733/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	7708
448	448	448	448a	7467/4	7467/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	7709
448	448	448	448a	1867	1867	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	7710
448	448	448	448a	7469/4	7469/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	7711
448	448	448	448a	3735/2	3735/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	7712
448	448	448	448a	7471/4	7471/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	7713
448	448	448	448a	7473/4	7473/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	7714									572
448	448	448	448a	3737/2	3737/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	7715									572
448	448	448	448a	7475/4	7475/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	7716									572
448	448	448	448a	1869	1869	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	7717									572
448	448	448	448a	7477/4	7477/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	7718									572
448	448	448	448a	3739/2	3739/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	7719									572
448	448	448	448a	7479/4	7479/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	7720
448	448	448	448a	1866	1866	2.0	0	0	Chord	4/4	2	2	1/2			1/2	1	7721									569
448	448	448	448a	1868	1868	2.0	1/2	1/2	Chord	4/4	2	2	1/2			1/2	1	7722
449	449	449	449a	1870	1870	0.0	0	0	Spanner	4/4	1	1	0																	13, 23
449	449	449	449a	1870	1870	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	7723												13, 23
449	449	449	449a	1871	1871	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	7724												13, 23
449	449	449	449a	3743/2	3743/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	7725												13, 23
449	449	449	449a	1872	1872	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	7726												13, 23
