mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
14	14	227/4	227/4	0.25	9/16	9/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	262
14	14	57	57	0.25	5/8	5/8	9/8	1	1	1/16			1/16	1		2	74	D5	5	263
14	14	229/4	229/4	0.25	11/16	11/16	9/8	1	1	1/16			1/16	1		5	71	B4	4	264
14	14	115/2	115/2	1.5	3/4	3/4	9/8	2	1	3/8			1/4	3/2		5	59	B3	3	274
14	14	231/4	231/4	0.25	13/16	13/16	9/8	1	1	1/16			1/16	1		6	66	F#4	4	265
14	14	58	58	0.25	7/8	7/8	9/8	1	1	1/16			1/16	1		6	78	F#5	5	266
14	14	233/4	233/4	0.25	15/16	15/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	267
14	14	117/2	117/2	0.25	1	1	9/8	1	1	1/16			1/16	1		5	71	B4	4	268
14	14	235/4	235/4	0.25	17/16	17/16	9/8	1	1	1/16			1/16	1		6	66	F#4	4	269
15	15	59	59	0.75	0	0	9/8	2	1	3/16			1/8	3/2		2	62	D4	4	290
15	15	237/4	237/4	0.25	1/16	1/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	275
15	15	119/2	119/2	0.25	1/8	1/8	9/8	1	1	1/16			1/16	1		6	90	F#6	6	276
15	15	239/4	239/4	0.25	3/16	3/16	9/8	2	1	1/16			1/16	1		5	59	B3	3	291
15	15	239/4	239/4	0.25	3/16	3/16	9/8	1	1	1/16			1/16	1		2	86	D6	6	277
15	15	60	60	0.5	1/4	1/4	9/8	2	1	1/8			1/8	1		2	62	D4	4	292
15	15	60	60	0.25	1/4	1/4	9/8	1	1	1/16			1/16	1		5	83	B5	5	278
15	15	241/4	241/4	0.25	5/16	5/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	279
15	15	121/2	121/2	1.5	3/8	3/8	9/8	2	1	3/8			1/4	3/2		6	66	F#4	4	293
15	15	243/4	243/4	0.25	7/16	7/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	280
15	15	61	61	0.25	1/2	1/2	9/8	1	1	1/16			1/16	1		2	86	D6	6	281
15	15	245/4	245/4	0.25	9/16	9/16	9/8	1	1	1/16			1/16	1		5	83	B5	5	282
15	15	123/2	123/2	0.25	5/8	5/8	9/8	1	1	1/16			1/16	1		6	78	F#5	5	283
15	15	247/4	247/4	0.25	11/16	11/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	284
15	15	62	62	1.5	3/4	3/4	9/8	2	1	3/8			1/4	3/2		2	62	D4	4	294
15	15	249/4	249/4	0.25	13/16	13/16	9/8	1	1	1/16			1/16	1		5	71	B4	4	285
15	15	125/2	125/2	0.25	7/8	7/8	9/8	1	1	1/16			1/16	1		5	83	B5	5	286
15	15	251/4	251/4	0.25	15/16	15/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	287
15	15	63	63	0.25	1	1	9/8	1	1	1/16			1/16	1		2	74	D5	5	288
15	15	253/4	253/4	0.25	17/16	17/16	9/8	1	1	1/16			1/16	1		5	71	B4	4	289
16	16	127/2	127/2	0.75	0	0	9/8	2	1	3/16			1/8	3/2		6	66	F#4	4	310
16	16	255/4	255/4	0.25	1/16	1/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	295
16	16	64	64	0.25	1/8	1/8	9/8	1	1	1/16			1/16	1		3	93	A6	6	296
16	16	257/4	257/4	0.25	3/16	3/16	9/8	2	1	1/16			1/16	1		2	62	D4	4	311
16	16	257/4	257/4	0.25	3/16	3/16	9/8	1	1	1/16			1/16	1		6	90	F#6	6	297
16	16	129/2	129/2	0.5	1/4	1/4	9/8	2	1	1/8			1/8	1		6	66	F#4	4	312
16	16	129/2	129/2	0.25	1/4	1/4	9/8	1	1	1/16			1/16	1		2	86	D6	6	298
16	16	259/4	259/4	0.25	5/16	5/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	299
16	16	65	65	1.5	3/8	3/8	9/8	2	1	3/8			1/4	3/2		3	69	A4	4	313
16	16	261/4	261/4	0.25	7/16	7/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	300
16	16	131/2	131/2	0.25	1/2	1/2	9/8	1	1	1/16			1/16	1		6	90	F#6	6	301
16	16	263/4	263/4	0.25	9/16	9/16	9/8	1	1	1/16			1/16	1		2	86	D6	6	302
16	16	66	66	0.25	5/8	5/8	9/8	1	1	1/16			1/16	1		3	81	A5	5	303
16	16	265/4	265/4	0.25	11/16	11/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	304
16	16	133/2	133/2	1.5	3/4	3/4	9/8	2	1	3/8			1/4	3/2		3	57	A3	3	314
16	16	267/4	267/4	0.25	13/16	13/16	9/8	1	1	1/16			1/16	1		4	76	E5	5	305
16	16	67	67	0.25	7/8	7/8	9/8	1	1	1/16			1/16	1		4	88	E6	6	306
16	16	269/4	269/4	0.25	15/16	15/16	9/8	1	1	1/16			1/16	1		7	85	C#6	6	307
16	16	135/2	135/2	0.25	1	1	9/8	1	1	1/16			1/16	1		3	81	A5	5	308
16	16	271/4	271/4	0.25	17/16	17/16	9/8	1	1	1/16			1/16	1		4	76	E5	5	309
17	17	68	68	0.75	0	0	9/8	2	1	3/16			1/8	3/2		2	62	D4	4	330
17	17	273/4	273/4	0.25	1/16	1/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	315
17	17	137/2	137/2	0.25	1/8	1/8	9/8	1	1	1/16			1/16	1		3	93	A6	6	316
17	17	275/4	275/4	0.25	3/16	3/16	9/8	2	1	1/16			1/16	1		3	57	A3	3	331
17	17	275/4	275/4	0.25	3/16	3/16	9/8	1	1	1/16			1/16	1		6	90	F#6	6	317
17	17	69	69	0.5	1/4	1/4	9/8	2	1	1/8			1/8	1		2	62	D4	4	332
17	17	69	69	0.25	1/4	1/4	9/8	1	1	1/16			1/16	1		2	86	D6	6	318
17	17	277/4	277/4	0.25	5/16	5/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	319
17	17	139/2	139/2	3.0	3/8	3/8	9/8	2	1	3/4			1/2	3/2		6	66	F#4	4	333
17	17	279/4	279/4	0.25	7/16	7/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	320
17	17	70	70	0.25	1/2	1/2	9/8	1	1	1/16			1/16	1		6	90	F#6	6	321
17	17	281/4	281/4	0.25	9/16	9/16	9/8	1	1	1/16			1/16	1		2	86	D6	6	322
17	17	141/2	141/2	0.25	5/8	5/8	9/8	1	1	1/16			1/16	1		3	81	A5	5	323
17	17	283/4	283/4	0.25	11/16	11/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	324
17	17	285/4	285/4	0.25	13/16	13/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	325
17	17	143/2	143/2	0.25	7/8	7/8	9/8	1	1	1/16			1/16	1		2	86	D6	6	326
17	17	287/4	287/4	0.25	15/16	15/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	327
17	17	72	72	0.25	1	1	9/8	1	1	1/16			1/16	1		6	78	F#5	5	328
17	17	289/4	289/4	0.25	17/16	17/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	329
18	18	145/2	145/2	1.5	0	0	9/8	2	1	3/8			1/4	3/2		3	69	A4	4	349
18	18	291/4	291/4	0.25	1/16	1/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	334
18	18	73	73	0.25	1/8	1/8	9/8	1	1	1/16			1/16	1		3	93	A6	6	335
18	18	293/4	293/4	0.25	3/16	3/16	9/8	1	1	1/16			1/16	1		6	90	F#6	6	336
18	18	147/2	147/2	0.25	1/4	1/4	9/8	1	1	1/16			1/16	1		2	86	D6	6	337
18	18	295/4	295/4	0.25	5/16	5/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	338
18	18	74	74	0.75	3/8	3/8	9/8	2	1	3/16			1/8	3/2		2	50	D3	3	350
18	18	297/4	297/4	0.25	7/16	7/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	339
18	18	149/2	149/2	0.25	1/2	1/2	9/8	1	1	1/16			1/16	1		6	90	F#6	6	340
18	18	299/4	299/4	0.25	9/16	9/16	9/8	2	1	1/16			1/16	1		2	62	D4	4	351
18	18	299/4	299/4	0.25	9/16	9/16	9/8	1	1	1/16			1/16	1		2	86	D6	6	341
18	18	75	75	0.5	5/8	5/8	9/8	2	1	1/8			1/8	1		3	57	A3	3	352
18	18	75	75	0.25	5/8	5/8	9/8	1	1	1/16			1/16	1		3	81	A5	5	342
18	18	301/4	301/4	0.25	11/16	11/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	343
18	18	151/2	151/2	0.75	3/4	3/4	9/8	2	1	3/16			1/8	3/2		3	57	A3	3	353
18	18	303/4	303/4	0.25	13/16	13/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	344
18	18	76	76	0.25	7/8	7/8	9/8	1	1	1/16			1/16	1		2	86	D6	6	345
18	18	305/4	305/4	0.25	15/16	15/16	9/8	2	1	1/16			1/16	1		3	69	A4	4	354
18	18	305/4	305/4	0.25	15/16	15/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	346
18	18	153/2	153/2	0.5	1	1	9/8	2	1	1/8			1/8	1		2	62	D4	4	355
18	18	153/2	153/2	0.25	1	1	9/8	1	1	1/16			1/16	1		6	78	F#5	5	347
18	18	307/4	307/4	0.25	17/16	17/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	348
19	19	77	77	1.5	0	0	9/8	2	1	3/8			1/4	3/2		3	69	A4	4	371
19	19	309/4	309/4	0.25	1/16	1/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	356
19	19	155/2	155/2	0.25	1/8	1/8	9/8	1	1	1/16			1/16	1		3	93	A6	6	357
19	19	311/4	311/4	0.25	3/16	3/16	9/8	1	1	1/16			1/16	1		6	90	F#6	6	358
19	19	78	78	0.25	1/4	1/4	9/8	1	1	1/16			1/16	1		2	86	D6	6	359
19	19	313/4	313/4	0.25	5/16	5/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	360
19	19	157/2	157/2	0.75	3/8	3/8	9/8	2	1	3/16			1/8	3/2		2	50	D3	3	372
19	19	315/4	315/4	0.25	7/16	7/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	361
19	19	79	79	0.25	1/2	1/2	9/8	1	1	1/16			1/16	1		6	90	F#6	6	362
19	19	317/4	317/4	0.25	9/16	9/16	9/8	2	1	1/16			1/16	1		2	62	D4	4	373
19	19	317/4	317/4	0.25	9/16	9/16	9/8	1	1	1/16			1/16	1		2	86	D6	6	363
19	19	159/2	159/2	0.5	5/8	5/8	9/8	2	1	1/8			1/8	1		3	57	A3	3	374
19	19	159/2	159/2	0.25	5/8	5/8	9/8	1	1	1/16			1/16	1		3	81	A5	5	364
19	19	319/4	319/4	0.25	11/16	11/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	365
19	19	80	80	0.75	3/4	3/4	9/8	2	1	3/16			1/8	3/2		3	57	A3	3	375
19	19	321/4	321/4	0.25	13/16	13/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	366
19	19	161/2	161/2	0.25	7/8	7/8	9/8	1	1	1/16			1/16	1		2	86	D6	6	367
19	19	323/4	323/4	0.25	15/16	15/16	9/8	2	1	1/16			1/16	1		3	69	A4	4	376
19	19	323/4	323/4	0.25	15/16	15/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	368
19	19	81	81	0.5	1	1	9/8	2	1	1/8			1/8	1		2	62	D4	4	377
19	19	81	81	0.25	1	1	9/8	1	1	1/16			1/16	1		6	78	F#5	5	369
19	19	325/4	325/4	0.25	17/16	17/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	370
20	20	163/2	163/2	1.5	0	0	9/8	2	1	3/8			1/4	3/2		3	69	A4	4	393
20	20	327/4	327/4	0.25	1/16	1/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	378
20	20	82	82	0.25	1/8	1/8	9/8	1	1	1/16			1/16	1		3	93	A6	6	379
20	20	329/4	329/4	0.25	3/16	3/16	9/8	1	1	1/16			1/16	1		6	90	F#6	6	380
20	20	165/2	165/2	0.25	1/4	1/4	9/8	1	1	1/16			1/16	1		2	86	D6	6	381
20	20	331/4	331/4	0.25	5/16	5/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	382
20	20	83	83	0.75	3/8	3/8	9/8	2	1	3/16			1/8	3/2		2	50	D3	3	394
20	20	333/4	333/4	0.25	7/16	7/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	383
20	20	167/2	167/2	0.25	1/2	1/2	9/8	1	1	1/16			1/16	1		6	90	F#6	6	384
20	20	335/4	335/4	0.25	9/16	9/16	9/8	2	1	1/16			1/16	1		2	62	D4	4	395
20	20	335/4	335/4	0.25	9/16	9/16	9/8	1	1	1/16			1/16	1		2	86	D6	6	385
20	20	84	84	0.5	5/8	5/8	9/8	2	1	1/8			1/8	1		3	57	A3	3	396
20	20	84	84	0.25	5/8	5/8	9/8	1	1	1/16			1/16	1		3	81	A5	5	386
20	20	337/4	337/4	0.25	11/16	11/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	387
20	20	169/2	169/2	0.5	3/4	3/4	9/8	2	1	1/8			1/8	1		3	69	A4	4	397
20	20	339/4	339/4	0.25	13/16	13/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	388
20	20	85	85	0.25	7/8	7/8	9/8	1	1	1/16			1/16	1		2	86	D6	6	389
20	20	341/4	341/4	0.25	15/16	15/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	390
20	20	171/2	171/2	0.5	1	1	9/8	2	1	1/8			1/8	1		3	57	A3	3	398
20	20	171/2	171/2	0.25	1	1	9/8	1	1	1/16			1/16	1		6	78	F#5	5	391
20	20	343/4	343/4	0.25	17/16	17/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	392
21	21	86	86	0.75	0	0	9/8	2	1	3/16			1/8	3/2		2	62	D4	4	414
21	21	345/4	345/4	0.25	1/16	1/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	399
21	21	173/2	173/2	0.25	1/8	1/8	9/8	1	1	1/16			1/16	1		6	90	F#6	6	400
21	21	347/4	347/4	0.25	3/16	3/16	9/8	2	1	1/16			1/16	1		3	57	A3	3	415
21	21	347/4	347/4	0.25	3/16	3/16	9/8	1	1	1/16			1/16	1		2	86	D6	6	401
21	21	87	87	0.5	1/4	1/4	9/8	2	1	1/8			1/8	1		2	62	D4	4	416
21	21	87	87	0.25	1/4	1/4	9/8	1	1	1/16			1/16	1		3	81	A5	5	402
21	21	349/4	349/4	0.25	5/16	5/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	403
21	21	175/2	175/2	1.5	3/8	3/8	9/8	2	1	3/8			1/4	3/2		6	66	F#4	4	417
21	21	351/4	351/4	0.25	7/16	7/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	404
21	21	88	88	0.25	1/2	1/2	9/8	1	1	1/16			1/16	1		2	86	D6	6	405
21	21	353/4	353/4	0.25	9/16	9/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	406
21	21	177/2	177/2	0.25	5/8	5/8	9/8	1	1	1/16			1/16	1		6	78	F#5	5	407
21	21	355/4	355/4	0.25	11/16	11/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	408
21	21	89	89	1.5	3/4	3/4	9/8	2	1	3/8			1/4	3/2		2	62	D4	4	418
21	21	357/4	357/4	0.25	13/16	13/16	9/8	1	1	1/16			1/16	1		3	69	A4	4	409
21	21	179/2	179/2	0.25	7/8	7/8	9/8	1	1	1/16			1/16	1		3	81	A5	5	410
21	21	359/4	359/4	0.25	15/16	15/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	411
21	21	90	90	0.25	1	1	9/8	1	1	1/16			1/16	1		2	74	D5	5	412
21	21	361/4	361/4	0.25	17/16	17/16	9/8	1	1	1/16			1/16	1		3	69	A4	4	413
22	22	181/2	181/2	0.75	0	0	9/8	2	1	3/16			1/8	3/2		6	66	F#4	4	434
22	22	363/4	363/4	0.25	1/16	1/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	419
22	22	91	91	0.25	1/8	1/8	9/8	1	1	1/16			1/16	1		3	93	A6	6	420
22	22	365/4	365/4	0.25	3/16	3/16	9/8	2	1	1/16			1/16	1		2	62	D4	4	435
22	22	365/4	365/4	0.25	3/16	3/16	9/8	1	1	1/16			1/16	1		6	90	F#6	6	421
22	22	183/2	183/2	0.5	1/4	1/4	9/8	2	1	1/8			1/8	1		6	66	F#4	4	436
22	22	183/2	183/2	0.25	1/4	1/4	9/8	1	1	1/16			1/16	1		2	86	D6	6	422
22	22	367/4	367/4	0.25	5/16	5/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	423
22	22	92	92	1.5	3/8	3/8	9/8	2	1	3/8			1/4	3/2		3	69	A4	4	437
22	22	369/4	369/4	0.25	7/16	7/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	424
22	22	185/2	185/2	0.25	1/2	1/2	9/8	1	1	1/16			1/16	1		6	90	F#6	6	425
22	22	371/4	371/4	0.25	9/16	9/16	9/8	1	1	1/16			1/16	1		2	86	D6	6	426
22	22	93	93	0.25	5/8	5/8	9/8	1	1	1/16			1/16	1		3	81	A5	5	427
22	22	373/4	373/4	0.25	11/16	11/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	428
22	22	187/2	187/2	1.5	3/4	3/4	9/8	2	1	3/8			1/4	3/2		6	66	F#4	4	438
22	22	375/4	375/4	0.25	13/16	13/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	429
22	22	94	94	0.25	7/8	7/8	9/8	1	1	1/16			1/16	1		2	86	D6	6	430
22	22	377/4	377/4	0.25	15/16	15/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	431
22	22	189/2	189/2	0.25	1	1	9/8	1	1	1/16			1/16	1		6	78	F#5	5	432
22	22	379/4	379/4	0.25	17/16	17/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	433
23	23	95	95	0.75	0	0	9/8	2	1	3/16			1/8	3/2		3	69	A4	4	454
23	23	381/4	381/4	0.25	1/16	1/16	9/8	1	1	1/16			1/16	1		7	85	C#6	6	439
23	23	191/2	191/2	0.25	1/8	1/8	9/8	1	1	1/16			1/16	1		7	97	C#7	7	440
23	23	383/4	383/4	0.25	3/16	3/16	9/8	2	1	1/16			1/16	1		6	66	F#4	4	455
23	23	383/4	383/4	0.25	3/16	3/16	9/8	1	1	1/16			1/16	1		3	93	A6	6	441
23	23	96	96	0.5	1/4	1/4	9/8	2	1	1/8			1/8	1		3	69	A4	4	456
23	23	96	96	0.25	1/4	1/4	9/8	1	1	1/16			1/16	1		6	90	F#6	6	442
23	23	385/4	385/4	0.25	5/16	5/16	9/8	1	1	1/16			1/16	1		7	85	C#6	6	443
23	23	193/2	193/2	1.5	3/8	3/8	9/8	2	1	3/8			1/4	3/2		7	73	C#5	5	457
23	23	387/4	387/4	0.25	7/16	7/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	444
23	23	97	97	0.25	1/2	1/2	9/8	1	1	1/16			1/16	1		3	93	A6	6	445
23	23	389/4	389/4	0.25	9/16	9/16	9/8	1	1	1/16			1/16	1		6	90	F#6	6	446
23	23	195/2	195/2	0.25	5/8	5/8	9/8	1	1	1/16			1/16	1		7	85	C#6	6	447
23	23	391/4	391/4	0.25	11/16	11/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	448
23	23	98	98	1.5	3/4	3/4	9/8	2	1	3/8			1/4	3/2		7	61	C#4	4	458
23	23	393/4	393/4	0.25	13/16	13/16	9/8	1	1	1/16			1/16	1		8	80	G#5	5	449
23	23	197/2	197/2	0.25	7/8	7/8	9/8	1	1	1/16			1/16	1		8	92	G#6	6	450
23	23	395/4	395/4	0.25	15/16	15/16	9/8	1	1	1/16			1/16	1		11	89	E#6	6	451
23	23	99	99	0.25	1	1	9/8	1	1	1/16			1/16	1		7	85	C#6	6	452
23	23	397/4	397/4	0.25	17/16	17/16	9/8	1	1	1/16			1/16	1		8	80	G#5	5	453
24	24	199/2	199/2	0.75	0	0	9/8	2	1	3/16			1/8	3/2		6	66	F#4	4	474
24	24	399/4	399/4	0.25	1/16	1/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	459
24	24	100	100	0.25	1/8	1/8	9/8	1	1	1/16			1/16	1		6	90	F#6	6	460
24	24	401/4	401/4	0.25	3/16	3/16	9/8	2	1	1/16			1/16	1		7	61	C#4	4	475
24	24	401/4	401/4	0.25	3/16	3/16	9/8	1	1	1/16			1/16	1		7	85	C#6	6	461
24	24	201/2	201/2	0.5	1/4	1/4	9/8	2	1	1/8			1/8	1		6	66	F#4	4	476
24	24	201/2	201/2	0.25	1/4	1/4	9/8	1	1	1/16			1/16	1		10	82	A#5	5	462
24	24	403/4	403/4	0.25	5/16	5/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	463
24	24	101	101	1.5	3/8	3/8	9/8	2	1	3/8			1/4	3/2		10	70	A#4	4	477
24	24	405/4	405/4	0.25	7/16	7/16	9/8	1	1	1/16			1/16	1		7	73	C#5	5	464
24	24	203/2	203/2	0.25	1/2	1/2	9/8	1	1	1/16			1/16	1		7	85	C#6	6	465
24	24	407/4	407/4	0.25	9/16	9/16	9/8	1	1	1/16			1/16	1		10	82	A#5	5	466
24	24	102	102	0.25	5/8	5/8	9/8	1	1	1/16			1/16	1		6	78	F#5	5	467
24	24	409/4	409/4	0.25	11/16	11/16	9/8	1	1	1/16			1/16	1		7	73	C#5	5	468
24	24	205/2	205/2	0.75	3/4	3/4	9/8	2	1	3/16			1/8	3/2		6	54	F#3	3	478
24	24	411/4	411/4	0.25	13/16	13/16	9/8	1	1	1/16			1/16	1		10	70	A#4	4	469
24	24	103	103	0.25	7/8	7/8	9/8	1	1	1/16			1/16	1		10	82	A#5	5	470
24	24	413/4	413/4	0.25	15/16	15/16	9/8	2	1	1/16			1/16	1		6	66	F#4	4	479
24	24	413/4	413/4	0.25	15/16	15/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	471
24	24	207/2	207/2	0.5	1	1	9/8	2	1	1/8			1/8	1		7	61	C#4	4	480
24	24	207/2	207/2	0.25	1	1	9/8	1	1	1/16			1/16	1		7	73	C#5	5	472
24	24	415/4	415/4	0.25	17/16	17/16	9/8	1	1	1/16			1/16	1		10	70	A#4	4	473
25	25	104	104	1.5	0	0	9/8	2	1	3/8			1/4	3/2		6	66	F#4	4	496
25	25	104	104	1.5	0	0	9/8	2	1	3/8			1/4	3/2		10	70	A#4	4	496
25	25	417/4	417/4	0.25	1/16	1/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	481
25	25	209/2	209/2	0.25	1/8	1/8	9/8	1	1	1/16			1/16	1		6	90	F#6	6	482
25	25	419/4	419/4	0.25	3/16	3/16	9/8	1	1	1/16			1/16	1		7	85	C#6	6	483
25	25	105	105	0.25	1/4	1/4	9/8	1	1	1/16			1/16	1		10	82	A#5	5	484
25	25	421/4	421/4	0.25	5/16	5/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	485
25	25	211/2	211/2	0.75	3/8	3/8	9/8	2	1	3/16			1/8	3/2		6	42	F#2	2	497
25	25	423/4	423/4	0.25	7/16	7/16	9/8	1	1	1/16			1/16	1		7	73	C#5	5	486
25	25	106	106	0.25	1/2	1/2	9/8	1	1	1/16			1/16	1		7	85	C#6	6	487
25	25	425/4	425/4	0.25	9/16	9/16	9/8	2	1	1/16			1/16	1		7	61	C#4	4	498
25	25	425/4	425/4	0.25	9/16	9/16	9/8	1	1	1/16			1/16	1		10	82	A#5	5	488
25	25	213/2	213/2	0.5	5/8	5/8	9/8	2	1	1/8			1/8	1		6	54	F#3	3	499
25	25	213/2	213/2	0.25	5/8	5/8	9/8	1	1	1/16			1/16	1		6	78	F#5	5	489
25	25	427/4	427/4	0.25	11/16	11/16	9/8	1	1	1/16			1/16	1		7	73	C#5	5	490
25	25	107	107	0.75	3/4	3/4	9/8	2	1	3/16			1/8	3/2		6	54	F#3	3	500
25	25	429/4	429/4	0.25	13/16	13/16	9/8	1	1	1/16			1/16	1		10	70	A#4	4	491
25	25	215/2	215/2	0.25	7/8	7/8	9/8	1	1	1/16			1/16	1		10	82	A#5	5	492
25	25	431/4	431/4	0.25	15/16	15/16	9/8	2	1	1/16			1/16	1		6	66	F#4	4	501
25	25	431/4	431/4	0.25	15/16	15/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	493
25	25	108	108	0.5	1	1	9/8	2	1	1/8			1/8	1		7	61	C#4	4	502
25	25	108	108	0.25	1	1	9/8	1	1	1/16			1/16	1		7	73	C#5	5	494
25	25	433/4	433/4	0.25	17/16	17/16	9/8	1	1	1/16			1/16	1		10	70	A#4	4	495
26	26	217/2	217/2	1.5	0	0	9/8	2	1	3/8			1/4	3/2		6	66	F#4	4	518
26	26	217/2	217/2	1.5	0	0	9/8	2	1	3/8			1/4	3/2		10	70	A#4	4	518
26	26	435/4	435/4	0.25	1/16	1/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	503
26	26	109	109	0.25	1/8	1/8	9/8	1	1	1/16			1/16	1		6	90	F#6	6	504
26	26	437/4	437/4	0.25	3/16	3/16	9/8	1	1	1/16			1/16	1		7	85	C#6	6	505
26	26	219/2	219/2	0.25	1/4	1/4	9/8	1	1	1/16			1/16	1		10	82	A#5	5	506
26	26	439/4	439/4	0.25	5/16	5/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	507
26	26	110	110	0.75	3/8	3/8	9/8	2	1	3/16			1/8	3/2		6	42	F#2	2	519
26	26	441/4	441/4	0.25	7/16	7/16	9/8	1	1	1/16			1/16	1		7	73	C#5	5	508
26	26	221/2	221/2	0.25	1/2	1/2	9/8	1	1	1/16			1/16	1		7	85	C#6	6	509
26	26	443/4	443/4	0.25	9/16	9/16	9/8	2	1	1/16			1/16	1		7	61	C#4	4	520
26	26	443/4	443/4	0.25	9/16	9/16	9/8	1	1	1/16			1/16	1		10	82	A#5	5	510
26	26	111	111	0.5	5/8	5/8	9/8	2	1	1/8			1/8	1		6	54	F#3	3	521
26	26	111	111	0.25	5/8	5/8	9/8	1	1	1/16			1/16	1		6	78	F#5	5	511
26	26	445/4	445/4	0.25	11/16	11/16	9/8	1	1	1/16			1/16	1		7	73	C#5	5	512
26	26	223/2	223/2	0.75	3/4	3/4	9/8	2	1	3/16			1/8	3/2		6	54	F#3	3	522
26	26	447/4	447/4	0.25	13/16	13/16	9/8	1	1	1/16			1/16	1		10	70	A#4	4	513
26	26	112	112	0.25	7/8	7/8	9/8	1	1	1/16			1/16	1		10	82	A#5	5	514
26	26	449/4	449/4	0.25	15/16	15/16	9/8	2	1	1/16			1/16	1		6	66	F#4	4	523
26	26	449/4	449/4	0.25	15/16	15/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	515
26	26	225/2	225/2	0.5	1	1	9/8	2	1	1/8			1/8	1		7	61	C#4	4	524
26	26	225/2	225/2	0.25	1	1	9/8	1	1	1/16			1/16	1		7	73	C#5	5	516
26	26	451/4	451/4	0.25	17/16	17/16	9/8	1	1	1/16			1/16	1		10	70	A#4	4	517
27	27	113	113	1.5	0	0	9/8	2	1	3/8			1/4	3/2		6	66	F#4	4	540
27	27	113	113	1.5	0	0	9/8	2	1	3/8			1/4	3/2		10	70	A#4	4	540
27	27	453/4	453/4	0.25	1/16	1/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	525
27	27	227/2	227/2	0.25	1/8	1/8	9/8	1	1	1/16			1/16	1		6	90	F#6	6	526
